r_left_km,r_right_km,r_center_km,mean_delta_r_w,sum_w,n_od,window_start_pt,hours_since_quake
280.0,300.0,290.0,0.010130467814742711,951.0,27,2024-07-29 08:00:00,-8.0
290.0,310.0,300.0,0.011281118140304823,854.0,27,2024-07-29 08:00:00,-8.0
300.0,320.0,310.0,0.0,240.0,13,2024-07-29 08:00:00,-8.0
310.0,330.0,320.0,0.011593027456982749,1154.0,31,2024-07-29 08:00:00,-8.0
320.0,340.0,330.0,-0.06317504929358707,1268.0,35,2024-07-29 08:00:00,-8.0
330.0,350.0,340.0,-0.19764126044318497,473.0,19,2024-07-29 08:00:00,-8.0
340.0,360.0,350.0,0.0,394.0,17,2024-07-29 08:00:00,-8.0
350.0,370.0,360.0,0.309933070052182,4017.0,80,2024-07-29 08:00:00,-8.0
360.0,380.0,370.0,0.19907164199492516,6065.0,108,2024-07-29 08:00:00,-8.0
370.0,390.0,380.0,0.007726590141484787,3545.0,67,2024-07-29 08:00:00,-8.0
380.0,400.0,390.0,0.12068280022994227,8283.0,141,2024-07-29 08:00:00,-8.0
390.0,410.0,400.0,-0.1803837999294155,13556.0,225,2024-07-29 08:00:00,-8.0
400.0,420.0,410.0,-0.48954349372341094,9111.0,193,2024-07-29 08:00:00,-8.0
410.0,430.0,420.0,-0.16144870838171138,7887.0,181,2024-07-29 08:00:00,-8.0
420.0,440.0,430.0,-0.03178379810414552,6072.0,134,2024-07-29 08:00:00,-8.0
430.0,450.0,440.0,0.0,694.0,32,2024-07-29 08:00:00,-8.0
440.0,460.0,450.0,0.0,30.0,2,2024-07-29 08:00:00,-8.0
450.0,470.0,460.0,0.0,10.0,1,2024-07-29 08:00:00,-8.0
460.0,480.0,470.0,0.0,10.0,1,2024-07-29 08:00:00,-8.0
470.0,490.0,480.0,,0.0,0,2024-07-29 08:00:00,-8.0
480.0,500.0,490.0,,0.0,0,2024-07-29 08:00:00,-8.0
0.0,20.0,10.0,0.10566141986867895,13886.0,104,2024-07-30 08:00:00,16.0
10.0,30.0,20.0,0.11076509754907855,53310.0,414,2024-07-30 08:00:00,16.0
20.0,40.0,30.0,0.057440374426731375,92443.0,740,2024-07-30 08:00:00,16.0
30.0,50.0,40.0,-0.020737782797498206,88202.0,788,2024-07-30 08:00:00,16.0
40.0,60.0,50.0,-0.11640494210625617,55104.0,626,2024-07-30 08:00:00,16.0
50.0,70.0,60.0,-0.11062087867838369,28234.0,431,2024-07-30 08:00:00,16.0
60.0,80.0,70.0,0.06952518768911846,19971.0,338,2024-07-30 08:00:00,16.0
70.0,90.0,80.0,0.12852008057557984,27180.0,401,2024-07-30 08:00:00,16.0
80.0,100.0,90.0,0.1348433346376054,40827.0,592,2024-07-30 08:00:00,16.0
90.0,110.0,100.0,0.08655041353342927,73577.0,872,2024-07-30 08:00:00,16.0
100.0,120.0,110.0,0.08083143486448469,86817.0,935,2024-07-30 08:00:00,16.0
110.0,130.0,120.0,0.05824551495498627,96548.0,1108,2024-07-30 08:00:00,16.0
120.0,140.0,130.0,0.11247235646015119,108417.0,1295,2024-07-30 08:00:00,16.0
130.0,150.0,140.0,0.14323970209564663,98377.0,1224,2024-07-30 08:00:00,16.0
140.0,160.0,150.0,-0.13892681027282683,118571.0,1435,2024-07-30 08:00:00,16.0
150.0,170.0,160.0,-0.3657694344646493,86469.0,1072,2024-07-30 08:00:00,16.0
160.0,180.0,170.0,-0.6313452286803987,20479.0,359,2024-07-30 08:00:00,16.0
170.0,190.0,180.0,-0.37303918782562784,8713.0,210,2024-07-30 08:00:00,16.0
180.0,200.0,190.0,-0.015183198663637154,8915.0,210,2024-07-30 08:00:00,16.0
190.0,210.0,200.0,0.05267075940719688,13422.0,254,2024-07-30 08:00:00,16.0
200.0,220.0,210.0,-0.06907109444392315,10032.0,170,2024-07-30 08:00:00,16.0
210.0,230.0,220.0,-0.07394709726862228,1623.0,37,2024-07-30 08:00:00,16.0
220.0,240.0,230.0,0.060094735828284694,2641.0,71,2024-07-30 08:00:00,16.0
230.0,250.0,240.0,0.027507253789432386,3150.0,83,2024-07-30 08:00:00,16.0
240.0,260.0,250.0,-0.08124278228386456,887.0,27,2024-07-30 08:00:00,16.0
250.0,270.0,260.0,0.0,302.0,9,2024-07-30 08:00:00,16.0
260.0,280.0,270.0,0.0,626.0,14,2024-07-30 08:00:00,16.0
270.0,290.0,280.0,0.0,611.0,17,2024-07-30 08:00:00,16.0
280.0,300.0,290.0,0.023258989134065936,970.0,29,2024-07-30 08:00:00,16.0
290.0,310.0,300.0,0.02549290334468244,885.0,29,2024-07-30 08:00:00,16.0
300.0,320.0,310.0,0.0,243.0,14,2024-07-30 08:00:00,16.0
310.0,330.0,320.0,-0.051708722630577235,1189.0,29,2024-07-30 08:00:00,16.0
320.0,340.0,330.0,-0.07408578580175527,1344.0,34,2024-07-30 08:00:00,16.0
330.0,350.0,340.0,-0.0761792498196055,500.0,19,2024-07-30 08:00:00,16.0
340.0,360.0,350.0,0.0,398.0,16,2024-07-30 08:00:00,16.0
350.0,370.0,360.0,0.35837338052442125,4091.0,88,2024-07-30 08:00:00,16.0
360.0,380.0,370.0,0.227889607153415,6197.0,114,2024-07-30 08:00:00,16.0
370.0,390.0,380.0,-0.009221003993390025,3565.0,63,2024-07-30 08:00:00,16.0
380.0,400.0,390.0,0.17136744564287545,8268.0,149,2024-07-30 08:00:00,16.0
390.0,410.0,400.0,-0.1580876481836943,13609.0,238,2024-07-30 08:00:00,16.0
400.0,420.0,410.0,-0.5363613124208264,9084.0,193,2024-07-30 08:00:00,16.0
410.0,430.0,420.0,-0.2351553135279418,7832.0,186,2024-07-30 08:00:00,16.0
420.0,440.0,430.0,-0.08526573816303372,6060.0,140,2024-07-30 08:00:00,16.0
430.0,450.0,440.0,0.0,692.0,31,2024-07-30 08:00:00,16.0
440.0,460.0,450.0,0.0,37.0,3,2024-07-30 08:00:00,16.0
450.0,470.0,460.0,0.0,12.0,1,2024-07-30 08:00:00,16.0
460.0,480.0,470.0,0.0,12.0,1,2024-07-30 08:00:00,16.0
470.0,490.0,480.0,,0.0,0,2024-07-30 08:00:00,16.0
480.0,500.0,490.0,,0.0,0,2024-07-30 08:00:00,16.0
0.0,20.0,10.0,0.1510236897997444,13793.0,108,2024-07-31 08:00:00,40.0
10.0,30.0,20.0,0.10916945933075717,53620.0,426,2024-07-31 08:00:00,40.0
20.0,40.0,30.0,0.05675420181717892,92569.0,734,2024-07-31 08:00:00,40.0
30.0,50.0,40.0,-0.029617234845414498,87868.0,780,2024-07-31 08:00:00,40.0
40.0,60.0,50.0,-0.14869737524160942,55057.0,636,2024-07-31 08:00:00,40.0
50.0,70.0,60.0,-0.15582804686346796,28125.0,435,2024-07-31 08:00:00,40.0
60.0,80.0,70.0,0.02855521656471242,19756.0,342,2024-07-31 08:00:00,40.0
70.0,90.0,80.0,0.12289492674817701,27040.0,397,2024-07-31 08:00:00,40.0
80.0,100.0,90.0,0.1532557706543175,40411.0,569,2024-07-31 08:00:00,40.0
90.0,110.0,100.0,0.11488472048639146,72679.0,845,2024-07-31 08:00:00,40.0
100.0,120.0,110.0,0.0878009080276392,85492.0,915,2024-07-31 08:00:00,40.0
110.0,130.0,120.0,0.05727616061012714,94950.0,1114,2024-07-31 08:00:00,40.0
120.0,140.0,130.0,0.11586221451232821,107090.0,1313,2024-07-31 08:00:00,40.0
130.0,150.0,140.0,0.1516257663224343,97803.0,1228,2024-07-31 08:00:00,40.0
140.0,160.0,150.0,-0.11927532136599607,118120.0,1428,2024-07-31 08:00:00,40.0
150.0,170.0,160.0,-0.3472650634083443,85970.0,1054,2024-07-31 08:00:00,40.0
160.0,180.0,170.0,-0.6095241641269914,20276.0,344,2024-07-31 08:00:00,40.0
170.0,190.0,180.0,-0.3293065280848115,8511.0,201,2024-07-31 08:00:00,40.0
180.0,200.0,190.0,0.019378362888815913,8676.0,206,2024-07-31 08:00:00,40.0
190.0,210.0,200.0,0.08551260226180835,13337.0,264,2024-07-31 08:00:00,40.0
200.0,220.0,210.0,-0.04129713234297794,10074.0,178,2024-07-31 08:00:00,40.0
210.0,230.0,220.0,-0.10396707832073357,1604.0,35,2024-07-31 08:00:00,40.0
220.0,240.0,230.0,0.02840526785784484,2463.0,61,2024-07-31 08:00:00,40.0
230.0,250.0,240.0,-0.023768989824521643,2987.0,76,2024-07-31 08:00:00,40.0
240.0,260.0,250.0,-0.15749737132929384,895.0,28,2024-07-31 08:00:00,40.0
250.0,270.0,260.0,0.0,331.0,10,2024-07-31 08:00:00,40.0
260.0,280.0,270.0,0.03577882113617196,642.0,15,2024-07-31 08:00:00,40.0
270.0,290.0,280.0,0.039064631240514285,588.0,17,2024-07-31 08:00:00,40.0
280.0,300.0,290.0,-0.1481070183525988,882.0,25,2024-07-31 08:00:00,40.0
290.0,310.0,300.0,-0.15588352050953716,838.0,26,2024-07-31 08:00:00,40.0
300.0,320.0,310.0,0.0,283.0,17,2024-07-31 08:00:00,40.0
310.0,330.0,320.0,-0.03721314514659856,1183.0,31,2024-07-31 08:00:00,40.0
320.0,340.0,330.0,-0.1216824735187462,1315.0,34,2024-07-31 08:00:00,40.0
330.0,350.0,340.0,-0.24064170532930532,482.0,19,2024-07-31 08:00:00,40.0
340.0,360.0,350.0,0.0,371.0,16,2024-07-31 08:00:00,40.0
350.0,370.0,360.0,0.3891584331313972,4045.0,78,2024-07-31 08:00:00,40.0
360.0,380.0,370.0,0.23250311264825937,6174.0,108,2024-07-31 08:00:00,40.0
370.0,390.0,380.0,-0.03716599527803869,3612.0,71,2024-07-31 08:00:00,40.0
380.0,400.0,390.0,0.1296929703122008,8279.0,149,2024-07-31 08:00:00,40.0
390.0,410.0,400.0,-0.23804091789833065,13701.0,237,2024-07-31 08:00:00,40.0
400.0,420.0,410.0,-0.5562634859465045,9195.0,190,2024-07-31 08:00:00,40.0
410.0,430.0,420.0,-0.1582195852336633,7777.0,177,2024-07-31 08:00:00,40.0
420.0,440.0,430.0,-0.07440066825170122,5999.0,135,2024-07-31 08:00:00,40.0
430.0,450.0,440.0,0.0,673.0,28,2024-07-31 08:00:00,40.0
440.0,460.0,450.0,0.0,32.0,2,2024-07-31 08:00:00,40.0
450.0,470.0,460.0,0.0,12.0,1,2024-07-31 08:00:00,40.0
460.0,480.0,470.0,0.0,12.0,1,2024-07-31 08:00:00,40.0
470.0,490.0,480.0,,0.0,0,2024-07-31 08:00:00,40.0
480.0,500.0,490.0,,0.0,0,2024-07-31 08:00:00,40.0
0.0,20.0,10.0,0.10014122476406569,13978.0,103,2024-08-01 08:00:00,64.0
10.0,30.0,20.0,0.08580543239407372,53681.0,418,2024-08-01 08:00:00,64.0
20.0,40.0,30.0,0.04098426166414411,92739.0,751,2024-08-01 08:00:00,64.0
30.0,50.0,40.0,-0.027717378290346695,88879.0,816,2024-08-01 08:00:00,64.0
40.0,60.0,50.0,-0.08995746894311168,55805.0,636,2024-08-01 08:00:00,64.0
50.0,70.0,60.0,-0.0723718565887277,28274.0,424,2024-08-01 08:00:00,64.0
60.0,80.0,70.0,0.009979840974122902,19871.0,341,2024-08-01 08:00:00,64.0
70.0,90.0,80.0,0.10679300704833422,27127.0,397,2024-08-01 08:00:00,64.0
80.0,100.0,90.0,0.149619711643304,40666.0,594,2024-08-01 08:00:00,64.0
90.0,110.0,100.0,0.09926818920220305,73355.0,872,2024-08-01 08:00:00,64.0
100.0,120.0,110.0,0.08777342495403703,86645.0,927,2024-08-01 08:00:00,64.0
110.0,130.0,120.0,0.06125106269894577,96396.0,1121,2024-08-01 08:00:00,64.0
120.0,140.0,130.0,0.10716776308081176,108072.0,1305,2024-08-01 08:00:00,64.0
130.0,150.0,140.0,0.1360038954616169,97897.0,1220,2024-08-01 08:00:00,64.0
140.0,160.0,150.0,-0.12718437308691816,118611.0,1440,2024-08-01 08:00:00,64.0
150.0,170.0,160.0,-0.33770691580936646,86702.0,1074,2024-08-01 08:00:00,64.0
160.0,180.0,170.0,-0.5876219965017627,20362.0,349,2024-08-01 08:00:00,64.0
170.0,190.0,180.0,-0.17838203539318429,8346.0,197,2024-08-01 08:00:00,64.0
180.0,200.0,190.0,0.1674667005426744,8624.0,201,2024-08-01 08:00:00,64.0
190.0,210.0,200.0,0.03824631235901615,13250.0,249,2024-08-01 08:00:00,64.0
200.0,220.0,210.0,-0.11826866289782886,9952.0,175,2024-08-01 08:00:00,64.0
210.0,230.0,220.0,-0.22710745542545452,1608.0,40,2024-08-01 08:00:00,64.0
220.0,240.0,230.0,0.027392303949766078,2569.0,62,2024-08-01 08:00:00,64.0
230.0,250.0,240.0,0.006497991721325622,3211.0,75,2024-08-01 08:00:00,64.0
240.0,260.0,250.0,-0.0484400953324584,1022.0,27,2024-08-01 08:00:00,64.0
250.0,270.0,260.0,0.0,293.0,9,2024-08-01 08:00:00,64.0
260.0,280.0,270.0,0.055216353772649995,576.0,13,2024-08-01 08:00:00,64.0
270.0,290.0,280.0,0.05751287481563544,553.0,15,2024-08-01 08:00:00,64.0
280.0,300.0,290.0,-0.1356875400657263,901.0,25,2024-08-01 08:00:00,64.0
290.0,310.0,300.0,-0.14747222388325623,829.0,25,2024-08-01 08:00:00,64.0
300.0,320.0,310.0,0.0,222.0,12,2024-08-01 08:00:00,64.0
310.0,330.0,320.0,-0.055657062229561335,1125.0,24,2024-08-01 08:00:00,64.0
320.0,340.0,330.0,-0.08215969943915745,1310.0,31,2024-08-01 08:00:00,64.0
330.0,350.0,340.0,-0.09186736991232604,490.0,18,2024-08-01 08:00:00,64.0
340.0,360.0,350.0,0.0,365.0,14,2024-08-01 08:00:00,64.0
350.0,370.0,360.0,0.3696706826592618,4125.0,79,2024-08-01 08:00:00,64.0
360.0,380.0,370.0,0.23082548517353824,6268.0,112,2024-08-01 08:00:00,64.0
370.0,390.0,380.0,0.027803957387111007,3598.0,70,2024-08-01 08:00:00,64.0
380.0,400.0,390.0,0.16495929513471685,8234.0,144,2024-08-01 08:00:00,64.0
390.0,410.0,400.0,-0.18241810470696493,13730.0,238,2024-08-01 08:00:00,64.0
400.0,420.0,410.0,-0.4900290889974957,9315.0,198,2024-08-01 08:00:00,64.0
410.0,430.0,420.0,-0.13608364288868716,8011.0,186,2024-08-01 08:00:00,64.0
420.0,440.0,430.0,-0.03423481187611014,6143.0,137,2024-08-01 08:00:00,64.0
430.0,450.0,440.0,0.0,667.0,27,2024-08-01 08:00:00,64.0
440.0,460.0,450.0,0.0,28.0,2,2024-08-01 08:00:00,64.0
450.0,470.0,460.0,0.0,11.0,1,2024-08-01 08:00:00,64.0
460.0,480.0,470.0,0.0,11.0,1,2024-08-01 08:00:00,64.0
470.0,490.0,480.0,,0.0,0,2024-08-01 08:00:00,64.0
480.0,500.0,490.0,,0.0,0,2024-08-01 08:00:00,64.0
0.0,20.0,10.0,0.08405930688188568,14390.0,111,2024-08-02 08:00:00,88.0
10.0,30.0,20.0,0.07423032099793461,54732.0,414,2024-08-02 08:00:00,88.0
20.0,40.0,30.0,0.034820826148067564,93841.0,705,2024-08-02 08:00:00,88.0
30.0,50.0,40.0,-0.007777644592465386,89705.0,749,2024-08-02 08:00:00,88.0
40.0,60.0,50.0,-0.03893646410432701,56953.0,611,2024-08-02 08:00:00,88.0
50.0,70.0,60.0,-0.041820458039978754,29264.0,430,2024-08-02 08:00:00,88.0
60.0,80.0,70.0,0.001024024503249458,20371.0,332,2024-08-02 08:00:00,88.0
70.0,90.0,80.0,0.0697362099986415,27580.0,376,2024-08-02 08:00:00,88.0
80.0,100.0,90.0,0.13378142752328706,41658.0,597,2024-08-02 08:00:00,88.0
90.0,110.0,100.0,0.06779650499355482,74859.0,872,2024-08-02 08:00:00,88.0
100.0,120.0,110.0,0.03363524952941693,88677.0,913,2024-08-02 08:00:00,88.0
110.0,130.0,120.0,0.016045083679654962,99719.0,1104,2024-08-02 08:00:00,88.0
120.0,140.0,130.0,0.05768238224065674,111737.0,1284,2024-08-02 08:00:00,88.0
130.0,150.0,140.0,0.09237195939194712,100675.0,1199,2024-08-02 08:00:00,88.0
140.0,160.0,150.0,-0.09710601988638642,119853.0,1396,2024-08-02 08:00:00,88.0
150.0,170.0,160.0,-0.280320725127017,87249.0,1040,2024-08-02 08:00:00,88.0
160.0,180.0,170.0,-0.5212348219169483,20981.0,342,2024-08-02 08:00:00,88.0
170.0,190.0,180.0,-0.11379793664001968,8532.0,200,2024-08-02 08:00:00,88.0
180.0,200.0,190.0,0.10311059842014475,8654.0,202,2024-08-02 08:00:00,88.0
190.0,210.0,200.0,0.03319425937747237,13444.0,241,2024-08-02 08:00:00,88.0
200.0,220.0,210.0,-0.07820241313618839,10156.0,166,2024-08-02 08:00:00,88.0
210.0,230.0,220.0,-0.15240353923422073,1652.0,37,2024-08-02 08:00:00,88.0
220.0,240.0,230.0,0.03605421653387128,2587.0,63,2024-08-02 08:00:00,88.0
230.0,250.0,240.0,0.039104007251344226,3249.0,75,2024-08-02 08:00:00,88.0
240.0,260.0,250.0,0.03272932304892672,1032.0,26,2024-08-02 08:00:00,88.0
250.0,270.0,260.0,0.0,342.0,11,2024-08-02 08:00:00,88.0
260.0,280.0,270.0,0.04552459441480966,621.0,15,2024-08-02 08:00:00,88.0
270.0,290.0,280.0,0.04865881778243855,581.0,17,2024-08-02 08:00:00,88.0
280.0,300.0,290.0,-0.15010231368122975,874.0,24,2024-08-02 08:00:00,88.0
290.0,310.0,300.0,-0.1658526196680086,791.0,22,2024-08-02 08:00:00,88.0
300.0,320.0,310.0,0.0,222.0,11,2024-08-02 08:00:00,88.0
310.0,330.0,320.0,-0.06546793707177487,1091.0,27,2024-08-02 08:00:00,88.0
320.0,340.0,330.0,-0.05844968849861406,1222.0,31,2024-08-02 08:00:00,88.0
330.0,350.0,340.0,0.0,465.0,17,2024-08-02 08:00:00,88.0
340.0,360.0,350.0,0.0,418.0,18,2024-08-02 08:00:00,88.0
350.0,370.0,360.0,0.3381856916818921,4104.0,84,2024-08-02 08:00:00,88.0
360.0,380.0,370.0,0.20531228935653675,6105.0,109,2024-08-02 08:00:00,88.0
370.0,390.0,380.0,-0.007678201267740539,3521.0,63,2024-08-02 08:00:00,88.0
380.0,400.0,390.0,0.16751993353903916,8264.0,135,2024-08-02 08:00:00,88.0
390.0,410.0,400.0,-0.10151660215437086,13561.0,215,2024-08-02 08:00:00,88.0
400.0,420.0,410.0,-0.3048165475087324,9215.0,180,2024-08-02 08:00:00,88.0
410.0,430.0,420.0,-0.050890986279010814,7971.0,179,2024-08-02 08:00:00,88.0
420.0,440.0,430.0,-0.040783732438826416,6139.0,139,2024-08-02 08:00:00,88.0
430.0,450.0,440.0,0.0,778.0,34,2024-08-02 08:00:00,88.0
440.0,460.0,450.0,0.0,45.0,3,2024-08-02 08:00:00,88.0
450.0,470.0,460.0,,0.0,0,2024-08-02 08:00:00,88.0
460.0,480.0,470.0,,0.0,0,2024-08-02 08:00:00,88.0
470.0,490.0,480.0,,0.0,0,2024-08-02 08:00:00,88.0
480.0,500.0,490.0,,0.0,0,2024-08-02 08:00:00,88.0
0.0,20.0,10.0,0.021139728964606013,14894.0,89,2024-08-03 08:00:00,112.0
10.0,30.0,20.0,0.023259839052565935,58858.0,322,2024-08-03 08:00:00,112.0
20.0,40.0,30.0,0.00841793109750678,99514.0,558,2024-08-03 08:00:00,112.0
30.0,50.0,40.0,-0.001426977058579206,93758.0,624,2024-08-03 08:00:00,112.0
40.0,60.0,50.0,-0.0005411844212743509,60829.0,548,2024-08-03 08:00:00,112.0
50.0,70.0,60.0,-0.024231892833228446,31793.0,405,2024-08-03 08:00:00,112.0
60.0,80.0,70.0,-0.03617265038841828,22505.0,316,2024-08-03 08:00:00,112.0
70.0,90.0,80.0,0.01382878190623271,30812.0,338,2024-08-03 08:00:00,112.0
80.0,100.0,90.0,0.02317911382176679,44771.0,478,2024-08-03 08:00:00,112.0
90.0,110.0,100.0,0.0011771820228394375,81082.0,654,2024-08-03 08:00:00,112.0
100.0,120.0,110.0,-0.0019042171024889938,96623.0,719,2024-08-03 08:00:00,112.0
110.0,130.0,120.0,-0.002126997176258472,107794.0,924,2024-08-03 08:00:00,112.0
120.0,140.0,130.0,0.004770993861862044,118370.0,1060,2024-08-03 08:00:00,112.0
130.0,150.0,140.0,0.02490902924992247,103431.0,951,2024-08-03 08:00:00,112.0
140.0,160.0,150.0,-0.026055883112193177,119491.0,1022,2024-08-03 08:00:00,112.0
150.0,170.0,160.0,-0.0893776104837084,87875.0,749,2024-08-03 08:00:00,112.0
160.0,180.0,170.0,-0.1393355155010318,23552.0,281,2024-08-03 08:00:00,112.0
170.0,190.0,180.0,-0.06525351166506205,9129.0,197,2024-08-03 08:00:00,112.0
180.0,200.0,190.0,-0.032039901795020656,8988.0,192,2024-08-03 08:00:00,112.0
190.0,210.0,200.0,0.007136784355099969,13772.0,200,2024-08-03 08:00:00,112.0
200.0,220.0,210.0,-0.005681877441225079,10390.0,132,2024-08-03 08:00:00,112.0
210.0,230.0,220.0,0.0,1898.0,41,2024-08-03 08:00:00,112.0
220.0,240.0,230.0,-0.003859398309498296,2900.0,67,2024-08-03 08:00:00,112.0
230.0,250.0,240.0,-0.003369131576624039,3322.0,67,2024-08-03 08:00:00,112.0
240.0,260.0,250.0,0.0,904.0,17,2024-08-03 08:00:00,112.0
250.0,270.0,260.0,0.0,413.0,9,2024-08-03 08:00:00,112.0
260.0,280.0,270.0,0.0,725.0,17,2024-08-03 08:00:00,112.0
270.0,290.0,280.0,0.0,672.0,22,2024-08-03 08:00:00,112.0
280.0,300.0,290.0,0.0,998.0,28,2024-08-03 08:00:00,112.0
290.0,310.0,300.0,0.0,895.0,25,2024-08-03 08:00:00,112.0
300.0,320.0,310.0,0.0,280.0,14,2024-08-03 08:00:00,112.0
310.0,330.0,320.0,-0.0015881395647705451,1090.0,24,2024-08-03 08:00:00,112.0
320.0,340.0,330.0,-0.001399411580921499,1237.0,26,2024-08-03 08:00:00,112.0
330.0,350.0,340.0,0.0,572.0,19,2024-08-03 08:00:00,112.0
340.0,360.0,350.0,0.0,468.0,18,2024-08-03 08:00:00,112.0
350.0,370.0,360.0,-0.002923107370178457,4003.0,57,2024-08-03 08:00:00,112.0
360.0,380.0,370.0,-0.02016127119125284,6010.0,84,2024-08-03 08:00:00,112.0
370.0,390.0,380.0,-0.03059475714270688,3578.0,61,2024-08-03 08:00:00,112.0
380.0,400.0,390.0,0.022326577578505306,8094.0,102,2024-08-03 08:00:00,112.0
390.0,410.0,400.0,0.005952451251693255,13151.0,142,2024-08-03 08:00:00,112.0
400.0,420.0,410.0,-0.012445413359628817,9205.0,142,2024-08-03 08:00:00,112.0
410.0,430.0,420.0,-0.0069649193489233945,8067.0,158,2024-08-03 08:00:00,112.0
420.0,440.0,430.0,-0.007175343146870638,6140.0,117,2024-08-03 08:00:00,112.0
430.0,450.0,440.0,0.0,851.0,36,2024-08-03 08:00:00,112.0
440.0,460.0,450.0,0.0,51.0,3,2024-08-03 08:00:00,112.0
450.0,470.0,460.0,0.0,14.0,1,2024-08-03 08:00:00,112.0
460.0,480.0,470.0,0.0,14.0,1,2024-08-03 08:00:00,112.0
470.0,490.0,480.0,,0.0,0,2024-08-03 08:00:00,112.0
480.0,500.0,490.0,,0.0,0,2024-08-03 08:00:00,112.0
0.0,20.0,10.0,0.004281412077062349,15548.0,89,2024-08-04 08:00:00,136.0
10.0,30.0,20.0,0.013829032790719422,60950.0,302,2024-08-04 08:00:00,136.0
20.0,40.0,30.0,0.00350038722597944,102225.0,514,2024-08-04 08:00:00,136.0
30.0,50.0,40.0,-0.004771967034996312,96463.0,608,2024-08-04 08:00:00,136.0
40.0,60.0,50.0,-0.001256220290720329,62648.0,552,2024-08-04 08:00:00,136.0
50.0,70.0,60.0,-0.009070167396858468,32535.0,398,2024-08-04 08:00:00,136.0
60.0,80.0,70.0,-0.020102018025036496,23173.0,308,2024-08-04 08:00:00,136.0
70.0,90.0,80.0,0.00034184613067784873,31523.0,323,2024-08-04 08:00:00,136.0
80.0,100.0,90.0,0.00644269104528005,45388.0,452,2024-08-04 08:00:00,136.0
90.0,110.0,100.0,-0.002299436532257382,82946.0,610,2024-08-04 08:00:00,136.0
100.0,120.0,110.0,0.0012951043002246826,98823.0,670,2024-08-04 08:00:00,136.0
110.0,130.0,120.0,0.005287303931325101,107821.0,852,2024-08-04 08:00:00,136.0
120.0,140.0,130.0,0.00717911367874852,117872.0,974,2024-08-04 08:00:00,136.0
130.0,150.0,140.0,0.021434070250413505,103038.0,877,2024-08-04 08:00:00,136.0
140.0,160.0,150.0,-0.010595723635257695,118855.0,923,2024-08-04 08:00:00,136.0
150.0,170.0,160.0,-0.052034392656338385,87838.0,663,2024-08-04 08:00:00,136.0
160.0,180.0,170.0,-0.07735537321300762,23918.0,256,2024-08-04 08:00:00,136.0
170.0,190.0,180.0,-0.010900783231939739,9523.0,196,2024-08-04 08:00:00,136.0
180.0,200.0,190.0,0.012606388813407646,9444.0,190,2024-08-04 08:00:00,136.0
190.0,210.0,200.0,0.014340260856078976,14339.0,195,2024-08-04 08:00:00,136.0
