n_jackknife,rho_median,rho_ci2p5,rho_ci97p5,p_median,p_ci2p5,p_ci97p5
12,-0.6636363636363638,-0.7734090909090909,-0.6636363636363638,0.0259841339187655,0.00579727613595094,0.0259841339187655
