"start_latitude","start_longitude","end_latitude","end_longitude","length_km","start_quadkey","end_quadkey","country","date_time","n_baseline","n_crisis","n_difference","percent_change","z_score","ds"
"25.07564804130032","-77.354736328125","25.05574471291965","-77.354736328125","2.213152613057132","03203202311311","03203202311313","BS","2025-11-20 08:00","34.0","39.0","5.0","14.285714285714286","0.9382332813010019","2025-11-20"
"25.07564804130032","-77.354736328125","25.07564804130032","-77.398681640625","4.425945666629238","03203202311311","03203202311301","BS","2025-11-20 08:00","11.833333333333334","26.0","14.166666666666666","110.38961038961037","2.467346575512643","2025-11-20"
"25.07564804130032","-77.354736328125","25.03583815177413","-77.354736328125","4.42666469372929","03203202311311","03203202311331","BS","2025-11-20 08:00","13.666666666666666","12.0","-1.666666666666666","-11.36363636363636","-0.43519413988924444","2025-11-20"
"25.07564804130032","-77.354736328125","25.05574471291965","-77.332763671875","3.1298704611494537","03203202311311","03203203200202","BS","2025-11-20 08:00","36.666666666666664","43.0","6.333333333333336","16.814159292035406","0.8565861529340609","2025-11-20"
"19.21780263228372","-70.213623046875","19.21780263228372","-70.213623046875","0.0","03221130000300","03221130000300","DO","2025-11-20 08:00","","11.0","","","","2025-11-20"
"18.510865391985682","-72.279052734375","18.573361565629625","-72.279052734375","6.949268351544","03221120300330","03221120300132","HT","2025-11-20 08:00","","10.0","","","","2025-11-20"
"18.510865391985682","-72.279052734375","18.531699989972637","-72.32299804687499","5.180310436369268","03221120300330","03221120300302","HT","2025-11-20 08:00","22.166666666666668","39.0","16.833333333333332","72.66187050359711","3.194539408555344","2025-11-20"
"18.510865391985682","-72.279052734375","18.55253204866865","-72.279052734375","4.633128105589868","03221120300330","03221120300310","HT","2025-11-20 08:00","11.166666666666666","14.0","2.833333333333334","23.287671232876715","1.2230532340215279","2025-11-20"
"18.510865391985682","-72.279052734375","18.490028257153526","-72.301025390625","3.276714911071815","03221120300330","03221120300323","HT","2025-11-20 08:00","","11.0","","","","2025-11-20"
"18.510865391985682","-72.279052734375","18.531699989972637","-72.27905273437499","2.3167052311516705","03221120300330","03221120300312","HT","2025-11-20 08:00","54.0","62.0","8.0","14.545454545454545","1.2712834523274563","2025-11-20"
"18.510865391985682","-72.279052734375","18.531699989972637","-72.301025390625","3.276315982965899","03221120300330","03221120300303","HT","2025-11-20 08:00","37.166666666666664","46.0","8.833333333333336","23.14410480349346","1.4450485557847796","2025-11-20"
"18.510865391985682","-72.279052734375","18.531699989972637","-72.257080078125","3.276315982965899","03221120300330","03221120300313","HT","2025-11-20 08:00","","13.0","","","","2025-11-20"
"18.510865391985682","-72.279052734375","18.510865391985682","-72.279052734375","0.0","03221120300330","03221120300330","HT","2025-11-20 08:00","1120.3333333333333","1384.0","263.66666666666674","23.513674197384077","4.0","2025-11-20"
"18.510865391985682","-72.279052734375","18.510865391985682","-72.301025390625","2.3168463557399885","03221120300330","03221120300321","HT","2025-11-20 08:00","58.666666666666664","73.0","14.333333333333336","24.022346368715088","2.3292637213437377","2025-11-20"
"18.510865391985682","-72.279052734375","18.55253204866865","-72.301025390625","5.179994710196958","03221120300330","03221120300301","HT","2025-11-20 08:00","25.5","32.0","6.5","24.528301886792452","0.7013208891247292","2025-11-20"
"18.510865391985682","-72.279052734375","18.510865391985682","-72.257080078125","2.3168463557399885","03221120300330","03221120300331","HT","2025-11-20 08:00","","24.0","","","","2025-11-20"
"18.510865391985682","-72.279052734375","18.573361565629625","-72.301025390625","7.325172028432747","03221120300330","03221120300123","HT","2025-11-20 08:00","14.666666666666666","15.0","0.3333333333333339","2.127659574468089","0.05727861638528932","2025-11-20"
"25.829560672983607","-77.904052734375","25.829560672983607","-77.904052734375","0.0","03203200322330","03203200322330","BS","2025-11-20 08:00","108.16666666666667","160.0","51.83333333333333","47.480916030534345","4.0","2025-11-20"
"18.260653043337236","-78.29956054687499","18.260653043337236","-78.29956054687499","0.0","03221020230120","03221020230120","JM","2025-11-20 08:00","10.833333333333334","","","","","2025-11-20"
"19.652933877000336","-70.609130859375","19.652933877000336","-70.609130859375","0.0","03221103312232","03221103312232","DO","2025-11-20 08:00","17.666666666666668","17.0","-0.6666666666666679","-3.5714285714285774","-0.14808721943977335","2025-11-20"
"18.67747093898039","-68.477783203125","18.67747093898039","-68.477783203125","0.0","03221131032231","03221131032231","DO","2025-11-20 08:00","17.0","16.0","-1.0","-5.555555555555555","-0.16395645894598823","2025-11-20"
