"start_latitude","start_longitude","end_latitude","end_longitude","length_km","start_quadkey","end_quadkey","country","date_time","n_baseline","n_crisis","n_difference","percent_change","z_score","ds"
"18.490028257153526","-69.400634765625","18.490028257153526","-69.400634765625","0.0","03221130301223","03221130301223","DO","2025-11-22 08:00","18.142857142857142","24.0","5.857142857142858","30.597014925373138","0.9322195335109184","2025-11-22"
"19.6322398571662","-71.68579101562499","19.6322398571662","-71.68579101562499","0.0","03221103220001","03221103220001","DO","2025-11-22 08:00","","10.0","","","","2025-11-22"
"18.55253204866865","-69.796142578125","18.55253204866865","-69.796142578125","0.0","03221130210311","03221130210311","DO","2025-11-22 08:00","557.4864147184114","663.0","105.51358528158858","18.89277563444197","0.9482037766658302","2025-11-22"
"18.55253204866865","-69.796142578125","18.531699989972637","-69.774169921875","3.2759166702588733","03221130210311","03221130211202","DO","2025-11-22 08:00","","10.0","","","","2025-11-22"
"18.55253204866865","-69.796142578125","18.531699989972637","-69.796142578125","2.3164228744386173","03221130210311","03221130210313","DO","2025-11-22 08:00","26.142857142857142","39.0","12.857142857142858","47.36842105263158","1.6266240879025946","2025-11-22"
"18.55253204866865","-69.796142578125","18.531699989972637","-69.818115234375","3.275916670257925","03221130210311","03221130210312","DO","2025-11-22 08:00","","10.0","","","","2025-11-22"
"18.490028257153526","-71.048583984375","18.490028257153526","-71.048583984375","0.0","03221121211332","03221121211332","DO","2025-11-22 08:00","","17.0","","","","2025-11-22"
"19.11402888987425","-70.36743164062501","19.11402888987425","-70.36743164062501","0.0","03221121113103","03221121113103","DO","2025-11-22 08:00","39.0","43.0","4.0","10.0","0.342577601723951","2025-11-22"
"19.300774497281314","-69.884033203125","19.300774497281314","-69.884033203125","0.0","03221130010011","03221130010011","DO","2025-11-22 08:00","40.028454177964804","52.0","11.971545822035196","29.178642144565043","1.0349104357069856","2025-11-22"
"18.260653043337236","-76.893310546875","18.260653043337236","-76.893310546875","0.0","03221021230120","03221021230120","JM","2025-11-22 08:00","22.714285714285715","27.0","4.285714285714285","18.0722891566265","0.3531938391392379","2025-11-22"
"19.342244667598706","-70.982666015625","19.342244667598706","-70.982666015625","0.0","03221103322221","03221103322221","DO","2025-11-22 08:00","25.714285714285715","33.0","7.285714285714285","27.272727272727266","0.9361344502232992","2025-11-22"
"18.051866763219323","-77.44262695312501","18.051866763219323","-77.44262695312501","0.0","03221020333211","03221020333211","JM","2025-11-22 08:00","","15.0","","","","2025-11-22"
"23.674712449257676","-75.992431640625","23.674712449257676","-75.992431640625","0.0","03203221313121","03203221313121","BS","2025-11-22 08:00","12.857142857142858","","","","","2025-11-22"
