"start_latitude","start_longitude","end_latitude","end_longitude","length_km","start_quadkey","end_quadkey","country","date_time","n_baseline","n_crisis","n_difference","percent_change","z_score","ds"
"19.238549533114522","-69.59838867187499","19.238549533114522","-69.620361328125","2.306808070626639","03221130100022","03221130011133","DO","2025-11-15 08:00","11.142857142857142","13.0","1.8571428571428577","15.29411764705883","0.325883800397537","2025-11-15"
"19.238549533114522","-69.59838867187499","19.238549533114522","-69.59838867187499","0.0","03221130100022","03221130100022","DO","2025-11-15 08:00","79.97855066328903","78.0","-1.9785506632890275","-2.4433021424597903","-0.11095944370488285","2025-11-15"
"17.759149449435725","-77.222900390625","17.759149449435725","-77.222900390625","0.0","03221023002121","03221023002121","JM","2025-11-15 08:00","","11.0","","","","2025-11-15"
"18.44834638674476","-70.103759765625","18.44834638674476","-70.103759765625","0.0","03221130203003","03221130203003","DO","2025-11-15 08:00","52.26790209511695","62.0","9.732097904883048","18.270097980403072","0.767793271968941","2025-11-15"
"18.385804616030313","-77.02514648437499","18.385804616030313","-77.02514648437499","0.0","03221021203310","03221021203310","JM","2025-11-15 08:00","20.714285714285715","16.0","-4.714285714285715","-21.71052631578948","-0.42933243200338256","2025-11-15"
"18.072756603940505","-76.87133789062501","18.072756603940505","-76.87133789062501","0.0","03221021232123","03221021232123","JM","2025-11-15 08:00","14.714285714285714","20.0","5.2857142857142865","33.63636363636365","2.796937100268282","2025-11-15"
"19.07250112642741","-70.25756835937501","19.07250112642741","-70.25756835937501","0.0","03221130002032","03221130002032","DO","2025-11-15 08:00","","12.0","","","","2025-11-15"
"19.466591901253203","-70.609130859375","19.487307187313725","-70.609130859375","2.3034383294205147","03221103332010","03221103330232","DO","2025-11-15 08:00","11.428571428571429","11.0","-0.4285714285714288","-3.4482758620689675","-0.12949975419051477","2025-11-15"
"19.466591901253203","-70.609130859375","19.466591901253203","-70.609130859375","0.0","03221103332010","03221103332010","DO","2025-11-15 08:00","85.1588621496925","101.0","15.841137850307504","18.385964548585953","0.7084806306211012","2025-11-15"
"18.1562910909582","-77.42065429687501","18.1562910909582","-77.42065429687501","0.0","03221020331322","03221020331322","JM","2025-11-15 08:00","12.363070849957168","","","","","2025-11-15"
"18.469188587923547","-77.926025390625","18.469188587923547","-77.926025390625","0.0","03221020302101","03221020302101","JM","2025-11-15 08:00","157.42857142857142","124.0","-33.428571428571416","-21.100090171325512","-0.47633972275152964","2025-11-15"
"18.469188587923547","-77.926025390625","18.44834638674476","-77.926025390625","2.317550668837071","03221020302101","03221020302103","JM","2025-11-15 08:00","","11.0","","","","2025-11-15"
"19.21780263228372","-70.367431640625","19.21780263228372","-70.367431640625","0.0","03221121111301","03221121111301","DO","2025-11-15 08:00","17.75255759559428","19.0","1.2474424044057209","6.652118773914842","0.2956432510757459","2025-11-15"
"18.96863621961832","-69.378662109375","18.989414391154263","-69.378662109375","2.310430886222303","03221130121010","03221130103232","DO","2025-11-15 08:00","","14.0","","","","2025-11-15"
"18.96863621961832","-69.378662109375","18.96863621961832","-69.378662109375","0.0","03221130121010","03221130121010","DO","2025-11-15 08:00","121.61160747204518","137.0","15.38839252795482","12.55051853998676","0.5101717386550303","2025-11-15"
"19.652933877000336","-69.927978515625","19.652933877000336","-69.927978515625","0.0","03221112212223","03221112212223","DO","2025-11-15 08:00","44.743910896103145","49.0","4.256089103896855","9.304165342494633","0.42672192629397254","2025-11-15"
"19.051733340051832","-72.454833984375","19.051733340051832","-72.454833984375","0.0","03221120013310","03221120013310","HT","2025-11-15 08:00","18.91202537934853","36.0","17.08797462065147","85.81736059041997","1.9446990339237695","2025-11-15"
"19.921712410135534","-72.828369140625","19.94236885182986","-72.828369140625","2.2968951241673894","03221102201121","03221102201103","HT","2025-11-15 08:00","","13.0","","","","2025-11-15"
"19.921712410135534","-72.828369140625","19.921712410135534","-72.828369140625","0.0","03221102201121","03221102201121","HT","2025-11-15 08:00","15.714285714285714","21.0","5.2857142857142865","31.62393162393163","0.9457174700200085","2025-11-15"
"19.321510897941717","-70.828857421875","19.321510897941717","-70.828857421875","0.0","03221103323222","03221103323222","DO","2025-11-15 08:00","10.493868171979708","10.0","-0.4938681719797078","-4.296796905881371","-0.11170830020182089","2025-11-15"
"19.4458739675579","-70.784912109375","19.466591901253203","-70.69702148437499","9.49853343594395","03221103323012","03221103323110","DO","2025-11-15 08:00","","18.0","","","","2025-11-15"
"19.4458739675579","-70.784912109375","19.4458739675579","-70.718994140625","6.9116396134867255","03221103323012","03221103323103","DO","2025-11-15 08:00","11.714285714285714","15.0","3.2857142857142865","25.842696629213492","0.4903245032291361","2025-11-15"
"19.4458739675579","-70.784912109375","19.4458739675579","-70.762939453125","2.3038798836791634","03221103323012","03221103323013","DO","2025-11-15 08:00","11.285714285714286","16.0","4.7142857142857135","38.3720930232558","1.0566652040185","2025-11-15"
"19.4458739675579","-70.784912109375","19.4458739675579","-70.697021484375","9.215519440837063","03221103323012","03221103323112","DO","2025-11-15 08:00","25.571428571428573","30.0","4.428571428571427","16.66666666666666","0.5719531235875254","2025-11-15"
