"start_latitude","start_longitude","end_latitude","end_longitude","length_km","start_quadkey","end_quadkey","country","date_time","n_baseline","n_crisis","n_difference","percent_change","z_score","ds"
"18.260653043337236","-70.147705078125","18.260653043337236","-70.147705078125","0.0","03221130220131","03221130220131","DO","2025-11-19 08:00","164.16666666666666","162.0","-2.166666666666657","-1.3118062563067552","-0.15133886855666348","2025-11-19"
"18.594188538413093","-68.433837890625","18.55253204866865","-68.36791992187501","8.350452461358413","03221131210121","03221131211200","DO","2025-11-19 08:00","32.833333333333336","33.0","0.1666666666666643","0.4926108374384166","0.01940522443445834","2025-11-19"
"18.594188538413093","-68.433837890625","18.594188538413093","-68.455810546875","2.3157158421578643","03221131210121","03221131210120","DO","2025-11-19 08:00","22.5","20.0","-2.5","-10.638297872340425","-0.2924026607359652","2025-11-19"
"18.594188538413093","-68.433837890625","18.510865391985682","-68.389892578125","10.358725448284606","03221131210121","03221131210331","DO","2025-11-19 08:00","","10.0","","","","2025-11-19"
"18.594188538413093","-68.433837890625","18.594188538413093","-68.433837890625","0.0","03221131210121","03221131210121","DO","2025-11-19 08:00","931.0","954.0","23.0","2.467811158798283","0.22741310739279438","2025-11-19"
"18.594188538413093","-68.433837890625","18.67747093898039","-68.455810546875","9.545602794635144","03221131210121","03221131032320","DO","2025-11-19 08:00","11.0","","","","","2025-11-19"
"18.594188538413093","-68.433837890625","18.635834841685934","-68.38989257812499","6.549031993420415","03221131210121","03221131210111","DO","2025-11-19 08:00","30.380392848971052","31.0","0.6196071510289478","1.9745041243142514","0.07671412778285945","2025-11-19"
"18.594188538413093","-68.433837890625","18.594188538413093","-68.389892578125","4.631431675658997","03221131210121","03221131210131","DO","2025-11-19 08:00","14.166666666666666","15.0","0.8333333333333339","5.494505494505499","0.17699808135119732","2025-11-19"
"18.594188538413093","-68.433837890625","18.67747093898039","-68.411865234375","9.545602794635144","03221131210121","03221131032330","DO","2025-11-19 08:00","24.166666666666668","17.0","-7.166666666666668","-28.47682119205298","-1.350359729995855","2025-11-19"
"18.594188538413093","-68.433837890625","18.594188538413093","-68.41186523437499","2.315715842159205","03221131210121","03221131210130","DO","2025-11-19 08:00","55.666666666666664","46.0","-9.666666666666664","-17.05882352941176","-0.8858937656915068","2025-11-19"
"18.594188538413093","-68.433837890625","18.615012964578256","-68.389892578125","5.17778131637774","03221131210121","03221131210113","DO","2025-11-19 08:00","11.666666666666666","16.0","4.333333333333334","34.21052631578948","0.7276322021144231","2025-11-19"
"18.594188538413093","-68.433837890625","18.573361565629625","-68.389892578125","5.17841450710954","03221131210121","03221131210133","DO","2025-11-19 08:00","14.333333333333334","19.0","4.666666666666666","30.43478260869565","1.2716767341473292","2025-11-19"
"18.594188538413093","-68.433837890625","18.615012964578256","-68.433837890625","2.3155741743980784","03221131210121","03221131210103","DO","2025-11-19 08:00","12.0","11.0","-1.0","-7.6923076923076925","-0.5270462766947299","2025-11-19"
"18.594188538413093","-68.433837890625","18.615012964578256","-68.411865234375","3.274716427108993","03221131210121","03221131210112","DO","2025-11-19 08:00","30.666666666666668","29.0","-1.6666666666666679","-5.263157894736846","-0.22298331612050867","2025-11-19"
"19.859726898198367","-71.663818359375","19.859726898198367","-71.663818359375","0.0","03221103200212","03221103200212","DO","2025-11-19 08:00","19.0","17.0","-2.0","-10.0","-0.9534625892455922","2025-11-19"
"23.473323492937997","-75.750732421875","23.473323492937997","-75.750732421875","0.0","03203230221200","03203230221200","BS","2025-11-19 08:00","17.333333333333332","19.0","1.6666666666666679","9.090909090909099","0.36312055860882947","2025-11-19"
"18.531699989972637","-72.301025390625","18.573361565629625","-72.301025390625","4.632563120392539","03221120300303","03221120300123","HT","2025-11-19 08:00","14.5","18.0","3.5","22.580645161290324","0.4954704652791404","2025-11-19"
"18.531699989972637","-72.301025390625","18.55253204866865","-72.279052734375","3.2759166702587583","03221120300303","03221120300310","HT","2025-11-19 08:00","17.0","25.0","8.0","44.44444444444444","1.522773975253762","2025-11-19"
"18.531699989972637","-72.301025390625","18.510865391985682","-72.279052734375","3.2763159829661275","03221120300303","03221120300330","HT","2025-11-19 08:00","43.833333333333336","49.0","5.166666666666664","11.524163568773227","0.39376390913114","2025-11-19"
"18.531699989972637","-72.301025390625","18.510865391985682","-72.301025390625","2.3167052311516705","03221120300303","03221120300321","HT","2025-11-19 08:00","22.833333333333332","35.0","12.166666666666668","51.048951048951054","1.6176751568172445","2025-11-19"
"18.531699989972637","-72.301025390625","18.531699989972637","-72.301025390625","0.0","03221120300303","03221120300303","HT","2025-11-19 08:00","869.6666666666666","978.0","108.33333333333337","12.442572741194493","1.086802145311297","2025-11-19"
"18.531699989972637","-72.301025390625","18.531699989972637","-72.32299804687499","2.3165641349551813","03221120300303","03221120300302","HT","2025-11-19 08:00","34.833333333333336","45.0","10.166666666666664","28.372093023255804","1.2936044543289722","2025-11-19"
"18.531699989972637","-72.301025390625","18.531699989972637","-72.27905273437499","2.3165641349578636","03221120300303","03221120300312","HT","2025-11-19 08:00","39.666666666666664","51.0","11.333333333333336","27.8688524590164","1.0054068589785667","2025-11-19"
"18.531699989972637","-72.301025390625","18.573361565629625","-72.279052734375","5.17936303753014","03221120300303","03221120300132","HT","2025-11-19 08:00","","15.0","","","","2025-11-19"
