fit_ok,alpha,slope,intercept,r2_loglog,n_points_fit,r_min_fit,r_max_fit,y_min_fit,y_max_fit,time_min_hours,time_max_hours
1,-0.6842285223413425,0.6842285223413425,-6.752645447851891,0.3495756586511404,44,15.0,445.0,0.004459167705678668,0.6068326583745911,24.0,72.0
