window_start_pt,hours_since_quake,r_bin_km,n_tiles,n_tiles_crisis,n_tiles_overlap,baseline_sum,crisis_sum,baseline_sum_overlap,crisis_sum_overlap,phi_aggregate,phi_overlap,tile_overlap_ratio
2024-07-08 08:00:00,0.0,0.0,930,926,877,310878.31988235796,267742.46218832233,309111.3160485307,267114.01922821335,0.861245204521309,0.8641353627645139,0.943010752688172
2024-07-08 08:00:00,0.0,10.0,799,792,752,298260.254778601,207658.02894841315,297086.08640902356,207195.205801759,0.6962309782191999,0.6974248047298177,0.9411764705882353
2024-07-08 08:00:00,0.0,20.0,837,821,776,268728.0304358124,187057.20066907472,267571.7153052527,186523.7773551317,0.696083696091222,0.6970982607124245,0.927120669056153
2024-07-08 08:00:00,0.0,30.0,878,874,840,266598.2938959163,178443.0285570046,265437.93458257214,178042.96912812057,0.6693329726508724,0.6707517876377054,0.9567198177676538
2024-07-08 08:00:00,0.0,40.0,873,869,829,187049.61753689992,144919.40447828834,186104.08065880553,144467.38557167066,0.7747645057317457,0.7762719928561393,0.9495990836197021
2024-07-08 08:00:00,0.0,50.0,753,727,681,145387.7628183253,121223.40833331828,143931.1415682277,120694.15220815068,0.8337937525374642,0.8385548179018508,0.9043824701195219
2024-07-08 08:00:00,0.0,60.0,613,639,575,96506.96241626231,81165.50956038797,95773.33802763812,80405.14467763962,0.8410326833239012,0.8395357866135608,0.9380097879282219
2024-07-08 08:00:00,0.0,70.0,521,539,485,97964.62398873399,90522.42827283582,97132.49761347167,89908.29614198027,0.924031804411825,0.9256252886625099,0.9309021113243762
2024-07-08 08:00:00,0.0,80.0,466,503,436,50629.90651148706,49522.72221791324,49759.662127845986,48748.49460092838,0.9781318124037495,0.9796789712052376,0.9356223175965666
2024-07-08 08:00:00,0.0,90.0,372,386,339,33443.08768062128,29255.619081048928,32748.71950056779,28693.367363535388,0.8747882181345715,0.8761676120813795,0.9112903225806451
2024-07-08 08:00:00,0.0,100.0,407,406,370,29272.85607344125,24279.664365004883,27792.38660117249,23871.02855425187,0.8294258785029657,0.8589053144951867,0.9090909090909091
2024-07-08 08:00:00,0.0,110.0,436,465,417,21682.44168343611,20105.33944628259,21376.22565921596,19562.761241524924,0.9272636237108702,0.9151644239445426,0.9564220183486238
2024-07-08 08:00:00,0.0,120.0,457,472,423,25408.857149074072,24540.21173613867,24861.678640051214,23971.16906951629,0.9658132828312959,0.9641814382919283,0.925601750547046
2024-07-08 08:00:00,0.0,130.0,429,437,396,33223.52364592639,31459.951971140625,32562.048681866472,30984.019540281563,0.9469179821628583,0.9515377807765609,0.9230769230769231
2024-07-08 08:00:00,0.0,140.0,490,487,451,54569.19704314629,50486.427309328705,53782.81871752682,50037.1648455728,0.9251817883523289,0.930355939661203,0.9204081632653062
2024-07-08 08:00:00,0.0,150.0,430,438,401,93104.30439544123,90160.3076078978,92524.15868557939,89708.6835290757,0.9683795845244769,0.9695703781963434,0.9325581395348838
2024-07-08 08:00:00,0.0,160.0,536,532,487,46266.08001802793,45282.240144730116,45094.85674687009,44734.88080316562,0.9787351797923132,0.992017361409415,0.9085820895522388
2024-07-08 08:00:00,0.0,170.0,618,621,583,45841.721099123606,44062.00646815897,44653.62604900893,43643.177706233306,0.9611769674372314,0.9773714156680887,0.9433656957928802
2024-07-08 08:00:00,0.0,180.0,755,738,720,99952.51103311885,96980.72482733455,99183.4403433479,96774.0559277407,0.9702680185313243,0.9757077955022883,0.9536423841059603
2024-07-08 08:00:00,0.0,190.0,777,775,736,155509.7324589494,152106.46633365744,154967.78419979778,151645.5606877577,0.9781154139263255,0.9785618441329923,0.9472329472329473
2024-07-08 08:00:00,0.0,200.0,846,850,823,261734.40088369205,253501.6085066995,261422.01922208504,253186.50531257916,0.9685452414768703,0.9684972446697017,0.9728132387706856
2024-07-08 08:00:00,0.0,210.0,809,800,776,139702.9128811242,135313.3541637597,139242.68643039477,135043.8387001486,0.9685793329084007,0.9698451111660712,0.9592088998763906
2024-07-08 08:00:00,0.0,220.0,767,772,750,125969.11356522534,123829.96244686667,125723.53582456714,123581.96451719935,0.9830184474764043,0.9829660270583218,0.9778357235984355
2024-07-08 08:00:00,0.0,230.0,709,709,679,83823.74434391086,82615.08648628679,83400.290615731,82204.47759814558,0.9855809607756818,0.9856617643804724,0.9576868829337094
2024-07-08 08:00:00,0.0,240.0,664,674,649,139644.744262124,136784.11759982456,139455.47543645703,136470.15185674827,0.9795149708110044,0.9785929984436572,0.9774096385542169
