scheme_id,edges_km,winner_lo_km,winner_hi_km,winner_mid_km,winner_median_tau_hours,winner_n_tiles
43,"21.85,48.25,75.80,147.57",48.24524160344092,75.8005075050135,60.473248616580975,324.49883691941034,529
44,"34.91,44.05,107.56,198.32",44.046541193744325,107.56445777420385,68.83198617165019,356.9727919123578,1294
45,"22.39,44.04,117.06,185.46",44.03711331618217,117.0604928220469,71.79837175906295,357.4410445043084,1559
46,"24.07,50.28,134.20,237.09",0.0,24.07117129949975,12.035585649749875,351.8237421730453,150
47,"27.51,43.43,70.79,253.59",0.0,27.509348484635815,13.754674242317908,334.9859802752159,203
48,"31.83,48.27,114.51,243.15",114.5075942805269,243.1499010792067,166.86075099353968,355.9427664939026,2119
49,"30.77,62.95,89.23,292.09",0.0,30.774054174574506,15.387027087287253,344.767048122666,261
50,"18.31,62.02,113.14,248.82",0.0,18.30597593374343,9.152987966871715,334.9859802752159,75
51,"39.99,72.47,75.10,131.12",39.989939166604756,72.46722377470081,53.832702610244446,339.93949669106405,718
52,"30.66,38.79,99.69,246.72",0.0,30.664268665450294,15.332134332725147,345.47207146614176,260
53,"16.58,29.50,106.70,202.23",16.575513020762187,29.504060320299065,22.11436040233744,331.6534460288176,178
54,"23.51,50.48,80.64,136.99",50.48401221583288,80.64374822005152,63.80611232688943,326.5522605581978,527
55,"23.98,39.22,66.31,226.95",39.216431608966815,66.30729062905377,50.993483192758795,335.8517295623449,636
56,"24.62,55.35,78.09,169.66",55.348808904710765,78.08878515996365,65.74284179604531,316.6595487380322,378
57,"19.47,40.06,105.01,164.44",40.05936739453897,105.00649080374475,64.85748679927777,359.46479774668427,1318
58,"27.33,54.43,141.19,165.91",0.0,27.327469280830623,13.663734640415312,335.38633600862556,202
59,"31.21,48.89,99.65,139.19",48.893820333944056,99.64987113235838,69.8015966539893,352.422607637831,927
60,"22.28,60.21,97.96,204.09",22.28307388569739,60.20902880926013,36.62843482245489,351.23378982834964,833
61,"23.25,66.73,99.46,115.38",23.24747803920952,66.7307217061493,39.386812353937806,347.8088297059611,940
62,"21.03,30.56,44.36,175.18",21.028058968742773,30.564030804638715,25.351572773349062,322.0596368012417,150
63,"34.89,50.59,74.59,158.09",50.59248168537245,74.592037018788,61.431232013916635,330.05969901348584,463
64,"33.17,52.01,101.21,197.34",52.00966991920698,101.20720969675897,72.5517303017123,355.4464858250006,896
65,"25.24,61.15,114.81,211.08",25.241157345754235,61.152724600837296,39.28823670987679,349.8961060003485,814
66,"19.26,56.81,84.28,262.90",56.81498984634258,84.27695144138664,69.19677839627425,321.94277075319224,419
67,"18.19,48.31,99.82,143.62",0.0,18.194386627286523,9.097193313643261,334.9859802752159,75
68,"38.45,72.03,89.06,242.56",38.45038603534954,72.03302520408349,52.62791679699162,344.6488291933768,746
69,"26.01,27.48,106.46,196.96",0.0,26.013955384734906,13.006977692367453,334.9859802752159,181
70,"25.53,38.20,93.49,191.28",0.0,25.52555643029015,12.762778215145074,351.42529022808725,169
71,"33.65,54.36,99.86,293.11",54.36006421240505,99.86122063268523,73.67809963565779,348.55842217234726,811
72,"21.76,45.36,63.50,296.07",45.36157718508451,63.49628708922531,53.66834940413371,324.49883691941034,431
73,"31.82,62.88,118.20,205.58",31.81566940202491,62.88043188868366,44.727877580172574,347.8088297059611,726
74,"26.38,46.95,95.04,202.73",0.0,26.383743914089912,13.191871957044956,332.7385724677509,189
75,"36.48,57.45,98.55,173.03",36.48251857687116,57.451722180643706,45.78191260452729,348.55842217234726,535
76,"21.33,74.64,113.50,203.41",21.330248933900723,74.64169447279154,39.90145265466917,347.8088297059611,1088
77,"22.93,37.89,98.34,248.82",37.892744376316124,98.34235376035336,61.0447513911419,355.4464858250006,1186
78,"22.66,47.24,94.62,205.56",47.238647460162234,94.62404300267006,66.85739905693582,345.1825684338835,843
79,"16.79,47.14,80.77,249.50",47.14242871201079,80.76722939383625,61.70545643592265,324.8933867427912,608
80,"20.62,57.76,146.39,184.92",20.619271655452785,57.759318301369774,34.51021696091911,356.329936452028,802
81,"21.51,52.45,99.95,156.01",52.451087581293855,99.94928717307744,72.40475685480185,352.7511278029768,860
82,"28.05,82.76,93.75,190.11",0.0,28.053283355670356,14.026641677835178,335.78669174203515,219
83,"19.25,54.15,73.22,151.65",54.15201143384274,73.21688983561714,62.96699020541433,312.733855051826,361
84,"34.43,39.87,131.04,292.78",131.04091180781873,292.77572361349445,195.87138070046433,355.537793271298,1513
85,"26.67,57.42,162.92,190.40",0.0,26.6744836316702,13.3372418158351,333.8622763714834,190
86,"21.56,35.65,101.05,289.48",35.64879121355922,101.04813182761032,60.018695037818745,357.8583810356369,1310
87,"31.78,39.51,80.75,176.32",39.50788195136973,80.74744655799228,56.48150658833115,340.1433448898098,817
88,"26.90,47.50,105.51,215.40",0.0,26.895065886559603,13.447532943279802,344.484781267858,196
89,"23.20,49.50,105.30,195.85",49.500339098573384,105.30051188056768,72.19702933875782,356.0157734187894,1067
90,"28.35,79.82,115.95,202.81",0.0,28.353657696169044,14.176828848084522,334.9859802752159,221
91,"16.40,55.09,61.47,140.62",55.0924276189796,61.46700845866609,58.19249706331795,272.8693427980472,135
92,"30.96,59.66,96.32,130.43",0.0,30.95503408191322,15.47751704095661,346.1770948096176,265
93,"22.78,42.20,117.26,351.69",117.25843822265193,351.6899626867737,203.07293212841984,357.1189484061133,2168
94,"26.39,41.15,74.63,197.21",0.0,26.393253991054145,13.196626995527073,332.7385724677509,189
95,"23.92,37.49,102.95,149.99",0.0,23.91910534671564,11.95955267335782,356.58807119109963,147
96,"33.01,65.21,131.15,177.65",33.01304025983551,65.21474912182994,46.39975364475596,345.0288844933967,754
97,"28.43,48.38,90.74,183.74",0.0,28.431735421154325,14.215867710577163,335.38633600862556,224
98,"18.06,34.85,121.97,190.66",0.0,18.064469655696687,9.032234827848344,334.9859802752159,75
99,"26.39,64.23,64.84,164.40",0.0,26.389917851617177,13.194958925808589,332.7385724677509,189
100,"26.12,55.15,91.00,258.69",0.0,26.12021500312622,13.06010750156311,334.9859802752159,183
101,"26.35,36.92,79.24,244.61",0.0,26.35016559942045,13.175082799710225,332.7385724677509,189
102,"28.07,31.10,140.06,232.25",0.0,28.073713867602816,14.036856933801408,335.78669174203515,219
103,"34.98,45.43,92.87,150.91",45.426597665189576,92.87399023292622,64.95344015425115,345.1825684338835,871
104,"47.14,47.85,148.72,170.12",47.85422683351622,148.71823627980461,84.36110604546523,356.0940649094068,2601
105,"26.05,32.92,90.87,255.76",0.0,26.04526857102601,13.022634285513005,334.9859802752159,181
106,"18.28,65.37,108.80,154.06",0.0,18.282418694459,9.1412093472295,334.9859802752159,75
107,"22.05,44.58,98.77,174.91",44.578718713162914,98.7696480418737,66.35528884314188,353.4861433375894,1036
108,"20.33,46.33,77.36,144.88",46.3340021754353,77.35829037765076,59.86918401520123,326.5522605581978,607
109,"24.70,62.35,68.23,200.18",0.0,24.70070298700718,12.35035149350359,346.1770948096176,163
110,"21.25,39.16,123.78,175.70",39.1631653712859,123.78294635252325,69.62565617751031,355.2905277405512,1919
111,"36.36,41.14,110.14,188.95",110.14478024143379,188.95268029615642,144.26417243116896,357.62202688032977,1940
112,"20.70,57.91,96.20,232.55",57.9129931461377,96.19953680270665,74.64049246566351,354.9542060629228,630
113,"24.71,38.11,97.48,202.61",0.0,24.706168469536532,12.353084234768266,346.1770948096176,163
114,"31.77,39.86,99.02,130.04",39.86328614640589,99.02157173098938,62.82774266659026,356.29930211490705,1160
115,"29.42,38.15,63.66,197.06",38.154826434306614,63.66152046489128,49.28482792789263,340.9577816127487,609
116,"32.96,34.16,76.18,166.08",34.15507788002485,76.18474834000345,51.01074409203331,345.1825684338835,893
117,"18.85,54.98,81.72,166.99",54.97507922293351,81.72241525211221,67.02757830008734,318.0651918775684,430
118,"28.92,41.39,111.43,156.88",0.0,28.924881449945623,14.462440724972812,339.9946030775426,232
119,"18.46,31.60,159.25,184.61",0.0,18.464338004868907,9.232169002434453,334.9859802752159,77
120,"26.57,49.61,104.08,202.50",0.0,26.572030213771246,13.286015106885623,333.8622763714834,190
121,"38.56,40.28,67.75,155.30",40.28302179079088,67.74865854320883,52.24098667131903,339.7356484923183,641
122,"17.91,60.27,122.76,157.27",0.0,17.907123103418716,8.953561551709358,334.9859802752159,75
123,"17.66,45.76,98.83,141.59",45.75604170567251,98.83235314168908,67.24713579194938,353.8926387070562,1003
124,"28.52,38.21,129.70,152.76",0.0,28.517915879502688,14.258957939751344,335.78669174203515,225
125,"23.28,34.31,78.32,282.81",34.31056177588092,78.32412954193195,51.83960730166227,343.59374813242846,916
126,"30.69,45.22,80.45,124.57",45.22300725443926,80.44929365199107,60.317153368163076,338.0588143251987,669
127,"22.66,49.62,97.92,195.36",49.615197711969856,97.9205657604277,69.70185241635667,345.0288844933967,866
128,"18.89,49.18,99.04,276.15",49.17840154312705,99.03782432981905,69.78912445968582,347.24694425307007,899
129,"39.87,48.32,82.57,196.78",48.31662714360811,82.56564700492456,63.16085481694895,324.49883691941034,601
130,"21.48,41.53,98.54,154.08",41.52993744959282,98.54444335664864,63.97299874639738,353.4861433375894,1112
131,"29.09,48.72,106.45,191.06",0.0,29.090233888899235,14.545116944449617,341.61184389748826,234
132,"20.84,39.45,94.24,174.36",39.44996324046964,94.24060926391621,60.973671131242845,354.5069299656279,1050
133,"26.51,49.94,71.14,203.38",49.944634386188916,71.13599724174597,59.60588371910902,324.49883691941034,423
134,"17.87,42.86,92.91,119.04",0.0,17.870668197018965,8.935334098509482,343.2056352516516,74
135,"25.58,51.92,96.13,179.87",51.92336299123975,96.12641399051255,70.64847264219921,345.817580614102,772
136,"22.77,39.17,93.48,174.19",39.169098732078496,93.47977414186425,60.5104825862022,349.8961060003485,1042
137,"25.58,37.00,106.07,207.29",0.0,25.579651523203346,12.789825761601673,348.8011925188524,170
138,"24.13,44.80,114.81,131.92",114.80731014800878,131.91620888451368,123.0648004384433,350.7522378425726,680
139,"28.05,53.13,107.34,220.11",0.0,28.050014794577404,14.025007397288702,335.78669174203515,219
140,"21.23,46.86,117.26,222.73",46.85969811822162,117.26481681798158,74.1282261758581,357.9340873984296,1477
141,"26.33,34.24,114.39,267.92",0.0,26.325920290933052,13.162960145466526,332.7385724677509,189
142,"32.18,53.01,67.74,253.14",53.01063308210404,67.74499178853748,59.926662704111195,314.5810799849412,307
143,"24.10,26.55,109.89,137.73",0.0,24.096393107055995,12.048196553527998,351.8237421730453,150
144,"18.08,42.66,137.46,182.29",0.0,18.079264608341898,9.039632304170949,334.9859802752159,75
145,"26.75,77.40,148.96,194.90",0.0,26.75238750285363,13.376193751426815,335.78669174203515,193
146,"23.54,36.48,84.06,222.44",36.48150233933666,84.06208789692201,55.377895014717595,341.63052515465944,945
147,"27.60,51.40,128.24,164.88",0.0,27.599799696418064,13.799899848209032,335.38633600862556,204
148,"24.65,60.03,115.72,261.40",0.0,24.651967008801144,12.325983504400572,348.8011925188524,162
149,"27.61,46.28,109.48,155.66",0.0,27.608699616670357,13.804349808335179,334.9859802752159,205
150,"16.59,57.81,98.63,216.03",16.593498997206204,57.811686894862504,30.972538942048324,354.87719823121176,847
151,"16.35,45.64,86.07,161.14",45.63817326146151,86.0738722811958,62.67578716262065,341.63052515465944,749
152,"14.23,45.98,125.15,219.99",45.98451157472004,125.1479025225815,75.8608276523634,357.6656265057541,1808
153,"21.51,49.81,100.30,120.83",49.81439569883449,100.30473486519078,70.68677212209717,352.422607637831,923
154,"24.23,57.27,118.59,305.97",0.0,24.233638488541096,12.116819244270548,351.42529022808725,155
155,"33.20,54.06,107.84,243.48",54.06373963612185,107.84167588468414,76.35656020901284,357.4410445043084,1039
156,"21.85,49.50,125.43,326.25",49.50016444509956,125.42775516440115,78.7952695700544,354.8709522932501,1718
157,"24.02,49.40,105.09,279.81",0.0,24.024136162513635,12.012068081256817,351.8237421730453,150
158,"24.81,72.19,78.53,190.91",72.19442050192272,78.53197617295513,75.29655045669288,341.8328458496972,70
159,"23.79,60.86,129.86,137.13",23.791646595757587,60.86446071357354,38.05345896943816,351.93426127029784,830
160,"19.89,54.39,84.82,136.69",54.39303568238976,84.81706616682202,67.9224389026746,317.6243953122663,495
161,"32.41,56.57,113.12,177.59",113.12173731652422,177.58616672037718,141.73516043237464,354.91521998582954,1747
162,"32.33,47.09,131.54,159.24",47.08869760589421,131.53579309851378,78.70101133764027,358.117747272815,2068
163,"20.19,52.62,83.90,236.79",52.62486928361052,83.89677293797254,66.44589309489005,323.61535365968217,524
164,"26.68,39.70,101.84,183.19",0.0,26.679560846893413,13.339780423446706,333.8622763714834,190
165,"31.43,42.69,89.60,270.73",42.6865874492958,89.60193467654003,61.84497409002785,340.32173279875616,885
166,"43.75,82.42,101.59,211.25",43.75142449585547,82.41563561180475,60.04832602785703,330.05969901348584,731
167,"36.68,48.47,78.34,205.93",48.46850976475983,78.3419251089847,61.620746199108204,324.8933867427912,546
168,"27.99,40.64,66.26,139.65",40.63930090467749,66.26172303031787,51.89248597524969,336.46438151955977,608
169,"29.52,41.36,96.53,210.92",0.0,29.524875517779897,14.762437758889948,341.61184389748826,238
170,"29.19,45.98,113.28,160.10",0.0,29.185179954859823,14.592589977429911,341.61184389748826,234
171,"22.84,38.70,132.70,198.65",38.70307709916468,132.70279319724878,71.66593637417728,359.8217342873867,2342
172,"20.78,45.78,94.61,238.28",45.783788057429355,94.60762409750495,65.8140973522931,346.8497685236953,898
173,"16.78,38.58,90.98,376.68",38.57951920145153,90.98033398426806,59.2450634390794,351.8281987330903,1006
174,"31.75,48.63,119.48,334.51",48.62608355731593,119.48251964982816,76.22313942715287,355.0838629858815,1492
175,"23.58,45.62,135.39,226.30",45.62335102828687,135.38953551650218,78.59341132961522,358.30140714720034,2273
176,"29.57,44.03,161.78,306.65",0.0,29.56848545849267,14.784242729246335,341.61184389748826,240
177,"28.80,59.33,60.24,234.57",0.0,28.799636688692853,14.399818344346427,335.78669174203515,229
178,"23.82,55.73,118.60,183.64",55.72893168306804,118.60338636132262,81.2996925941954,358.6171678293262,1297
179,"16.38,54.82,83.08,184.15",54.81652210049302,83.08168437020062,67.48517605685925,317.68974618240503,453
180,"21.49,45.91,56.14,271.12",45.907543116488924,56.1367089303932,50.76512962299825,354.87719823121176,267
181,"26.63,66.01,164.04,201.13",0.0,26.634632708036087,13.317316354018043,333.8622763714834,190
182,"15.93,39.99,73.95,176.42",39.986875702333485,73.95405823644552,54.38006743636752,340.9577816127487,735
183,"25.50,30.31,108.94,137.10",25.50278901662874,30.30995446236976,27.802668464689514,319.9421165288054,86
184,"26.93,48.65,92.46,196.38",48.64992267097824,92.45872938918818,67.06795087850014,341.8328458496972,758
185,"21.84,42.90,65.66,198.52",42.90142939360293,65.6594206316789,53.074315805809945,324.49883691941034,543
186,"39.66,82.04,139.16,238.60",39.65667383277391,82.03506445348523,57.03716151670286,340.55056325127924,830
187,"21.11,71.72,98.61,196.59",21.110188555108227,71.71577249921032,38.909298115406486,347.4065723591989,1048
188,"23.24,51.16,89.69,195.85",51.16283963643562,89.6906440178741,67.74088895766815,340.32173279875616,655
189,"19.06,45.54,176.85,196.55",45.54072949322475,176.85130654151075,89.74373243703602,357.49481142148625,3146
190,"23.55,57.12,119.37,151.39",23.551998613465404,57.11784417041015,36.677505186498614,357.8583810356369,756
191,"23.74,62.90,106.98,206.19",23.738213394495318,62.90288100897475,38.641972161363476,348.55842217234726,863
192,"36.87,42.21,102.09,175.62",42.206735424352516,102.0901921931892,65.6421642796704,354.136661700044,1189
193,"30.69,36.29,84.57,175.22",36.28675802932622,84.57466571377648,55.39801828736259,341.29415338370404,958
194,"29.51,58.18,134.94,141.74",0.0,29.51093081043104,14.75546540521552,341.61184389748826,238
195,"30.16,46.47,84.67,228.88",46.46517184400029,84.67021413234012,62.72332938968949,337.437714713663,695
196,"19.86,29.75,91.16,137.53",19.862646929840828,29.748975118489707,24.308298774352366,324.93930121904486,153
197,"21.26,54.87,108.11,297.39",108.1122589914511,297.3893517142272,179.30821122812048,357.548578338664,2347
198,"23.78,34.08,82.78,158.93",34.079298157915645,82.77664627833833,53.11280456755989,344.6488291933768,970
199,"18.44,55.75,85.10,121.99",55.749297211108875,85.10298416189613,68.87983418674757,321.94277075319224,461
