window_start_pt,hours_since_quake,only_hour_pt,distance_band,n_od,F_r,F_total,P,A,reliable
2024-07-04 08:00:00,88.0,8,25-50km,14,47.33022144907984,219.0,0.2161197326442001,0.2161197326442001,False
2024-07-04 08:00:00,88.0,8,50-100km,358,385.7048359124158,6778.0,0.056905405121336,0.056905405121336,True
2024-07-05 08:00:00,112.0,8,0-25km,0,0.0,0.0,,,False
2024-07-05 08:00:00,112.0,8,0-50km,16,72.0493882369225,276.0,0.26104850810479163,0.26104850810479163,False
2024-07-05 08:00:00,112.0,8,100-200km,114,-421.1710010531711,2161.0,-0.1948963447724068,0.1948963447724068,True
2024-07-05 08:00:00,112.0,8,200km+,144,-38.17763554175987,2648.0,-0.014417536080725,0.014417536080725,True
2024-07-05 08:00:00,112.0,8,25-50km,16,72.0493882369225,276.0,0.2610485081047916,0.2610485081047916,False
2024-07-05 08:00:00,112.0,8,50-100km,353,519.0630904262716,6785.0,0.0765015608586988,0.0765015608586988,True
2024-07-06 08:00:00,136.0,8,0-25km,0,0.0,0.0,,,False
2024-07-06 08:00:00,136.0,8,0-50km,6,-0.9839644710648274,78.0,-0.012614929116215737,0.012614929116215737,False
2024-07-06 08:00:00,136.0,8,100-200km,90,-258.0435941043671,1518.0,-0.1699891924271193,0.1699891924271193,True
2024-07-06 08:00:00,136.0,8,200km+,86,-33.843133133210145,1491.0,-0.0226982784260296,0.0226982784260296,True
2024-07-06 08:00:00,136.0,8,25-50km,6,-0.9839644710648274,78.0,-0.0126149291162157,0.0126149291162157,False
2024-07-06 08:00:00,136.0,8,50-100km,197,273.2064490329017,3249.0,0.0840893964397973,0.0840893964397973,True
2024-07-07 08:00:00,160.0,8,0-25km,0,0.0,0.0,,,False
2024-07-07 08:00:00,160.0,8,0-50km,7,-7.576539129944805,75.0,-0.1010205217325974,0.1010205217325974,False
2024-07-07 08:00:00,160.0,8,100-200km,37,-84.87968054026324,518.0,-0.1638603871433653,0.1638603871433653,True
2024-07-07 08:00:00,160.0,8,200km+,44,-19.04067913503377,627.0,-0.0303679093062739,0.0303679093062739,True
2024-07-07 08:00:00,160.0,8,25-50km,7,-7.576539129944805,75.0,-0.1010205217325974,0.1010205217325974,False
2024-07-07 08:00:00,160.0,8,50-100km,104,80.81819143645211,1431.0,0.0564767235754382,0.0564767235754382,True
2024-07-08 08:00:00,184.0,8,0-25km,0,0.0,0.0,,,False
2024-07-08 08:00:00,184.0,8,0-50km,19,129.30324067255975,308.0,0.41981571646934984,0.41981571646934984,False
2024-07-08 08:00:00,184.0,8,100-200km,101,-265.69363887000117,1841.0,-0.1443202818413911,0.1443202818413911,True
2024-07-08 08:00:00,184.0,8,200km+,114,-95.53819582153164,1922.0,-0.0497076981381538,0.0497076981381538,True
2024-07-08 08:00:00,184.0,8,25-50km,19,129.30324067255975,308.0,0.4198157164693498,0.4198157164693498,False
2024-07-08 08:00:00,184.0,8,50-100km,320,205.96772260081497,5822.0,0.035377485846928,0.035377485846928,True
2024-07-09 08:00:00,208.0,8,0-25km,0,0.0,0.0,,,False
2024-07-09 08:00:00,208.0,8,0-50km,13,96.94275546033266,230.0,0.42149024113188116,0.42149024113188116,False
2024-07-09 08:00:00,208.0,8,100-200km,91,-360.0806788342034,1814.0,-0.1985009254874329,0.1985009254874329,True
2024-07-09 08:00:00,208.0,8,200km+,117,-99.94333492954225,2022.0,-0.0494279599058072,0.0494279599058072,True
2024-07-09 08:00:00,208.0,8,25-50km,13,96.94275546033266,230.0,0.4214902411318811,0.4214902411318811,False
2024-07-09 08:00:00,208.0,8,50-100km,327,272.10032785181113,6140.0,0.0443160143081125,0.0443160143081125,True
2024-07-10 08:00:00,232.0,8,0-25km,0,0.0,0.0,,,False
2024-07-10 08:00:00,232.0,8,0-50km,17,74.85321056227392,248.0,0.3018274619446529,0.3018274619446529,False
2024-07-10 08:00:00,232.0,8,100-200km,104,-363.7357086569781,1991.0,-0.1826899591446399,0.1826899591446399,True
2024-07-10 08:00:00,232.0,8,200km+,145,-24.783004376852514,2609.0,-0.0094990434560569,0.0094990434560569,True
2024-07-10 08:00:00,232.0,8,25-50km,17,74.85321056227392,248.0,0.3018274619446529,0.3018274619446529,False
2024-07-10 08:00:00,232.0,8,50-100km,323,370.43256456755773,6026.0,0.0614723804459936,0.0614723804459936,True
2024-07-11 08:00:00,256.0,8,0-25km,0,0.0,0.0,,,False
2024-07-11 08:00:00,256.0,8,0-50km,14,97.19421773417136,243.0,0.3999762046673718,0.3999762046673718,False
2024-07-11 08:00:00,256.0,8,100-200km,106,-462.8216162271598,1931.0,-0.2396797598276332,0.2396797598276332,True
2024-07-11 08:00:00,256.0,8,200km+,139,-31.731140635680287,2503.0,-0.0126772435619977,0.0126772435619977,True
2024-07-11 08:00:00,256.0,8,25-50km,14,97.19421773417136,243.0,0.3999762046673719,0.3999762046673719,False
2024-07-11 08:00:00,256.0,8,50-100km,328,312.703080255443,6001.0,0.0521084952933582,0.0521084952933582,True
2024-07-12 08:00:00,280.0,8,0-25km,0,0.0,0.0,,,False
2024-07-12 08:00:00,280.0,8,0-50km,16,69.87971364171749,239.0,0.292383739086684,0.292383739086684,False
2024-07-12 08:00:00,280.0,8,100-200km,104,-286.7759378587902,1997.0,-0.1436033739903806,0.1436033739903806,True
2024-07-12 08:00:00,280.0,8,200km+,148,-192.5713499563439,2800.0,-0.0687754821272657,0.0687754821272657,True
2024-07-12 08:00:00,280.0,8,25-50km,16,69.87971364171749,239.0,0.292383739086684,0.292383739086684,False
2024-07-12 08:00:00,280.0,8,50-100km,325,258.25945305748155,6235.0,0.0414209227036858,0.0414209227036858,True
2024-07-13 08:00:00,304.0,8,0-25km,0,0.0,0.0,,,False
2024-07-13 08:00:00,304.0,8,0-50km,10,69.13767698839477,123.0,0.5620949348649982,0.5620949348649982,False
2024-07-13 08:00:00,304.0,8,100-200km,74,-254.6246343492069,1299.0,-0.1960158847953863,0.1960158847953863,True
2024-07-13 08:00:00,304.0,8,200km+,97,-137.51919531186198,1615.0,-0.0851512045274687,0.0851512045274687,True
2024-07-13 08:00:00,304.0,8,25-50km,10,69.13767698839477,123.0,0.5620949348649982,0.5620949348649982,False
2024-07-13 08:00:00,304.0,8,50-100km,210,336.39447211180527,3367.0,0.0999092581264643,0.0999092581264643,True
2024-07-14 08:00:00,328.0,8,0-25km,0,0.0,0.0,,,False
2024-07-14 08:00:00,328.0,8,0-50km,6,-18.048259065997,70.0,-0.25783227237138573,0.25783227237138573,False
2024-07-14 08:00:00,328.0,8,100-200km,44,26.981296061249573,583.0,0.0462800961599478,0.0462800961599478,True
2024-07-14 08:00:00,328.0,8,200km+,51,-29.496399763371095,754.0,-0.0391198935853728,0.0391198935853728,True
2024-07-14 08:00:00,328.0,8,25-50km,6,-18.048259065997,70.0,-0.2578322723713857,0.2578322723713857,False
2024-07-14 08:00:00,328.0,8,50-100km,97,33.99943433821947,1400.0,0.0242853102415853,0.0242853102415853,True
2024-07-15 08:00:00,352.0,8,0-25km,0,0.0,0.0,,,False
2024-07-15 08:00:00,352.0,8,0-50km,13,110.51931129516552,218.0,0.5069693178677318,0.5069693178677318,False
2024-07-15 08:00:00,352.0,8,100-200km,92,-260.82381170108545,1733.0,-0.1505042191004532,0.1505042191004532,True
2024-07-15 08:00:00,352.0,8,200km+,116,-363.5815061575422,2135.0,-0.1702957874274202,0.1702957874274202,True
2024-07-15 08:00:00,352.0,8,25-50km,13,110.51931129516552,218.0,0.5069693178677318,0.5069693178677318,False
2024-07-15 08:00:00,352.0,8,50-100km,307,431.7707146071842,5559.0,0.0776705728741112,0.0776705728741112,True
2024-07-16 08:00:00,376.0,8,0-25km,0,0.0,0.0,,,False
2024-07-16 08:00:00,376.0,8,0-50km,15,96.33637964096782,251.0,0.38381027745405505,0.38381027745405505,False
2024-07-16 08:00:00,376.0,8,100-200km,94,-356.7490734456056,1844.0,-0.1934647903718034,0.1934647903718034,True
2024-07-16 08:00:00,376.0,8,200km+,124,-241.78843112889183,2287.0,-0.1057229694485753,0.1057229694485753,True
2024-07-16 08:00:00,376.0,8,25-50km,15,96.33637964096782,251.0,0.383810277454055,0.383810277454055,False
2024-07-16 08:00:00,376.0,8,50-100km,331,243.0455351336252,5990.0,0.040575214546515,0.040575214546515,True
2024-07-17 08:00:00,400.0,8,0-25km,0,0.0,0.0,,,False
2024-07-17 08:00:00,400.0,8,0-50km,13,70.59437449210806,213.0,0.3314289882258594,0.3314289882258594,False
2024-07-17 08:00:00,400.0,8,100-200km,100,-357.253816289656,1860.0,-0.1920719442417505,0.1920719442417505,True
2024-07-17 08:00:00,400.0,8,200km+,134,-134.81987920456078,2491.0,-0.0541227937392857,0.0541227937392857,True
2024-07-17 08:00:00,400.0,8,25-50km,13,70.59437449210806,213.0,0.3314289882258594,0.3314289882258594,False
2024-07-17 08:00:00,400.0,8,50-100km,299,524.765934308574,5767.0,0.0909946131972557,0.0909946131972557,True
2024-07-18 08:00:00,424.0,8,0-25km,0,0.0,0.0,,,False
2024-07-18 08:00:00,424.0,8,0-50km,15,110.55475907756056,244.0,0.4530932749080351,0.4530932749080351,False
2024-07-18 08:00:00,424.0,8,100-200km,96,-354.81598520299036,1819.0,-0.1950610144051623,0.1950610144051623,True
2024-07-18 08:00:00,424.0,8,200km+,129,-55.26818866926925,2497.0,-0.0221338360709928,0.0221338360709928,True
2024-07-18 08:00:00,424.0,8,25-50km,15,110.55475907756056,244.0,0.453093274908035,0.453093274908035,False
2024-07-18 08:00:00,424.0,8,50-100km,324,455.02971794259287,5992.0,0.0759395390424887,0.0759395390424887,True
2024-07-19 08:00:00,448.0,8,0-25km,0,0.0,0.0,,,False
2024-07-19 08:00:00,448.0,8,0-50km,15,83.07707870980512,235.0,0.35351948387151116,0.35351948387151116,False
2024-07-19 08:00:00,448.0,8,100-200km,97,-361.83346658587703,1925.0,-0.1879654371874685,0.1879654371874685,True
2024-07-19 08:00:00,448.0,8,200km+,131,-15.456194556602451,2517.0,-0.0061407209203823,0.0061407209203823,True
2024-07-19 08:00:00,448.0,8,25-50km,15,83.07707870980512,235.0,0.3535194838715111,0.3535194838715111,False
2024-07-19 08:00:00,448.0,8,50-100km,343,469.1934355420469,6462.0,0.0726080834945909,0.0726080834945909,True
2024-07-20 08:00:00,472.0,8,0-25km,0,0.0,0.0,,,False
2024-07-20 08:00:00,472.0,8,0-50km,8,-23.902823673358206,104.0,-0.22983484301305968,0.22983484301305968,False
2024-07-20 08:00:00,472.0,8,100-200km,80,-196.15810678436225,1330.0,-0.1474872983341069,0.1474872983341069,True
2024-07-20 08:00:00,472.0,8,200km+,90,16.98819882659545,1457.0,0.0116597109310881,0.0116597109310881,True
2024-07-20 08:00:00,472.0,8,25-50km,8,-23.902823673358206,104.0,-0.2298348430130596,0.2298348430130596,False
2024-07-20 08:00:00,472.0,8,50-100km,193,218.56938295199353,3131.0,0.0698081708565932,0.0698081708565932,True
2024-07-21 08:00:00,496.0,8,0-25km,0,0.0,0.0,,,False
2024-07-21 08:00:00,496.0,8,0-50km,2,0.0002744871920477,26.0,1.055719969414231e-05,1.055719969414231e-05,False
2024-07-21 08:00:00,496.0,8,100-200km,34,33.90679601234989,454.0,0.074684572714427,0.074684572714427,True
2024-07-21 08:00:00,496.0,8,200km+,47,42.076657180438175,605.0,0.0695481936866746,0.0695481936866746,True
2024-07-21 08:00:00,496.0,8,25-50km,2,0.0002744871920477,26.0,1.0557199694142348e-05,1.0557199694142348e-05,False
2024-07-21 08:00:00,496.0,8,50-100km,95,126.7214287692774,1317.0,0.0962197636820633,0.0962197636820633,True
2024-07-22 08:00:00,520.0,8,0-25km,0,0.0,0.0,,,False
2024-07-22 08:00:00,520.0,8,0-50km,15,95.9396797849067,224.0,0.4283021418969049,0.4283021418969049,False
2024-07-22 08:00:00,520.0,8,100-200km,91,-312.7940728006709,1719.0,-0.1819628114023681,0.1819628114023681,True
2024-07-22 08:00:00,520.0,8,200km+,123,-22.437537838899644,2289.0,-0.0098023319523371,0.0098023319523371,True
2024-07-22 08:00:00,520.0,8,25-50km,15,95.9396797849067,224.0,0.4283021418969049,0.4283021418969049,False
2024-07-22 08:00:00,520.0,8,50-100km,299,328.80043111638497,5480.0,0.0600000786708731,0.0600000786708731,True
2024-07-23 08:00:00,544.0,8,0-25km,0,0.0,0.0,,,False
2024-07-23 08:00:00,544.0,8,0-50km,15,115.46561758943923,274.0,0.4214073634651067,0.4214073634651067,False
2024-07-23 08:00:00,544.0,8,100-200km,102,-350.44359572421257,1834.0,-0.1910815680066589,0.1910815680066589,True
2024-07-23 08:00:00,544.0,8,200km+,127,-8.536745240824645,2361.0,-0.0036157328423653,0.0036157328423653,True
2024-07-23 08:00:00,544.0,8,25-50km,15,115.46561758943923,274.0,0.4214073634651067,0.4214073634651067,False
2024-07-23 08:00:00,544.0,8,50-100km,329,389.0389329784213,5987.0,0.0649806134923035,0.0649806134923035,True
2024-07-24 08:00:00,568.0,8,0-25km,0,0.0,0.0,,,False
2024-07-24 08:00:00,568.0,8,0-50km,15,72.68540356442315,229.0,0.3174035090149483,0.3174035090149483,False
2024-07-24 08:00:00,568.0,8,100-200km,108,-335.41972453153005,1984.0,-0.169062361155005,0.169062361155005,True
2024-07-24 08:00:00,568.0,8,200km+,121,-35.27419133098639,2176.0,-0.0162105658690194,0.0162105658690194,True
2024-07-24 08:00:00,568.0,8,25-50km,15,72.68540356442315,229.0,0.3174035090149483,0.3174035090149483,False
2024-07-24 08:00:00,568.0,8,50-100km,342,383.5372010576576,6195.0,0.0619107669181045,0.0619107669181045,True
2024-07-25 08:00:00,592.0,8,0-25km,0,0.0,0.0,,,False
2024-07-25 08:00:00,592.0,8,0-50km,14,104.29931197539992,231.0,0.4515121730536793,0.4515121730536793,False
2024-07-25 08:00:00,592.0,8,100-200km,107,-333.46680645565857,1889.0,-0.1765308663079187,0.1765308663079187,True
2024-07-25 08:00:00,592.0,8,200km+,122,-40.43315101756742,2260.0,-0.0178907747865342,0.0178907747865342,True
2024-07-25 08:00:00,592.0,8,25-50km,14,104.29931197539992,231.0,0.4515121730536793,0.4515121730536793,False
2024-07-25 08:00:00,592.0,8,50-100km,319,348.11394761536553,5974.0,0.0582715011073594,0.0582715011073594,True
2024-07-26 08:00:00,616.0,8,0-25km,0,0.0,0.0,,,False
2024-07-26 08:00:00,616.0,8,0-50km,12,67.62874273217238,232.0,0.2915032014317775,0.2915032014317775,False
2024-07-26 08:00:00,616.0,8,100-200km,99,-363.85735301593365,1950.0,-0.1865935143671454,0.1865935143671454,True
2024-07-26 08:00:00,616.0,8,200km+,139,-144.72947243561907,2606.0,-0.0555370193536527,0.0555370193536527,True
2024-07-26 08:00:00,616.0,8,25-50km,12,67.62874273217238,232.0,0.2915032014317775,0.2915032014317775,False
2024-07-26 08:00:00,616.0,8,50-100km,346,380.5504131575841,6475.0,0.0587722645803218,0.0587722645803218,True
2024-07-27 08:00:00,640.0,8,0-25km,0,0.0,0.0,,,False
2024-07-27 08:00:00,640.0,8,0-50km,13,48.75994787382433,166.0,0.2937346257459297,0.2937346257459297,False
2024-07-27 08:00:00,640.0,8,100-200km,79,-224.90491138369163,1347.0,-0.1669672690302091,0.1669672690302091,True
2024-07-27 08:00:00,640.0,8,200km+,90,-63.159927220017,1414.0,-0.0446675581471124,0.0446675581471124,True
2024-07-27 08:00:00,640.0,8,25-50km,13,48.75994787382433,166.0,0.2937346257459297,0.2937346257459297,False
2024-07-27 08:00:00,640.0,8,50-100km,199,354.1229180154594,3251.0,0.1089273817334541,0.1089273817334541,True
2024-07-28 08:00:00,664.0,8,0-25km,0,0.0,0.0,,,False
2024-07-28 08:00:00,664.0,8,0-50km,4,10.261519785941283,52.0,0.1973369189604093,0.1973369189604093,False
2024-07-28 08:00:00,664.0,8,100-200km,35,-59.391692257906755,499.0,-0.1190214273705546,0.1190214273705546,True
2024-07-28 08:00:00,664.0,8,200km+,36,-20.674861768857344,547.0,-0.0377968222465399,0.0377968222465399,True
2024-07-28 08:00:00,664.0,8,25-50km,4,10.261519785941283,52.0,0.1973369189604093,0.1973369189604093,False
2024-07-28 08:00:00,664.0,8,50-100km,82,103.0832689843272,1179.0,0.0874327981207185,0.0874327981207185,True
2024-07-29 08:00:00,688.0,8,0-25km,0,0.0,0.0,,,False
2024-07-29 08:00:00,688.0,8,0-50km,13,75.26695199685331,230.0,0.3272476173776231,0.3272476173776231,False
2024-07-29 08:00:00,688.0,8,100-200km,97,-419.6832534730469,1823.0,-0.2302157177581167,0.2302157177581167,True
2024-07-29 08:00:00,688.0,8,200km+,136,-113.1854954259386,2341.0,-0.0483492077855355,0.0483492077855355,True
2024-07-29 08:00:00,688.0,8,25-50km,13,75.26695199685331,230.0,0.3272476173776231,0.3272476173776231,False
2024-07-29 08:00:00,688.0,8,50-100km,295,347.98354445463633,5572.0,0.0624521795503654,0.0624521795503654,True
2024-07-30 08:00:00,712.0,8,0-25km,0,0.0,0.0,,,False
2024-07-30 08:00:00,712.0,8,0-50km,13,110.84974079217652,218.0,0.5084850495053969,0.5084850495053969,False
2024-07-30 08:00:00,712.0,8,100-200km,105,-444.5764894494605,1932.0,-0.230112054580466,0.230112054580466,True
2024-07-30 08:00:00,712.0,8,200km+,131,-72.33859282314535,2436.0,-0.0296956456581056,0.0296956456581056,True
2024-07-30 08:00:00,712.0,8,25-50km,13,110.84974079217652,218.0,0.508485049505397,0.508485049505397,False
2024-07-30 08:00:00,712.0,8,50-100km,345,305.66844962982685,6351.0,0.0481291843221267,0.0481291843221267,True
2024-07-31 08:00:00,736.0,8,0-25km,0,0.0,0.0,,,False
2024-07-31 08:00:00,736.0,8,0-50km,16,79.9692008015874,240.0,0.3332050033399475,0.3332050033399475,False
2024-07-31 08:00:00,736.0,8,100-200km,107,-367.5308006156229,2000.0,-0.1837654003078114,0.1837654003078114,True
2024-07-31 08:00:00,736.0,8,200km+,134,-33.304178697749464,2444.0,-0.0136269143607812,0.0136269143607812,True
2024-07-31 08:00:00,736.0,8,25-50km,16,79.9692008015874,240.0,0.3332050033399475,0.3332050033399475,False
2024-07-31 08:00:00,736.0,8,50-100km,324,487.5281013807947,6278.0,0.0776565946767752,0.0776565946767752,True
