fit_ok,alpha,slope,intercept,r2_loglog,n_points_fit,r_min_fit,r_max_fit,y_min_fit,y_max_fit,time_min_hours,time_max_hours
1,-0.27606500626759756,0.27606500626759756,-3.4230043887034642,0.04288943410118695,16,15.0,165.0,0.020942063632449992,0.9528212788845847,24.0,72.0
