fit_ok,alpha,slope,intercept,r2_loglog,n_points_fit,r_min_fit,r_max_fit,y_min_fit,y_max_fit,time_min_hours,time_max_hours
1,0.4739917959493071,-0.4739917959493071,0.3698722064655194,0.4614540739512134,49,15.0,495.0,0.03389720053966094,0.38290578658489083,24.0,72.0
