fit_ok,alpha,slope,intercept,r2_loglog,n_points_fit,r_min_fit,r_max_fit,y_min_fit,y_max_fit,time_min_hours,time_max_hours
1,-0.715494617153955,0.715494617153955,-7.507051652971532,0.24269196596815445,49,15.0,495.0,0.0006376417105569132,0.13042296549419552,24.0,72.0
