quadkey,n_points,tau_hours,tau_r2,phi0,phi_inf,t_first_overlap_hours,t_intensity_geq_thr_hours,intensity_thr,lat,lon,distance_km,n_crisis_pre
12032102221332,27,695.9543663008159,0.09102924162110138,0.8750945465468205,1.0500090061547698,16.0,88.0,0.95,47.16730917617166,28.443603515625,8.32279120611962,45.93081786256278
12032102230130,27,745.992347522929,0.14749698529533561,1.02876617258831,0.909926212092677,16.0,16.0,0.95,47.241948296593804,28.619384765625,8.402993654208938,19.78050439106275
12032102232113,27,4307.880371023006,0.010334662911577919,0.9695205269517435,1.0336193367748026,16.0,40.0,0.95,47.1374241211085,28.641357421875,8.409558157958472,134.06684652313248
12032102230012,27,363.93482950346305,0.2872692637967136,0.908658474391889,0.9364447167476804,16.0,88.0,0.95,47.25686351907161,28.531494140625004,8.455874852930739,44.90112824970279
12032102232023,27,248.47039049047825,0.43007706060940387,0.9197895160117614,1.126861547531297,16.0,64.0,0.95,47.10752226011645,28.509521484375004,8.87584559586453,37.1233692582295
12032102231200,27,338.2181384875771,0.2480440621387796,0.7612918661875406,0.900725125418959,16.0,16.0,0.95,47.212105250541214,28.663330078125,9.082254665032838,25.312393200220367
12032102223112,27,498.4484665757413,0.21454397114542023,0.8133138462143831,0.9524536840059816,16.0,40.0,0.95,47.1374241211085,28.443603515625,9.552063790347269,24.436158360520626
12032102221132,27,497.5713577998732,0.19528924490609,1.05731575715403,0.9501235867700224,16.0,16.0,0.95,47.22702887380733,28.443603515625,9.566779140513598,85.1517144809164
12032102232022,27,461.907698852485,0.25881807821703706,0.9897196001447353,1.05121477409464,16.0,16.0,0.95,47.10752226011645,28.487548828125,9.597289817964938,13.214150217891929
12032102233002,27,1704.7666032835114,0.013812312456308207,1.0157636867958726,1.1060065711872569,16.0,16.0,0.95,47.1374241211085,28.663330078125,9.799989208066679,46.09292211196664
12032102231022,20,527.2839624186636,0.05880493627299177,1.1083327337957942,0.9325144707381667,64.0,64.0,0.95,47.22702887380733,28.663330078125,9.813920618876017,11.06421968458922
12032102230010,27,640.9471213683581,0.04208126657296851,1.025214618107663,1.045654868145907,16.0,16.0,0.95,47.27177454141281,28.531494140625,10.091411617135885,14.433571623022756
12032102230100,27,509.39635429287495,0.17985368800838852,0.9871868406399394,1.0822182639628384,16.0,16.0,0.95,47.27177454141281,28.575439453125,10.138724526461694,13.838808896774674
12032102221301,27,837.0217846794616,0.026902994667879043,0.9386931899427737,0.9486972883484099,16.0,40.0,0.95,47.212105250541214,28.421630859375004,10.369842323182024,19.78598379848281
12032102221130,27,463.1293894906481,0.21698608818141252,1.132462307569052,0.891782280150763,16.0,16.0,0.95,47.241948296593804,28.443603515625,10.52860405145213,34.21797108641977
12032102231201,27,1307.9197726342406,0.037774607424719164,0.8865534052707178,0.9937403823692896,16.0,16.0,0.95,47.212105250541214,28.685302734375,10.643447582485942,35.418877207013885
12032102223103,25,865.6740104286193,0.16652870272034925,0.9337362806994751,1.1152818642930933,16.0,40.0,0.95,47.1374241211085,28.421630859375004,11.005513079187605,34.47771194069868
12032102221123,27,731.8278378187767,0.05882180635576573,1.0051398424718225,0.885300109179139,16.0,16.0,0.95,47.22702887380733,28.421630859375,11.016000659782478,38.67615364844069
12032102221322,27,572.7253846927264,0.26183294159870985,0.9261851100543536,1.0436005072380259,16.0,88.0,0.95,47.16730917617166,28.399658203125,11.597878532564918,26.37649309977797
12032102212233,27,793.9675093814952,0.12007721354203327,0.9753078588528633,1.1090609509530671,16.0,16.0,0.95,47.28668136379052,28.553466796875,11.635501040040428,22.65245828421218
12032102212232,27,1156.666906328058,0.0372212926421599,1.1229949430752435,1.053249827396469,16.0,40.0,0.95,47.28668136379052,28.531494140625004,11.73280091527776,18.124215576367824
12032102212322,27,425.51475520469717,0.07708496737789039,1.0601926553446603,0.9761703437052374,16.0,16.0,0.95,47.28668136379052,28.575439453125,11.773508161332984,34.65145652325031
12032102233022,27,690.9663670833392,0.08655860056686127,0.9771854858382609,1.0214376651414014,16.0,16.0,0.95,47.10752226011645,28.663330078125,11.837739470699743,58.23725822225112
12032102221121,27,361.4329365310606,0.246579332382858,0.9918498923354959,0.9293569801044654,16.0,16.0,0.95,47.241948296593804,28.421630859375004,11.860527653288127,52.01834508854645
12032102231212,27,1225.4492085456882,0.04325011568397841,0.8589258092708468,0.9548070806933666,16.0,16.0,0.95,47.197177426625565,28.707275390625004,11.886536105423872,17.696436715187318
12032102223100,27,3080.4230854114935,0.0012567040741947588,0.9201313236733707,0.9816809571245568,16.0,88.0,0.95,47.152368749299136,28.399658203125004,11.947946941413697,41.455012173660144
12032102232311,27,995.372617822251,0.033456557585603286,0.8982729970795496,0.9578872655578574,16.0,16.0,0.95,47.09256502698951,28.641357421875,12.047534369431965,109.38700218633238
12032102232303,27,435.0849719336802,0.1588070173477779,1.0025339640579853,0.8340981554038944,16.0,40.0,0.95,47.07760359189346,28.597412109375,12.120789564871227,59.56812360311305
12032102212323,27,946.5410112349691,0.05098939427482552,0.913270857899612,0.9343080168150966,16.0,16.0,0.95,47.28668136379052,28.597412109375,12.138799239548042,55.97943056982596
12032102233010,27,2060.366792859585,0.020411609271379305,1.052479421958777,1.012531612850294,16.0,160.0,0.95,47.152368749299136,28.707275390625,12.225733420454201,50.673888463120505
12032102231210,27,247.36484976790993,0.6680156299922618,0.8890279220734,0.9601699763800841,16.0,64.0,0.95,47.212105250541214,28.707275390625,12.23072731997164,46.491746361069744
12032102223102,27,1917.0575614558268,0.006133247555604404,0.9535614380391075,1.0449920431647062,16.0,40.0,0.95,47.1374241211085,28.399658203125,12.510817694276879,71.57766726845554
12032102232312,27,3297.2404225049386,0.00485940209824498,0.9991349343939406,0.9420849284558628,16.0,16.0,0.95,47.07760359189346,28.619384765625,12.696811489953365,43.90623303978757
12032102233012,27,5045.437506023964,0.0013360695484468943,0.9908697865973717,1.0151040567369174,16.0,16.0,0.95,47.1374241211085,28.707275390625,12.776445883249314,161.70148061744453
12032102231032,27,267.3277960612617,0.23074769717472143,1.0161226372048902,1.1010594269681477,16.0,136.0,0.95,47.22702887380733,28.707275390625004,12.782703067746944,80.13495802130313
12032102223123,27,2944.4835043427843,0.004166089862981948,0.9101306606440709,0.8272697037459433,16.0,16.0,0.95,47.10752226011645,28.421630859375,12.854093169806266,31.483850503475686
12032102221213,19,489.0034303878215,0.380365757230937,0.9264038951595219,1.1867332691179682,16.0,88.0,0.95,47.197177426625565,28.377685546875,13.245880804540203,12.097398099852915
12032102223120,27,562.3152712764609,0.15291692192660478,0.9602416473446624,1.1260268684533559,16.0,64.0,0.95,47.12247529143538,28.399658203125,13.25959329715039,47.82655411370822
12032102221120,27,537.9372252770744,0.15668154156498282,0.9723009139547156,1.027238309459888,16.0,16.0,0.95,47.241948296593804,28.399658203125,13.266563819167265,16.28261427091784
12032102212231,27,517.4008264236749,0.025128652982779554,1.1542124050591207,1.1144209385360466,16.0,16.0,0.95,47.301583986379015,28.553466796875004,13.29248545227359,38.44318185082273
12032102232320,27,325.81683373463136,0.4427559486083178,0.9718738187257978,0.8605954514740775,16.0,16.0,0.95,47.06263795466828,28.575439453125,13.400273349447577,28.76056981589544
12032102233030,27,870.3536970539986,0.07109177973593717,1.0226136897140814,1.034665501746856,16.0,16.0,0.95,47.12247529143538,28.707275390625,13.510577823890149,141.63600263473697
12032102231233,27,3705.8745810391215,0.0022024296461730097,0.9913037597588714,1.012663824263357,16.0,160.0,0.95,47.16730917617166,28.729248046875,13.530673616176859,40.1858738303299
12032102231213,27,1160.142448812334,0.045266598320547136,0.8590632875209587,1.0355530061100744,16.0,40.0,0.95,47.197177426625565,28.729248046875,13.53223219526894,26.995947471877827
12032102232321,27,254.34873646639988,0.39742348199188315,1.0984054256574745,0.9513590941425258,16.0,16.0,0.95,47.06263795466828,28.597412109375,13.723673360288927,48.30836725010991
12032102231211,27,332.0484358664032,0.3058538091476579,0.9389726724991502,1.1230440699225674,16.0,40.0,0.95,47.212105250541214,28.729248046875,13.83511799477085,28.616492727534915
12032102223013,27,408.16792920352464,0.09673634067151438,0.9587042174856348,1.0679637082533255,16.0,40.0,0.95,47.1374241211085,28.377685546875,14.051321773609294,138.74474447474483
12032102221033,26,2270.6861345023367,0.005126317917004575,0.801280107964102,1.1338649515727628,16.0,40.0,0.95,47.22702887380733,28.377685546875,14.054959769546521,11.479245631116706
12032102231001,27,434.5296011201228,0.3048498024201547,0.926032392285525,1.037848521341581,16.0,16.0,0.95,47.27177454141281,28.685302734375,14.196468069591008,31.655003463554035
12032102232330,27,357.60721084584196,0.17444184016956876,1.0934142564275198,0.9600751616938886,16.0,16.0,0.95,47.06263795466828,28.619384765625,14.235122404363532,85.54275004393247
12032102233013,27,529.9981970435342,0.0640685994425152,1.0144547118046783,0.9847310928732826,16.0,40.0,0.95,47.1374241211085,28.729248046875,14.32187923972702,98.92852278539782
12032102233202,27,27957.38493495919,7.654576607385444e-05,1.0179202585813456,1.029077919099337,16.0,16.0,0.95,47.07760359189346,28.663330078125,14.3658681387081,137.4652448238484
12032102213222,27,780.669093714865,0.07105820083583525,1.059852833398342,0.9637554741611548,16.0,16.0,0.95,47.28668136379052,28.663330078125,14.37293814839034,39.547516269469455
12032102223031,27,436.6581053890613,0.1717811128991964,0.9805725993393078,1.0983259178199227,16.0,16.0,0.95,47.12247529143538,28.377685546875,14.722343710056014,38.59998942045888
12032102221230,27,349.9132583525167,0.24239953513821388,0.9945796471861625,1.0757150956583343,16.0,16.0,0.95,47.18224540189162,28.355712890625,14.801090809226059,13.797222403650032
12032102221212,27,294.2261088147241,0.29419633366356623,1.0209951169296212,1.098393889833343,16.0,16.0,0.95,47.197177426625565,28.355712890625,14.894296450119999,49.50360708327259
12032102233031,27,1492.721500888987,0.011707707988095395,0.8983037233129366,1.0608344010698447,16.0,40.0,0.95,47.12247529143538,28.729248046875004,14.98085926122632,76.54702958273114
12032102232322,27,649.5128927074164,0.049528261285441966,1.1034011050886638,0.900557450241696,16.0,16.0,0.95,47.047668115155055,28.575439453125004,15.051344587991286,15.678565006344147
12032102212302,27,1106.007083939169,0.07536775821711017,1.0182198281297006,1.0619307247793355,16.0,88.0,0.95,47.3164824093536,28.575439453125,15.056633700348623,17.94995057546327
12032102231320,27,236.90740999732972,0.4752002841287921,0.981886530155533,1.1150834724623593,16.0,16.0,0.95,47.18224540189162,28.751220703125,15.08976997864559,65.4517133549036
12032102232223,25,611.0044473346463,0.04080460228959559,0.8645973025799131,1.0131190529040057,16.0,16.0,0.95,47.047668115155055,28.509521484375004,15.277268652003533,10.313936994965363
12032102232323,23,294.9175490892822,0.17121849508873044,1.092390247345672,0.9672440936497027,40.0,40.0,0.95,47.047668115155055,28.597412109375,15.340056162476415,19.264076280739427
12032102233203,27,573.7849400471475,0.15191278769769534,1.0059337112947593,1.0131208470076523,16.0,16.0,0.95,47.07760359189346,28.685302734375004,15.402981102448178,283.56333612751587
12032102213223,27,379.645695878732,0.3663689868909423,0.7649451820642267,0.9909450542384803,16.0,40.0,0.95,47.28668136379052,28.685302734375004,15.405637364531993,35.173196048979094
12032102233210,27,393.97247298921167,0.33043700622148253,0.9680719311193106,1.0419003139380925,16.0,160.0,0.95,47.09256502698951,28.707275390625,15.418756011092025,92.09116352958974
12032102231010,27,286.8411127586703,0.34204315613244374,0.7686951137443999,0.974003425571079,16.0,40.0,0.95,47.27177454141281,28.707275390625,15.420978020975944,45.65736251657498
12032102221013,27,276.8823021565107,0.3106722045953705,0.8875061447631903,0.9645738706582437,16.0,88.0,0.95,47.25686351907161,28.377685546875,15.544621631665178,16.62122753249415
12032102223012,27,374.5175608197403,0.3933796959695274,1.0249480421602555,1.1565681902658773,16.0,16.0,0.95,47.1374241211085,28.355712890625,15.616611909079854,51.02185719883259
12032102232222,27,654.9295967970738,0.10518369274079487,0.9465498187730638,0.7976566075447885,16.0,16.0,0.95,47.047668115155055,28.487548828125,15.707872603629806,34.91787189797861
12032102233220,27,1292.0138513566526,0.039160573546255684,0.9987332208703281,1.024186868971395,16.0,16.0,0.95,47.06263795466828,28.663330078125,15.742317102952256,74.42874561382688
12032102231013,27,298.00852561225935,0.46342689677298876,0.8813270939840178,1.0491093578273287,16.0,88.0,0.95,47.25686351907161,28.729248046875,15.789065338200016,28.14520933058365
12032102231122,27,255.91486184826837,0.4055561637207825,1.0737954698194148,1.1849167224310218,16.0,16.0,0.95,47.22702887380733,28.751220703125,15.891006655178975,46.62505310328736
12032102223030,27,1123.0330576265503,0.01795744851508374,0.9944049184723327,1.017532757026968,16.0,16.0,0.95,47.12247529143538,28.355712890625004,16.223420910421726,30.652865304113117
12032102221221,24,1181.6941173035157,0.0673930600062922,0.9973784315466367,1.132772729639218,16.0,136.0,0.95,47.18224540189162,28.333740234375,16.461689768782065,16.354936040868058
12032102231120,27,500.1484029309555,0.1660105877242457,0.9761258650577023,1.0499290630158455,16.0,16.0,0.95,47.241948296593804,28.751220703125,16.486571015343145,77.8845679014613
12032102221011,27,441.43644943439494,0.10665076582929434,0.8569837052375487,1.1299273077543197,16.0,16.0,0.95,47.27177454141281,28.377685546875004,16.49006174293011,24.67615416817484
12032102213232,27,306.9373523169877,0.3392109598684828,0.7537303400140217,1.044721379856149,16.0,40.0,0.95,47.28668136379052,28.707275390625,16.540565557246463,16.02789313142246
12032102212211,27,794.2872850578699,0.077561808107657,0.7859060824069555,1.0745943601815677,16.0,16.0,0.95,47.33137663289072,28.553466796875,16.60512024438067,26.95120047386652
12032120010010,27,719.002154715223,0.06432488676011339,1.138647656752314,0.9015611434012889,16.0,16.0,0.95,47.03269407319601,28.531494140625,16.676758318458635,12.100721212552015
12032102212300,27,1138.2183479158655,0.13889324219661459,0.9490126371291814,1.0407867162828381,16.0,112.0,0.95,47.33137663289072,28.575439453125,16.702032792793037,31.43570366776323
12032102231011,27,619.2244389460684,0.11192459599178928,0.8775593839951941,1.1107816536421389,16.0,64.0,0.95,47.27177454141281,28.729248046875,16.720625068771806,35.11304040146077
12032102233211,27,3676.4128593696987,0.002002387375516279,0.9717467942933675,1.0193149775833268,16.0,16.0,0.95,47.09256502698951,28.729248046875,16.722799504463914,81.15955340945462
12032102231321,27,398.83579457289335,0.4424125930354632,0.9082623974663366,1.0367180904729305,16.0,16.0,0.95,47.18224540189162,28.773193359375,16.75036894262036,26.789201157462827
12032102231303,27,217.44941951813422,0.3377259730945599,1.0320209671561282,1.0695882467697246,16.0,16.0,0.95,47.197177426625565,28.773193359375,16.832270720686278,22.458271281156605
12032102231323,27,428.4853175715248,0.21535960748953287,0.9718568980619299,1.1160521505309446,16.0,16.0,0.95,47.16730917617166,28.773193359375,16.83269285649781,54.132798158028216
12032102221012,27,1834.3232379367294,0.01650454716339389,0.9356735898482349,0.9987521756174743,16.0,40.0,0.95,47.25686351907161,28.355712890625,16.969672353864333,46.6380942120205
12032102223332,24,357.22907478034125,0.09737204233767793,0.9718850012317906,0.8847753244657097,16.0,16.0,0.95,47.047668115155055,28.443603515625,17.029662627856226,11.99201929570957
12032102233101,27,441.46994741661905,0.08342233468432869,0.928557192231668,1.0800375127281843,16.0,160.0,0.95,47.152368749299136,28.773193359375,17.077003833234293,60.66944411483868
12032102233122,27,373.4738226987067,0.17153488239029535,0.9478465709217372,1.0605309138469448,16.0,184.0,0.95,47.10752226011645,28.751220703125,17.22483695202692,65.7017114194935
12032102231123,27,486.7212090894604,0.28240065702752426,1.0741609740766505,1.135330725382085,16.0,16.0,0.95,47.22702887380733,28.773193359375,17.474357841876756,43.17025055267802
12032102203233,27,471.78357498769003,0.5060725773352965,0.7173617605574235,0.921284720398313,16.0,64.0,0.95,47.28668136379052,28.377685546875,17.54127351971732,16.910280918800417
12032102221021,27,2050.325771784775,0.0075110150904322825,0.9567799375227893,1.016614118861637,16.0,16.0,0.95,47.241948296593804,28.333740234375,17.74949018795992,111.60387921518176
12032102223021,27,618.4084400268906,0.07139104403010332,0.8534123656986983,0.9572472118805968,16.0,40.0,0.95,47.12247529143538,28.333740234375,17.75310552812405,20.62711651127973
12032102233213,27,217.50311495306786,0.32977495219093667,0.9961378963764954,1.099531544206346,16.0,40.0,0.95,47.07760359189346,28.729248046875,17.764495690421505,239.79675545970937
12032102223323,27,2218.2361909276733,0.005222310826088483,0.9280173630647788,1.0329920241928119,16.0,16.0,0.95,47.047668115155055,28.421630859375004,17.886845138880265,47.17511203106242
12032102231121,27,943.1740762922989,0.05535959791614742,1.03135075846802,1.051182045791092,16.0,16.0,0.95,47.241948296593804,28.773193359375004,18.01724857343942,151.12032534534418
12032102233121,27,1181.8932555616461,0.04897458395424059,0.8496455788481508,1.08053513353077,16.0,88.0,0.95,47.12247529143538,28.773193359375004,18.021408829486877,42.37112061592648
12032102231100,21,1935.054500480095,0.025726984220535987,1.0944596290953583,1.551318356647382,16.0,40.0,0.95,47.27177454141281,28.751220703125,18.07921240103353,31.738238707818265
12032120010013,27,7036.937517233671,0.0010999477121023116,0.9949866158186327,0.9424567876423383,16.0,16.0,0.95,47.01771582863442,28.553466796875,18.273567292991174,56.72896321920552
12032102231330,23,1609.9020281874195,0.011788702588085176,1.0011411320113437,1.2312521337107254,16.0,40.0,0.95,47.18224540189162,28.795166015625,18.410967858358497,21.56086542282908
12032102221003,27,605.5238700355005,0.13486760896556194,0.9460314929912671,1.0007502284264955,16.0,40.0,0.95,47.25686351907161,28.333740234375004,18.433982858932605,174.5759764604402
12032102231332,27,1385.362781216045,0.1179621219536302,0.8995086950965648,0.9890436522344614,16.0,16.0,0.95,47.16730917617166,28.795166015625,18.486342321200187,67.05028750549259
12032102203231,27,248.56947267772782,0.4936376263804756,0.7662286917364002,0.9323023703850631,16.0,16.0,0.95,47.301583986379015,28.377685546875,18.68028476172982,30.438471390953765
12032102231103,27,583.0344395761315,0.16280275403415156,0.8822832985124484,1.0431097172123156,16.0,40.0,0.95,47.25686351907161,28.773193359375,18.691866485725825,214.0026978448668
12032102233123,27,329.02161721988375,0.36056446640562134,0.9508459801936779,1.0446185581736493,16.0,88.0,0.95,47.10752226011645,28.773193359375,18.698745926173878,72.07951385839961
12032102221022,27,698.1446505799961,0.1020850905656322,0.9376766082224316,1.0050868548236123,16.0,16.0,0.95,47.22702887380733,28.311767578125,18.79242674285313,63.567449878016255
12032102223002,27,1564.2708023907417,0.02833437218517587,0.8409961271997672,0.8780711487911779,16.0,64.0,0.95,47.1374241211085,28.311767578125,18.7966996954897,66.39488626392551
12032102223322,27,3589.7785489380617,0.0016279711478411896,1.0494475163273156,1.1320986326920184,16.0,64.0,0.95,47.047668115155055,28.399658203125,18.85200811215567,19.31059653660111
12032102233231,27,621.2852099374135,0.0791235194728015,1.0130137639229329,1.0984970041237556,16.0,16.0,0.95,47.06263795466828,28.729248046875,18.89577657857623,174.07606151748854
12032102212132,27,361.2475980112631,0.2327635764743884,0.838937663424795,1.116549166428135,16.0,88.0,0.95,47.3462666571678,28.619384765625004,18.96393015392628,27.62191176234422
12032102233302,27,238.71048821899217,0.225741066316839,0.9512341127092152,1.0682888705542792,16.0,64.0,0.95,47.07760359189346,28.751220703125,19.053323116364474,140.13483983379342
12032102221001,27,1263.8388734678729,0.10740336086289093,0.9489126894392248,0.9641846947566204,16.0,16.0,0.95,47.27177454141281,28.333740234375,19.23722851596632,76.42713236792395
12032102221020,27,461.6727688726217,0.20763047815806546,0.9990658368151321,1.0594201999360808,16.0,16.0,0.95,47.241948296593804,28.311767578125,19.29792513678713,159.1089109286088
12032102213201,22,342.6785861405425,0.29483122827396013,0.8787865730225829,0.9303332358126952,16.0,16.0,0.95,47.33137663289072,28.685302734375,19.43174414457366,10.114008040880153
12032102231101,27,767.1474276654326,0.12822737587903188,0.8997435134420698,1.0179599130229628,16.0,64.0,0.95,47.27177454141281,28.773193359375,19.484414654552783,64.14345165527901
12032102233301,27,281.33986751084467,0.43413366513671237,0.9476869526297117,1.096848674533065,16.0,64.0,0.95,47.09256502698951,28.773193359375,19.49496037328244,198.84756024364395
12032102231130,27,372.774698369242,0.23904355853610837,0.9349312704586701,1.0678796466370357,16.0,40.0,0.95,47.241948296593804,28.795166015625,19.568966255571453,91.3201844871099
12032102233130,27,2231.3342139323654,0.009876130192630894,0.9275084521733865,1.0716680989691967,16.0,40.0,0.95,47.12247529143538,28.795166015625004,19.57615307440237,95.9954641734929
12032102203230,27,243.07571625148506,0.48760606262738404,0.7364822387399568,0.9592404585566874,16.0,88.0,0.95,47.301583986379015,28.355712890625,19.880855885071302,33.26771042027465
12032102221002,27,240.1905377033382,0.4067280266526285,0.9916126698789027,1.053460267260499,16.0,16.0,0.95,47.25686351907161,28.311767578125,19.928900880433968,338.7988262841375
12032102212030,27,4016.8389273614166,0.008900542806972944,0.8172554220020866,0.9712660041871917,16.0,16.0,0.95,47.36115248236349,28.531494140625,19.972860895570474,19.24397225310096
12032102233233,27,395.9937722771449,0.1748666102703772,1.0322278578610808,1.104134254064744,16.0,16.0,0.95,47.047668115155055,28.729248046875,20.101638870314645,339.4118999150032
12032102233320,27,264.5315814248255,0.3733612300769499,1.0087010627728796,1.1215677526883816,16.0,16.0,0.95,47.06263795466828,28.751220703125,20.11257122108637,293.1801289609107
12032102213022,27,9501.90348353743,0.000373909259645977,1.097087713096833,0.9941099693670673,16.0,88.0,0.95,47.3462666571678,28.663330078125,20.11396497706126,13.802160385036974
12032120011002,27,892.5087055439288,0.059213869056510715,0.9114194029864422,0.9383900904685121,16.0,16.0,0.95,47.01771582863442,28.663330078125,20.136559354323268,63.54514701439171
12032102231333,27,383.062510967042,0.18195765486173654,0.9281402714129802,1.0030300052188763,16.0,88.0,0.95,47.16730917617166,28.817138671875004,20.141173724384277,106.34297300765024
12032102212021,27,574.7837415521493,0.16005473316186491,0.7922677895259773,1.0002347226732946,16.0,16.0,0.95,47.36115248236349,28.509521484375,20.166365537544475,29.195345549155245
12032102203300,27,492.68742092777063,0.2845553299116096,0.8542237746961705,1.045936256004641,16.0,16.0,0.95,47.33137663289072,28.399658203125004,20.177369087760294,27.76087425604225
12032120001100,27,2338.539623101465,0.011153112903823925,0.904996589701352,0.934622625660098,16.0,40.0,0.95,47.03269407319601,28.399658203125,20.19819703428826,47.79273136464632
