slug,name,event_type,distance_band,fit_min_hours,fit_max_hours,peak_min_hours,peak_max_hours,early_hours,class,mean_dev_0_early,n_points_total,max_abs_dev,t_peak_hours,phi_at_peak,abs_dev_at_peak,growth_fit_ok,growth_tau_in_hours,growth_A,growth_r2,growth_bic,decay_fit_ok,decay_best_model,decay_exp_tau_out_hours,decay_pl_beta,decay_r2,decay_bic,n_points_growth,n_points_decay
moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,0-25km,0.0,832.0,0.0,200.0,72.0,neutral,0.004897312402550351,27,0.10763660001454167,112.0,1.0478242066125572,0.04782420661255715,1,1999.0977001514682,0.7677730716290782,0.6758295057870276,-41.61131693973057,1,power_law,,0.010000000000332257,-0.044759308265824416,-166.5892215621907,5,23
moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,25-50km,0.0,832.0,0.0,200.0,72.0,inflow,0.02183134067485108,27,0.13706031893164883,136.0,1.0745937247036823,0.07459372470368231,1,1999.9999999999998,0.8106742567405325,0.8061083716333758,-52.569780729171825,1,power_law,,0.010000000000000136,-0.07190570556083853,-166.25960340181558,6,22
moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,50-100km,0.0,832.0,0.0,200.0,72.0,outflow,-0.033174280632152886,27,0.06519085866144647,64.0,0.9638913340639212,0.036108665936078754,0,,,,,1,power_law,,0.01000000000000003,-0.00786139115860296,-198.001123541964,3,25
moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,100-200km,0.0,832.0,0.0,200.0,72.0,outflow,-0.04338221767593172,27,0.057171561045114005,40.0,0.9521036493063334,0.0478963506936666,0,,,,,1,power_law,,0.07256118943034164,0.0222092281764511,-214.006801949328,2,26
moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,200km+,0.0,832.0,0.0,200.0,72.0,unknown,,0,,,,,0,,,,,0,,,,,,0,0
