fit_ok,alpha,slope,intercept,r2_loglog,n_points_fit,r_min_fit,r_max_fit,y_min_fit,y_max_fit,time_min_hours,time_max_hours
1,-0.2484439075147326,0.2484439075147326,-4.636944858278905,0.06371030074916184,45,15.0,465.0,0.004239135658468007,0.32571335308615135,24.0,72.0
