hours_since_quake,D,near_delta,n_r_bins,t_hours,D_peak,t_peak_hours,D_norm,short_name,slug,name,disaster_type,event_type
-8.0,0.04590745984330732,-0.038597639132821965,21,-8.0,0.10140977225297246,448.0,0.45269266288054116,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
16.0,0.02413993746453263,-0.005067511555460159,21,16.0,0.10140977225297246,448.0,0.2380435033846066,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
40.0,0.02510884266281488,-0.003633516865867042,21,40.0,0.10140977225297246,448.0,0.24759786068919906,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
64.0,0.03126412110809581,0.02007540310976826,21,64.0,0.10140977225297246,448.0,0.30829495435711735,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
88.0,0.05485830950530589,0.054260214468358575,21,88.0,0.10140977225297246,448.0,0.5409568356830415,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
112.0,0.057909857837906496,0.05575734398851622,21,112.0,0.10140977225297246,448.0,0.5710481007042107,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
136.0,0.056387640000417454,0.05576751216960717,21,136.0,0.10140977225297246,448.0,0.5560375370901659,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
160.0,0.05354351458509867,0.05304499185663087,21,160.0,0.10140977225297246,448.0,0.5279916658478566,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
184.0,0.05745440189076603,0.0562279616165343,21,184.0,0.10140977225297246,448.0,0.5665568575328496,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
208.0,0.06699766174465763,0.07072133052740538,21,208.0,0.10140977225297246,448.0,0.6606627769316762,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
232.0,0.07369557376249379,0.07442833500193073,21,232.0,0.10140977225297246,448.0,0.7267107708185754,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
256.0,0.08315852383039449,0.08499212724928168,21,256.0,0.10140977225297246,448.0,0.8200247568148641,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
280.0,0.09547422138634418,0.09659186072172127,21,280.0,0.10140977225297246,448.0,0.9414696361626599,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
304.0,0.08555052519634021,0.08667221132537772,21,304.0,0.10140977225297246,448.0,0.8436122406717328,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
328.0,0.0799608158875537,0.0802385591338678,21,328.0,0.10140977225297246,448.0,0.7884922144197986,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
352.0,0.07821787976008553,0.08020090044892819,21,352.0,0.10140977225297246,448.0,0.7713051515880202,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
376.0,0.08613224877447925,0.08808798308757185,21,376.0,0.10140977225297246,448.0,0.849348606755742,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
400.0,0.08941004024079734,0.0899251454242716,21,400.0,0.10140977225297246,448.0,0.8816708513826349,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
424.0,0.09918860779997382,0.10262282400348077,21,424.0,0.10140977225297246,448.0,0.9780971359697188,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
448.0,0.10140977225297246,0.1031305278570189,21,448.0,0.10140977225297246,448.0,1.0,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
472.0,0.08933548410896518,0.09017324920177111,21,472.0,0.10140977225297246,448.0,0.8809356546636622,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
496.0,0.08558571819651706,0.08825695315151509,21,496.0,0.10140977225297246,448.0,0.8439592782342377,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
520.0,0.0844621417593798,0.08777516493288001,21,520.0,0.10140977225297246,448.0,0.8328797105340516,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
544.0,0.08691404290726747,0.08851373051849976,21,544.0,0.10140977225297246,448.0,0.8570578650985965,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
568.0,0.09002197029310569,0.09067173554017854,21,568.0,0.10140977225297246,448.0,0.8877050829829373,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
