n_jackknife,rho_median,rho_ci2p5,rho_ci97p5,p_median,p_ci2p5,p_ci97p5
13,-0.5664335664335665,-0.662937062937063,-0.5125874125874126,0.054842119775407906,0.02127156967036145,0.08840024675202786
