r_bin_km,phi_mean,n_tiles_mean,n_tiles_overlap_mean,r_center_km,abs_dev
0.0,0.981310847907816,90.0,90.0,5.0,0.018689152092184025
10.0,0.9767295253228108,219.0,217.0,15.0,0.023270474677189235
20.0,0.9377954434434068,302.0,291.0,25.0,0.06220455655659318
30.0,0.9209484554721816,199.0,187.0,35.0,0.07905154452781837
40.0,0.8994631670295451,215.0,205.0,45.0,0.1005368329704549
50.0,0.8946767828064601,174.0,160.0,55.0,0.10532321719353988
60.0,0.9181449782455168,48.0,48.0,65.0,0.08185502175448323
70.0,1.0740923078904687,3.0,3.0,75.0,0.07409230789046872
