scope,pair,rho,p,n
pooled_raw,alpha_vs_delta_peak_unit,-0.24283434668051618,3.9620625746608526e-27,1917
pooled_raw,alpha_vs_D_peak_unit,-0.05863343629087475,0.010237121914838125,1917
pooled_raw,alpha_vs_distance_km,0.09972584083505344,1.2175991911401902e-05,1917
within_event_demean,alpha_vs_delta_peak_unit,-0.23652992663868486,8.759167858281337e-26,1917
within_event_demean,alpha_vs_D_peak_unit,0.03275449359590247,0.15169857335013975,1917
within_event_demean,alpha_vs_distance_km,0.08393070412001424,0.00023426000774073446,1917
