scope,pair,rho,p,n
pooled_raw,alpha_vs_delta_peak_unit,-0.24314320866557246,4.611006388780024e-28,1982
pooled_raw,alpha_vs_D_peak_unit,-0.08145538225508982,0.00028329886053948345,1982
pooled_raw,alpha_vs_distance_km,0.05395434025226456,0.016293975004058943,1982
within_event_demean,alpha_vs_delta_peak_unit,-0.2419368565320527,8.575188778203596e-28,1982
within_event_demean,alpha_vs_D_peak_unit,0.03615507952738825,0.10758957182163706,1982
within_event_demean,alpha_vs_distance_km,0.04484709939285905,0.045898840521288134,1982
