"start_latitude","start_longitude","end_latitude","end_longitude","length_km","start_quadkey","end_quadkey","country","date_time","n_baseline","n_crisis","n_difference","percent_change","z_score","ds"
"18.76071243773883","-70.037841796875","18.76071243773883","-70.037841796875","0.0","03221130023120","03221130023120","DO","2025-11-07 08:00","47.142857142857146","47.0","-0.1428571428571459","-0.2967359050445167","-0.01953537396037113","2025-11-07"
"19.714999913710088","-71.114501953125","19.714999913710088","-71.114501953125","0.0","03221103213211","03221103213211","DO","2025-11-07 08:00","26.571428571428573","37.0","10.428571428571427","37.823834196891184","4.0","2025-11-07"
"19.67362522793804","-71.707763671875","19.67362522793804","-71.707763671875","0.0","03221103202220","03221103202220","DO","2025-11-07 08:00","80.14285714285714","113.0","32.85714285714286","40.49295774647888","3.841880352491102","2025-11-07"
"19.67362522793804","-71.707763671875","19.69431390762537","-71.751708984375","5.144029335883626","03221103202220","03221102313312","DO","2025-11-07 08:00","","15.0","","","","2025-11-07"
"19.21780263228372","-70.059814453125","19.21780263228372","-70.059814453125","0.0","03221130001211","03221130001211","DO","2025-11-07 08:00","18.714285714285715","26.0","7.285714285714285","36.95652173913042","2.441523901385968","2025-11-07"
"18.030974439872132","-76.805419921875","17.968282598914296","-76.783447265625","7.348106180584357","03221021233202","03221023011001","JM","2025-11-07 08:00","","11.0","","","","2025-11-07"
"18.030974439872132","-76.805419921875","18.010079636382102","-76.82739257812499","3.2857835166108202","03221021233202","03221021232331","JM","2025-11-07 08:00","","10.0","","","","2025-11-07"
"18.030974439872132","-76.805419921875","17.98918235523402","-76.783447265625","5.195587901669542","03221021233202","03221021233223","JM","2025-11-07 08:00","14.285714285714286","16.0","1.7142857142857135","11.214953271028032","0.31524416249564013","2025-11-07"
"18.030974439872132","-76.805419921875","18.030974439872132","-76.805419921875","0.0","03221021233202","03221021233202","JM","2025-11-07 08:00","369.42857142857144","459.0","89.57142857142856","24.180485923640564","3.9143691734540584","2025-11-07"
"18.030974439872132","-76.805419921875","18.030974439872132","-76.827392578125","2.323261981579696","03221021233202","03221021232313","JM","2025-11-07 08:00","","14.0","","","","2025-11-07"
"18.030974439872132","-76.805419921875","18.051866763219323","-76.78344726562499","3.2853935051598944","03221021233202","03221021233201","JM","2025-11-07 08:00","","12.0","","","","2025-11-07"
"18.030974439872132","-76.805419921875","18.010079636382102","-76.78344726562501","3.2857835166117724","03221021233202","03221021233221","JM","2025-11-07 08:00","30.285714285714285","30.0","-0.2857142857142847","-0.9132420091324168","-0.032939200937616445","2025-11-07"
"18.030974439872132","-76.805419921875","18.010079636382102","-76.805419921875","2.3233997881576856","03221021233202","03221021233220","JM","2025-11-07 08:00","32.714285714285715","46.0","13.285714285714285","39.40677966101694","1.4680144567349205","2025-11-07"
"19.818389757884866","-71.15844726562499","19.818389757884866","-71.15844726562499","0.0","03221103211223","03221103211223","DO","2025-11-07 08:00","13.857142857142858","","","","","2025-11-07"
"19.42515338859868","-70.455322265625","19.42515338859868","-70.47729492187501","2.3041738922124533","03221103333021","03221103333020","DO","2025-11-07 08:00","","12.0","","","","2025-11-07"
"19.42515338859868","-70.455322265625","19.42515338859868","-70.455322265625","0.0","03221103333021","03221103333021","DO","2025-11-07 08:00","69.13176907145923","84.0","14.868230928540768","21.20042189922674","0.624559800392104","2025-11-07"
"19.54943713600337","-71.685791015625","19.54943713600337","-71.685791015625","0.0","03221103220201","03221103220201","DO","2025-11-07 08:00","50.0","65.0","15.0","29.41176470588235","1.6632478596477889","2025-11-07"
"19.54943713600337","-71.685791015625","19.54943713600337","-71.70776367187501","2.3024058889604055","03221103220201","03221103220200","DO","2025-11-07 08:00","17.714285714285715","13.0","-4.714285714285715","-25.190839694656493","-1.1246369913751455","2025-11-07"
