"start_latitude","start_longitude","end_latitude","end_longitude","length_km","start_quadkey","end_quadkey","country","date_time","n_baseline","n_crisis","n_difference","percent_change","z_score","ds"
"18.55253204866865","-70.037841796875","18.55253204866865","-70.037841796875","0.0","03221130201300","03221130201300","DO","2025-11-02 16:00","418.85675545927154","402.0","-16.85675545927154","-4.0148825141165885","-0.5586662561195277","2025-11-02"
"18.55253204866865","-70.037841796875","18.55253204866865","-70.059814453125","2.3162816423086388","03221130201300","03221130201211","DO","2025-11-02 16:00","16.142857142857142","","","","","2025-11-02"
"18.55253204866865","-70.037841796875","18.531699989972637","-70.037841796875","2.3164228744386173","03221130201300","03221130201302","DO","2025-11-02 16:00","32.857142857142854","25.0","-7.857142857142854","-23.206751054852315","-1.385869734367166","2025-11-02"
"18.55253204866865","-70.477294921875","18.55253204866865","-70.477294921875","0.0","03221121311200","03221121311200","DO","2025-11-02 16:00","24.285714285714285","19.0","-5.285714285714285","-20.903954802259882","-1.771301653946683","2025-11-02"
"18.469188587923547","-69.84008789062499","18.490028257153526","-69.818115234375","3.2771134543175764","03221130212101","03221130210332","DO","2025-11-02 16:00","22.571428571428573","20.0","-2.571428571428573","-10.909090909090914","-0.4192475822973895","2025-11-02"
"18.469188587923547","-69.84008789062499","18.490028257153526","-69.884033203125","5.181571349351248","03221130212101","03221130210233","DO","2025-11-02 16:00","20.857142857142858","15.0","-5.857142857142858","-26.797385620915033","-1.442970374345449","2025-11-02"
"18.469188587923547","-69.84008789062499","18.469188587923547","-69.90600585937499","6.9522299087605","03221130212101","03221130212010","DO","2025-11-02 16:00","","12.0","","","","2025-11-02"
"18.469188587923547","-69.84008789062499","18.469188587923547","-69.862060546875","2.3174099809895483","03221130212101","03221130212100","DO","2025-11-02 16:00","69.0","57.0","-12.0","-17.142857142857142","-1.231174022502185","2025-11-02"
"18.469188587923547","-69.84008789062499","18.469188587923547","-69.884033203125","4.634819953426725","03221130212101","03221130212011","DO","2025-11-02 16:00","16.571428571428573","16.0","-0.571428571428573","-3.2520325203252116","-0.1401712302960265","2025-11-02"
"18.469188587923547","-69.84008789062499","18.469188587923547","-69.92797851562501","9.269639838445201","03221130212101","03221130212001","DO","2025-11-02 16:00","11.285714285714286","10.0","-1.2857142857142865","-10.465116279069772","-0.30967049728750745","2025-11-02"
"18.469188587923547","-69.84008789062499","18.510865391985682","-69.81811523437501","5.181256231409371","03221130212101","03221130210330","DO","2025-11-02 16:00","11.571428571428571","13.0","1.4285714285714288","11.363636363636367","1.1227217828476797","2025-11-02"
"18.469188587923547","-69.84008789062499","18.490028257153526","-69.862060546875","3.277113454319474","03221130212101","03221130210322","DO","2025-11-02 16:00","29.571428571428573","23.0","-6.571428571428573","-21.495327102803742","-1.0310860792210108","2025-11-02"
