"coverage","country","lon","lat"
"1","PT","-8.843994140625","39.2237422254099"
"1","PT","-9.195556640624998","39.42770686793681"
"1","PT","-9.041748046874998","39.376771480078936"
"1","PT","-9.107666015625","39.172658154637446"
"1","PT","-9.151611328125","39.308799779710654"
"1","PT","-9.349365234375","39.206718328999855"
"1","PT","-8.887939453125","38.83114929486112"
"1","PT","-8.602294921875","39.59722272764313"
"1","PT","-8.470458984375","39.54641140255015"
"1","PT","-8.734130859375","39.206718328999855"
"1","PT","-9.327392578124998","39.189690305241136"
"1","PT","-8.624267578125","39.138581474917935"
"1","PT","-9.085693359375","39.2237422254099"
"1","PT","-9.261474609375","38.84826387414438"
"1","PT","-8.822021484375","39.410732538426146"
"1","PT","-8.470458984375","39.39375407564524"
"1","PT","-8.975830078125","39.376771480078936"
"1","PT","-8.602294921875","39.172658154637446"
"1","PT","-8.624267578125002","38.67693293076353"
"1","PT","-8.448486328125","39.512516499578055"
"1","PT","-8.470458984375002","39.59722272764313"
"1","PT","-9.415283203125","38.745514670733705"
"1","PT","-9.129638671875","39.34279389253714"
"1","PT","-9.085693359375","38.76264982411706"
"1","PT","-8.843994140625","39.05331759139647"
"1","PT","-8.953857421875","39.34279389253714"
"1","PT","-8.778076171875","39.66491321994693"
"1","PT","-8.492431640625","39.08743551668511"
"1","PT","-8.822021484375","39.58028975715459"
"1","PT","-8.734130859375","39.46164312521604"
"1","PT","-8.712158203125","39.08743551668511"
"1","PT","-9.415283203125","38.72837540415917"
"1","PT","-8.756103515625","39.529466019374105"
"1","PT","-8.668212890624998","38.93377501330977"
"1","PT","-8.624267578125","39.2237422254099"
"1","PT","-8.602294921875","38.96795063899681"
"1","PT","-9.085693359375","39.01918317507621"
"1","PT","-8.800048828125","38.88248068286238"
"1","PT","-9.129638671875","38.950864885966624"
"1","PT","-8.909912109375","39.2237422254099"
"1","PT","-8.887939453124998","38.91668102155377"
"1","PT","-8.931884765625","39.410732538426146"
"1","PT","-9.503173828125002","38.77978086376416"
