r_bin_km,phi_mean,r_center_km,abs_dev
0.0,1.479524957072679,5.0,0.47952495707267895
20.0,0.9288638184757295,25.0,0.07113618152427048
30.0,1.274732655711129,35.0,0.2747326557111289
40.0,1.238104123844033,45.0,0.2381041238440329
50.0,1.3311616515435103,55.0,0.3311616515435103
60.0,1.048288318575084,65.0,0.04828831857508398
70.0,1.2276735227250826,75.0,0.22767352272508257
80.0,1.2064641897986865,85.0,0.20646418979868653
90.0,1.1135939517824247,95.0,0.1135939517824247
100.0,1.3146143968635364,105.0,0.3146143968635364
110.0,1.1676401699816288,115.0,0.16764016998162878
120.0,1.140308157875659,125.0,0.1403081578756591
130.0,1.1137127383728753,135.0,0.11371273837287532
140.0,1.0696911506194406,145.0,0.06969115061944064
150.0,1.11445560011838,155.0,0.11445560011838007
160.0,1.136259533735378,165.0,0.13625953373537802
170.0,1.1195686074767341,175.0,0.11956860747673415
180.0,1.1352728163065762,185.0,0.13527281630657617
190.0,1.134788473442263,195.0,0.13478847344226308
200.0,1.1016317729855625,205.0,0.10163177298556247
210.0,1.1047777702667942,215.0,0.10477777026679425
220.0,1.094590725295559,225.0,0.0945907252955589
230.0,1.102567087394484,235.0,0.10256708739448395
240.0,1.152794668230792,245.0,0.1527946682307919
250.0,1.14284643284871,255.0,0.14284643284871001
260.0,1.1468152652780694,265.0,0.14681526527806943
270.0,1.168435546188924,275.0,0.16843554618892398
280.0,1.3271657245170796,285.0,0.3271657245170796
290.0,1.1628465207605172,295.0,0.1628465207605172
300.0,1.3715997647737934,305.0,0.3715997647737934
310.0,1.213132019682705,315.0,0.2131320196827049
320.0,1.0313372022666762,325.0,0.031337202266676245
330.0,0.9908078026035683,335.0,0.009192197396431734
340.0,1.0365864537249894,345.0,0.036586453724989365
350.0,1.5516366382603703,355.0,0.5516366382603703
370.0,1.2685617899206179,375.0,0.26856178992061785
380.0,1.4046419407635602,385.0,0.4046419407635602
