predictor,status,n_obs,n_events,coef,se,z,p,ci_low,ci_high,aic,bic,message
delta_peak_unit,ok,1931,14,-0.6136730000363811,0.08322539570665971,-7.373626701630388,1.6604772737567681e-13,-0.7767917782205286,-0.4505542218522337,,,ok
distance_km,ok,1931,14,1.9968453385246134e-05,1.3160374872388856e-05,1.5173164578420162,0.12918680494016815,-5.825407387681931e-06,4.57623141581742e-05,,,ok
D_peak_unit,ok,1931,14,0.1230526292132571,0.12204421241732046,1.0082627170593592,0.3133283563531951,-0.11614963164624703,0.36225489007276124,,,ok
