slug,short_name,disaster_type,event_type,r_bin_km,delta_at_peak,n_tiles,t_snap,t_peak_hours,t_snap_abs_diff_h,delta_near,D_peak,alpha
spain_flood,spain_flood,flood,INFL,50.0,0.2108735318971786,141.0,120.5,120.5,0.0,0.2026389717764428,0.1268297089427715,0.0575378664819348
spain_flood,spain_flood,flood,INFL,60.0,0.1138353157281462,154.0,120.5,120.5,0.0,0.2026389717764428,0.1268297089427715,0.0575378664819348
spain_flood,spain_flood,flood,INFL,70.0,0.059905516230432054,141.0,120.5,120.5,0.0,0.2026389717764428,0.1268297089427715,0.0575378664819348
spain_flood,spain_flood,flood,INFL,80.0,0.14090566642383728,184.0,120.5,120.5,0.0,0.2026389717764428,0.1268297089427715,0.0575378664819348
spain_flood,spain_flood,flood,INFL,90.0,0.1288849546748656,165.0,120.5,120.5,0.0,0.2026389717764428,0.1268297089427715,0.0575378664819348
spain_flood,spain_flood,flood,INFL,100.0,0.05479126045367644,236.0,120.5,120.5,0.0,0.2026389717764428,0.1268297089427715,0.0575378664819348
spain_flood,spain_flood,flood,INFL,110.0,0.02968041946042832,234.0,120.5,120.5,0.0,0.2026389717764428,0.1268297089427715,0.0575378664819348
spain_flood,spain_flood,flood,INFL,120.0,-0.011605996068146163,227.0,120.5,120.5,0.0,0.2026389717764428,0.1268297089427715,0.0575378664819348
spain_flood,spain_flood,flood,INFL,130.0,0.10041584274272641,214.0,120.5,120.5,0.0,0.2026389717764428,0.1268297089427715,0.0575378664819348
spain_flood,spain_flood,flood,INFL,140.0,0.11538538881961302,279.0,120.5,120.5,0.0,0.2026389717764428,0.1268297089427715,0.0575378664819348
spain_flood,spain_flood,flood,INFL,150.0,0.11505036464627194,316.0,120.5,120.5,0.0,0.2026389717764428,0.1268297089427715,0.0575378664819348
spain_flood,spain_flood,flood,INFL,160.0,-0.15821936620784716,263.0,120.5,120.5,0.0,0.2026389717764428,0.1268297089427715,0.0575378664819348
spain_flood,spain_flood,flood,INFL,170.0,-0.05656615200522164,337.0,120.5,120.5,0.0,0.2026389717764428,0.1268297089427715,0.0575378664819348
spain_flood,spain_flood,flood,INFL,180.0,-0.037299928431273055,305.0,120.5,120.5,0.0,0.2026389717764428,0.1268297089427715,0.0575378664819348
spain_flood,spain_flood,flood,INFL,190.0,0.06436879449110289,294.0,120.5,120.5,0.0,0.2026389717764428,0.1268297089427715,0.0575378664819348
spain_flood,spain_flood,flood,INFL,200.0,-0.07698253763048157,345.0,120.5,120.5,0.0,0.2026389717764428,0.1268297089427715,0.0575378664819348
the_flooding_across_bagmati_and_koshi_provinces_nepal,nepal_fld,flood,EVAC,0.0,-0.6077052153349283,12.0,36.0,36.0,0.0,-0.1196054495060361,0.21193679634191,1.215462091736481
the_flooding_across_bagmati_and_koshi_provinces_nepal,nepal_fld,flood,EVAC,10.0,-0.11318906388801042,62.0,36.0,36.0,0.0,-0.1196054495060361,0.21193679634191,1.215462091736481
the_flooding_across_bagmati_and_koshi_provinces_nepal,nepal_fld,flood,EVAC,20.0,-0.07376490391548363,167.0,36.0,36.0,0.0,-0.1196054495060361,0.21193679634191,1.215462091736481
the_flooding_across_bagmati_and_koshi_provinces_nepal,nepal_fld,flood,EVAC,30.0,-0.09473011504684803,189.0,36.0,36.0,0.0,-0.1196054495060361,0.21193679634191,1.215462091736481
the_flooding_across_bagmati_and_koshi_provinces_nepal,nepal_fld,flood,EVAC,40.0,-0.15966032764326132,169.0,36.0,36.0,0.0,-0.1196054495060361,0.21193679634191,1.215462091736481
