slug,r_bin_km,hours_since_peak,delta,n_tiles
park_fire_california_29_july_2024,70.0,240.0,0.005320104569263684,219.0
park_fire_california_29_july_2024,80.0,240.0,0.04789180511552216,246.0
park_fire_california_29_july_2024,90.0,240.0,0.04308823078123658,220.0
park_fire_california_29_july_2024,100.0,240.0,0.0214850206605941,261.0
park_fire_california_29_july_2024,110.0,240.0,0.021693995551830048,315.0
park_fire_california_29_july_2024,120.0,240.0,0.021773812277474436,414.0
park_fire_california_29_july_2024,130.0,240.0,0.016587736550773613,392.0
park_fire_california_29_july_2024,140.0,240.0,0.020882346857325818,444.0
park_fire_california_29_july_2024,150.0,240.0,0.03358262347370822,435.0
park_fire_california_29_july_2024,160.0,240.0,0.05093341475101676,434.0
park_fire_california_29_july_2024,170.0,240.0,0.054006220416737305,622.0
park_fire_california_29_july_2024,180.0,240.0,0.04193414134829743,570.0
park_fire_california_29_july_2024,190.0,240.0,0.03288105301165478,445.0
park_fire_california_29_july_2024,200.0,240.0,0.018361069108202788,370.0
park_fire_california_29_july_2024,0.0,264.0,0.054410595352663904,42.0
park_fire_california_29_july_2024,10.0,264.0,0.05849013022486571,119.0
park_fire_california_29_july_2024,20.0,264.0,0.04036975333558224,20.0
park_fire_california_29_july_2024,30.0,264.0,0.021155605906870045,118.0
park_fire_california_29_july_2024,40.0,264.0,0.008547476522376085,152.0
park_fire_california_29_july_2024,50.0,264.0,0.04915235257647743,91.0
park_fire_california_29_july_2024,60.0,264.0,0.0058310578476719055,175.0
park_fire_california_29_july_2024,70.0,264.0,0.00040038204759262896,226.0
park_fire_california_29_july_2024,80.0,264.0,0.042786775233556895,248.0
park_fire_california_29_july_2024,90.0,264.0,0.02949911754451584,223.0
park_fire_california_29_july_2024,100.0,264.0,0.02315918416892182,266.0
park_fire_california_29_july_2024,110.0,264.0,0.032736728574012774,313.0
park_fire_california_29_july_2024,120.0,264.0,0.027186707073626692,414.0
park_fire_california_29_july_2024,130.0,264.0,0.01070904568095199,388.0
park_fire_california_29_july_2024,140.0,264.0,0.02451116617127158,448.0
park_fire_california_29_july_2024,150.0,264.0,0.028798308531708505,434.0
park_fire_california_29_july_2024,160.0,264.0,0.04008982561266494,426.0
park_fire_california_29_july_2024,170.0,264.0,0.04256921853727902,613.0
park_fire_california_29_july_2024,180.0,264.0,0.0315520027724121,561.0
park_fire_california_29_july_2024,190.0,264.0,0.028182812116880784,453.0
park_fire_california_29_july_2024,200.0,264.0,0.021310816524398035,377.0
park_fire_california_29_july_2024,0.0,288.0,0.06346695560310689,41.0
park_fire_california_29_july_2024,10.0,288.0,0.04908497429875136,123.0
park_fire_california_29_july_2024,20.0,288.0,0.10426005087792656,20.0
park_fire_california_29_july_2024,30.0,288.0,0.058157721003345264,113.0
park_fire_california_29_july_2024,40.0,288.0,0.021442000077417145,155.0
park_fire_california_29_july_2024,50.0,288.0,0.1000072910545855,89.0
park_fire_california_29_july_2024,60.0,288.0,0.021709901901995954,163.0
park_fire_california_29_july_2024,70.0,288.0,0.017782578199675214,218.0
park_fire_california_29_july_2024,80.0,288.0,0.0235424670071831,230.0
park_fire_california_29_july_2024,90.0,288.0,0.0248464907143231,212.0
park_fire_california_29_july_2024,100.0,288.0,0.029448129473973683,244.0
park_fire_california_29_july_2024,110.0,288.0,0.030748649500709213,311.0
park_fire_california_29_july_2024,120.0,288.0,0.0244234984426015,387.0
park_fire_california_29_july_2024,130.0,288.0,0.023404831537664927,370.0
park_fire_california_29_july_2024,140.0,288.0,0.030922055821196892,437.0
park_fire_california_29_july_2024,150.0,288.0,0.01865880078079929,418.0
park_fire_california_29_july_2024,160.0,288.0,0.02634331757972963,400.0
park_fire_california_29_july_2024,170.0,288.0,0.035599000988255414,607.0
park_fire_california_29_july_2024,180.0,288.0,0.03748079693360884,549.0
park_fire_california_29_july_2024,190.0,288.0,0.02905132677348976,446.0
park_fire_california_29_july_2024,200.0,288.0,0.025614871571528974,362.0
spain_flood,0.0,24.0,0.1897592202722771,64.0
spain_flood,10.0,24.0,0.2642934402795669,173.0
spain_flood,20.0,24.0,0.24258327259097823,188.0
spain_flood,30.0,24.0,0.20700546347353965,192.0
spain_flood,40.0,24.0,0.18906095246257482,196.0
spain_flood,50.0,24.0,0.18932306649891117,141.0
spain_flood,60.0,24.0,0.059526668667041926,162.0
spain_flood,70.0,24.0,0.0424279973781283,140.0
spain_flood,80.0,24.0,0.10296000602593192,185.0
spain_flood,90.0,24.0,0.0993992461894766,161.0
spain_flood,100.0,24.0,0.04042501310352642,229.0
spain_flood,110.0,24.0,0.010362221628147372,227.0
spain_flood,120.0,24.0,-0.03315746298739197,231.0
spain_flood,130.0,24.0,0.09069876672908328,218.0
spain_flood,140.0,24.0,0.10337265053233691,272.0
spain_flood,150.0,24.0,0.10406628198824475,318.0
spain_flood,160.0,24.0,-0.15918918926850012,255.0
spain_flood,170.0,24.0,-0.05584896074719481,330.0
spain_flood,180.0,24.0,-0.04245651350634283,309.0
spain_flood,190.0,24.0,0.04452795666103393,293.0
spain_flood,200.0,24.0,-0.09633089148791685,342.0
spain_flood,0.0,48.0,0.19536093289375378,65.0
spain_flood,10.0,48.0,0.2558406962914539,175.0
spain_flood,20.0,48.0,0.2577392596301604,184.0
spain_flood,30.0,48.0,0.22006085754641735,189.0
spain_flood,40.0,48.0,0.18261040602617862,192.0
spain_flood,50.0,48.0,0.16938544865467065,142.0
spain_flood,60.0,48.0,0.061358240829869404,158.0
spain_flood,70.0,48.0,0.03046265455335817,140.0
spain_flood,80.0,48.0,0.08633643732952367,183.0
spain_flood,90.0,48.0,0.09971200136379643,165.0
spain_flood,100.0,48.0,0.017977088496714755,235.0
spain_flood,110.0,48.0,-0.005312403414283184,224.0
spain_flood,120.0,48.0,-0.040275939934111826,234.0
spain_flood,130.0,48.0,0.083625575781892,217.0
spain_flood,140.0,48.0,0.10874158557212166,274.0
spain_flood,150.0,48.0,0.08467215942161799,312.0
spain_flood,160.0,48.0,-0.17098890275869938,248.0
spain_flood,170.0,48.0,-0.066819490305975,334.0
spain_flood,180.0,48.0,-0.052082543232567446,301.0
spain_flood,190.0,48.0,0.04136408510408818,284.0
spain_flood,200.0,48.0,-0.11381125847884932,343.0
spain_flood,0.0,72.0,0.1532401908336558,64.0
spain_flood,10.0,72.0,0.25023199797912143,174.0
spain_flood,20.0,72.0,0.24760417880185392,187.0
spain_flood,30.0,72.0,0.19963419200832822,196.0
spain_flood,40.0,72.0,0.1681062242532707,191.0
spain_flood,50.0,72.0,0.17653049852238167,141.0
spain_flood,60.0,72.0,0.0436838957188701,161.0
spain_flood,70.0,72.0,0.021531476461644106,142.0
spain_flood,80.0,72.0,0.08066584500144591,188.0
spain_flood,90.0,72.0,0.09328050706876989,163.0
spain_flood,100.0,72.0,0.014403799844691978,234.0
spain_flood,110.0,72.0,-0.023954303612143235,222.0
spain_flood,120.0,72.0,-0.05248157549986565,227.0
spain_flood,130.0,72.0,0.062452000204177294,217.0
spain_flood,140.0,72.0,0.09119813382812847,273.0
spain_flood,150.0,72.0,0.07758924899756958,315.0
spain_flood,160.0,72.0,-0.1807531456438134,256.0
spain_flood,170.0,72.0,-0.09526736157744242,334.0
spain_flood,180.0,72.0,-0.08029940270991576,298.0
spain_flood,190.0,72.0,0.024497501218876838,280.0
spain_flood,200.0,72.0,-0.12842335966803453,344.0
spain_flood,0.0,96.0,0.160820566475268,65.0
spain_flood,10.0,96.0,0.23778646360077604,174.0
spain_flood,20.0,96.0,0.2461313858669789,193.0
spain_flood,30.0,96.0,0.1851540041989781,195.0
spain_flood,40.0,96.0,0.1496082944874737,198.0
spain_flood,50.0,96.0,0.14511658404223438,140.0
spain_flood,60.0,96.0,0.028299274304314226,161.0
spain_flood,70.0,96.0,0.009999777247245767,145.0
spain_flood,80.0,96.0,0.07421024693023459,182.0
spain_flood,90.0,96.0,0.08473494586752683,161.0
spain_flood,100.0,96.0,0.011859676026211075,232.0
spain_flood,110.0,96.0,-0.03239031671018178,221.0
spain_flood,120.0,96.0,-0.05256620902204301,231.0
spain_flood,130.0,96.0,0.06596339942765383,215.0
spain_flood,140.0,96.0,0.09188340555818009,278.0
spain_flood,150.0,96.0,0.09019168047029535,308.0
spain_flood,160.0,96.0,-0.18630972565369863,255.0
spain_flood,170.0,96.0,-0.0897566663419348,329.0
spain_flood,180.0,96.0,-0.07313108112751243,293.0
spain_flood,190.0,96.0,0.03050430450280417,282.0
spain_flood,200.0,96.0,-0.12828949109538812,345.0
spain_flood,0.0,120.0,0.15398033617197648,66.0
spain_flood,10.0,120.0,0.25144208016365943,178.0
spain_flood,20.0,120.0,0.270009963302831,197.0
spain_flood,30.0,120.0,0.20463600829781847,194.0
spain_flood,40.0,120.0,0.1775237935804408,196.0
spain_flood,50.0,120.0,0.15364309519615893,143.0
spain_flood,60.0,120.0,0.04399975880448248,163.0
spain_flood,70.0,120.0,0.012652202548849578,141.0
spain_flood,80.0,120.0,0.0759297045082381,189.0
spain_flood,90.0,120.0,0.0991816782019217,169.0
spain_flood,100.0,120.0,0.010456288745686493,238.0
spain_flood,110.0,120.0,-0.02972506333303704,227.0
spain_flood,120.0,120.0,-0.05024348512469323,235.0
spain_flood,130.0,120.0,0.0669352902580882,222.0
spain_flood,140.0,120.0,0.09494814547117736,277.0
spain_flood,150.0,120.0,0.09762058533569418,317.0
spain_flood,160.0,120.0,-0.18451080612769377,258.0
spain_flood,170.0,120.0,-0.09574986989108158,332.0
spain_flood,180.0,120.0,-0.07685388213766675,303.0
spain_flood,190.0,120.0,0.03552354870084895,292.0
spain_flood,200.0,120.0,-0.11651641607225727,348.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,0.0,24.0,-0.48738803259662455,21.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,10.0,24.0,-0.12584395807028304,49.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,20.0,24.0,-0.05122173537804642,158.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,30.0,24.0,-0.06057880900465917,160.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,40.0,24.0,-0.1638204727053334,146.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,50.0,24.0,-0.1131841640824397,226.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,60.0,24.0,-0.07167927421695464,297.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,70.0,24.0,-0.10666033002655273,298.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,80.0,24.0,-0.09874201495394885,249.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,90.0,24.0,-0.07493949598058203,246.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,100.0,24.0,-0.11715298774159133,183.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,110.0,24.0,-0.12476147354521072,169.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,120.0,24.0,-0.050416194500908396,228.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,130.0,24.0,-0.09378103591684905,282.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,140.0,24.0,-0.13401555879123006,251.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,150.0,24.0,-0.0685484153910988,246.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,160.0,24.0,-0.044979678159887015,222.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,170.0,24.0,-0.11545398201400947,278.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,180.0,24.0,-0.0689049153435004,241.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,190.0,24.0,-0.09970769550287162,220.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,200.0,24.0,-0.10272161132740565,221.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,0.0,48.0,-0.027797297481133354,30.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,10.0,48.0,-0.0576355700621608,62.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,20.0,48.0,0.013197862941333627,179.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,30.0,48.0,0.007067946235369993,192.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,40.0,48.0,-0.06596047500659596,175.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,50.0,48.0,-0.08471883339309882,270.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,60.0,48.0,-0.041888101744450346,321.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,70.0,48.0,-0.08140417424952817,320.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,80.0,48.0,-0.11707837927350528,254.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,90.0,48.0,-0.1171696201965231,276.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,100.0,48.0,-0.07355931341366762,190.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,110.0,48.0,-0.09438234867292516,193.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,120.0,48.0,-0.036096241809151164,249.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,130.0,48.0,-0.07540743233165081,307.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,140.0,48.0,-0.0752306446427784,286.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,150.0,48.0,-0.05546140631559482,260.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,160.0,48.0,-0.020365229795714757,243.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,170.0,48.0,-0.052423878738084184,303.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,180.0,48.0,-0.04351169821919765,255.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,190.0,48.0,-0.05837773848191641,229.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,200.0,48.0,-0.06753603803782915,229.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,0.0,72.0,-0.041597915983116796,31.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,10.0,72.0,0.03865321600038518,64.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,20.0,72.0,0.028518684404143402,182.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,30.0,72.0,0.024891094845821637,197.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,40.0,72.0,-0.01529490063957717,183.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,50.0,72.0,-0.04826122879208938,281.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,60.0,72.0,-0.028827594142097013,323.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,70.0,72.0,-0.05296893132674896,320.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,80.0,72.0,-0.0754771283296708,263.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,90.0,72.0,-0.05554603761004162,288.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,100.0,72.0,-0.05491600134578356,206.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,110.0,72.0,-0.06284933005753679,199.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,120.0,72.0,-0.038485843343679216,251.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,130.0,72.0,-0.06290586778797858,307.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,140.0,72.0,-0.07035057254300925,285.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,150.0,72.0,-0.0442388349227778,266.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,160.0,72.0,-0.0328820806464436,248.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,170.0,72.0,-0.05063444140070239,301.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,180.0,72.0,-0.0332135892408596,252.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,190.0,72.0,-0.03167105573530715,219.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,200.0,72.0,-0.03996690595976238,228.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,0.0,96.0,0.0888072751305895,31.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,10.0,96.0,0.02792489783642149,74.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,20.0,96.0,0.02238641880167358,184.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,30.0,96.0,0.02973756352292911,195.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,40.0,96.0,0.024365270964104235,189.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,50.0,96.0,-0.024139854282941187,286.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,60.0,96.0,-0.015702203564525563,329.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,70.0,96.0,-0.024683122885001962,317.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,80.0,96.0,-0.03293985584993964,265.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,90.0,96.0,-0.027793583999860205,291.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,100.0,96.0,-0.012262507549301582,208.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,110.0,96.0,-0.02687226300017842,202.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,120.0,96.0,-0.01776572506937002,252.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,130.0,96.0,-0.029443249556498796,307.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,140.0,96.0,-0.0336190864683088,282.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,150.0,96.0,-0.023535297915184827,266.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,160.0,96.0,-0.005581735851285408,243.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,170.0,96.0,-0.002143964086301353,299.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,180.0,96.0,0.0053963595837343,253.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,190.0,96.0,-0.006886125411736166,221.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,200.0,96.0,-0.015185735211420415,226.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,0.0,120.0,-0.02312527664655739,31.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,10.0,120.0,0.019577511959354865,75.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,20.0,120.0,0.010478914859787247,185.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,30.0,120.0,0.013256974501854923,205.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,40.0,120.0,-0.021734433015966004,184.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,50.0,120.0,-0.012341101908096563,296.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,60.0,120.0,-0.001242385166509985,328.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,70.0,120.0,-0.005072815405565034,323.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,80.0,120.0,-0.013737774847372042,270.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,90.0,120.0,-0.01628625841453557,298.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,100.0,120.0,-0.03222272610922605,214.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,110.0,120.0,-0.029711476284631555,209.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,120.0,120.0,-0.016582260228159562,257.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,130.0,120.0,-0.02757015367193638,313.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,140.0,120.0,-0.03462242440634922,289.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,150.0,120.0,-0.011897283923125168,270.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,160.0,120.0,-0.006950476890274171,242.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,170.0,120.0,-0.0006735625062389561,301.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,180.0,120.0,-0.001307939792508206,251.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,190.0,120.0,0.0049216805704630495,232.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,200.0,120.0,0.006677091662192325,232.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,0.0,144.0,-0.0011557760142504314,28.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,10.0,144.0,0.02546885260155629,74.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,20.0,144.0,0.016740119542390408,186.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,30.0,144.0,0.033172326999871826,195.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,40.0,144.0,-0.00354240640568404,187.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,50.0,144.0,0.010040874960543178,297.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,60.0,144.0,0.01293141737286474,327.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,70.0,144.0,0.0065311482357190975,323.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,80.0,144.0,-0.0013157728143039504,269.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,90.0,144.0,0.0007608298697763249,288.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,100.0,144.0,-0.010647304018149395,201.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,110.0,144.0,-0.05853263632158723,200.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,120.0,144.0,-0.03214916672150403,248.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,130.0,144.0,-0.03525119548778999,304.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,140.0,144.0,-0.0029595335956096314,283.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,150.0,144.0,0.0006989655666524985,268.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,160.0,144.0,0.003580616044486007,246.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,170.0,144.0,0.031984806426971435,300.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,180.0,144.0,0.03828393969762178,248.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,190.0,144.0,0.030528010429233143,227.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,200.0,144.0,0.013672528102264048,233.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,0.0,168.0,-0.06473811348754177,29.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,10.0,168.0,-0.007051722634032642,79.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,20.0,168.0,-0.00041328300549281494,188.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,30.0,168.0,0.016950586013573687,197.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,40.0,168.0,0.0024230860643865704,192.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,50.0,168.0,0.0032050623217851903,299.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,60.0,168.0,0.005000462398007999,334.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,70.0,168.0,-0.009422173674928813,328.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,80.0,168.0,-0.017619010139067637,275.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,90.0,168.0,0.0035864336006194986,295.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,100.0,168.0,-0.008649703088818406,215.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,110.0,168.0,-0.02877158269177238,212.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,120.0,168.0,-0.01883733894211681,254.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,130.0,168.0,-0.030115703190453424,308.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,140.0,168.0,0.001138049223807558,288.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,150.0,168.0,-0.008724900795815782,266.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,160.0,168.0,0.0045177458589393815,243.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,170.0,168.0,0.01794087889859841,305.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,180.0,168.0,0.005298235033840415,256.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,190.0,168.0,-0.0005361338610265776,231.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,200.0,168.0,-0.0025958658892781816,233.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,0.0,192.0,0.011204151845128907,27.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,10.0,192.0,-0.02035417909998083,76.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,20.0,192.0,-0.02357195373313037,186.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,30.0,192.0,0.0017108746799316954,201.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,40.0,192.0,0.00033215136171849124,190.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,50.0,192.0,0.023986553610253036,305.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,60.0,192.0,-0.0017706732660519586,335.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,70.0,192.0,0.01155381493654617,322.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,80.0,192.0,-0.004925150474037965,272.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,90.0,192.0,0.01346832817232646,297.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,100.0,192.0,-0.041158940041453596,215.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,110.0,192.0,-0.04111240331511423,206.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,120.0,192.0,-0.04161663894106715,247.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,130.0,192.0,-0.030629998291253013,311.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,140.0,192.0,0.01908227380286065,288.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,150.0,192.0,0.01027575399376035,263.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,160.0,192.0,-0.0009434619849918446,244.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,170.0,192.0,0.018779056763498003,302.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,180.0,192.0,0.023409778944649906,244.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,190.0,192.0,0.029163154823244053,227.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,200.0,192.0,0.027383570589550432,232.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,0.0,216.0,0.03302245047689789,31.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,10.0,216.0,-0.02637415198898696,79.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,20.0,216.0,-0.04504467891813557,187.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,30.0,216.0,-0.012675780858286578,201.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,40.0,216.0,0.0017041480526420738,191.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,50.0,216.0,0.03593260695182088,309.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,60.0,216.0,-0.003540488426249655,339.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,70.0,216.0,0.015902187225203424,326.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,80.0,216.0,0.008983689604881162,276.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,90.0,216.0,0.023576537289345945,299.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,100.0,216.0,0.009867424327168584,216.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,110.0,216.0,-0.02984401220373678,207.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,120.0,216.0,-0.011377245371298361,257.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,130.0,216.0,-0.0013180209333392146,313.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,140.0,216.0,0.023150537696891904,290.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,150.0,216.0,0.01279411743104597,269.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,160.0,216.0,-0.0033453794625786237,253.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,170.0,216.0,0.02177457381255765,307.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,180.0,216.0,0.04242400847293393,257.0
