slug,short_name,alpha,delta_near,D_peak,E_total,E_low_frac,E_high_frac,c_0,E_0,root_0,c_1,E_1,root_1,c_2,E_2,root_2,c_3,E_3,root_3,c_4,E_4,root_4,c_5,E_5,root_5,c_6,E_6,root_6,c_7,E_7,root_7,c_8,E_8,root_8,c_9,E_9,root_9
flooding_in_central_and_eastern_europe_sept_16_2024,flooding_in_central_an,-0.014878197323548,0.10130224222134,0.1426724059165762,0.1696754897971886,0.46125044454645137,0.5387495554535486,0.14933923102303148,0.022302205922550368,0.0,0.2365601174649686,0.05596068917503975,2.4048255576957724,-0.18598873857588452,0.03459181087704871,5.520078110286311,0.15419093053942906,0.023774843060615038,8.653727912911013,-0.14815518494710891,0.021949958826712048,11.791534439014281,0.07248579422537565,0.005254190364483503,14.930917708487787,-0.04863145300723682,0.002365018221595083,18.071063967910924,0.05037713926618788,0.0025378561606448887,21.21163662987926,0.009685724812815056,9.381326514958125e-05,24.352471530749302,0.02907067118849507,0.0008451039233495973,27.493479132040253
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,beryl_qr,0.7412300746592427,-0.441916794587687,0.2361301317007472,0.4260033663347129,0.10822661621072743,0.8917733837892725,-0.05931139519343501,0.0035178415997918254,0.0,-0.20636632775962524,0.04258706123299307,2.4048255576957724,-0.1333101181486262,0.017771587600800675,5.520078110286311,-0.12994022232248442,0.016884461377216678,8.653727912911013,-0.1806466626724785,0.03263321673470424,11.791534439014281,0.11726531813386858,0.013751154837037406,14.930917708487787,-0.1969038803546412,0.03877113809871486,18.071063967910924,-0.1932141106417058,0.037331692551065325,21.21163662987926,0.219483442613478,0.04817298158146389,24.352471530749302,0.41783038510970566,0.17458223072092494,27.493479132040253
hurricane_beryl_across_southeastern_texas_us,beryl_tx,0.8001103007909469,-0.279299263948949,0.2407611561193852,0.3640449921225484,0.5009880222654979,0.4990119777345021,-0.2061003164198457,0.042477340428360516,0.0,-0.37403855441755435,0.13990484019077376,2.4048255576957724,0.16413112233435856,0.026939025318736175,5.520078110286311,-0.297851738588617,0.08871565818026185,8.653727912911013,0.029420575776774982,0.0008655702790369589,11.791534439014281,0.03452296840932154,0.0011918353477910132,14.930917708487787,0.1431813030068414,0.02050088553073693,18.071063967910924,-0.1876277654592204,0.035204178371220224,21.21163662987926,-0.08670996660478536,0.0075186183086029925,24.352471530749302,0.026963682371442407,0.0007270401670280341,27.493479132040253
hurricane_beryl_jamaica_western_caribbean_pre_landfall_2024_07_03,beryl_pre,0.3873447555457084,-0.4043102839178534,0.5637501440286489,1.8080986932719079,0.5068095981361465,0.49319040186385354,-0.48931365209651295,0.2394278501280273,0.0,-0.8227599419026184,0.6769339219995999,2.4048255576957724,0.4686551954508356,0.21963769222306093,5.520078110286311,-0.2691748895627663,0.07245512117112744,8.653727912911013,0.34306543467146733,0.11769389246632282,11.791534439014281,-0.5242465339888895,0.2748344283993639,14.930917708487787,0.015709292368291373,0.00024678186671245756,18.071063967910924,-0.3291916913843956,0.10836716967651915,21.21163662987926,0.2717419582109443,0.07384369185231861,24.352471530749302,-0.1570291166913172,0.02465814348885531,27.493479132040253
moldova_flooding_2024,moldova,0.0706355627672506,-0.028757709768474,0.0536562673777671,0.036412515178224136,0.328843200555787,0.671156799444213,0.05654178906092512,0.0031969739102101517,0.0,0.09368582668303271,0.008777034121283245,2.4048255576957724,-0.06286483247629845,0.003951987162273069,5.520078110286311,0.02052021887363758,0.0004210793826219919,8.653727912911013,-0.10155007509277683,0.010312417751348613,11.791534439014281,-0.0028965484548390025,8.389992951230213e-06,14.930917708487787,0.02541372868088429,0.0006458576054656007,18.071063967910924,0.07043054280987773,0.00496046136049402,21.21163662987926,-0.06410349490615012,0.004109258059182815,24.352471530749302,0.005390346222034108,2.905583239339738e-05,27.493479132040253
park_fire_california_29_july_2024,park_fire2,0.222634525318664,0.0460209237770549,0.0395090968309567,0.012367131568250448,0.30328465777070257,0.6967153422292974,0.031082331078925336,0.0009661113052999279,0.0,0.05276978264103579,0.002784649959982162,2.4048255576957724,-0.016075559262053882,0.00025842360558780633,5.520078110286311,0.030912925684382614,0.0009556089743681623,8.653727912911013,-0.04992780719910185,0.0024927859317106864,11.791534439014281,0.008424800076874931,7.097725633531184e-05,14.930917708487787,-0.03650071969262437,0.0013323025380795363,18.071063967910924,0.00771432110350736,5.951075008801902e-05,21.21163662987926,-0.004462789067483174,1.991648626084734e-05,24.352471530749302,0.05853925828482958,0.0034268447605379886,27.493479132040253
spain_flood,spain_flood,0.0575378664819348,0.2026389717764428,0.1268297089427715,0.137232060661385,0.1458872557735737,0.8541127442264262,0.042025394019784966,0.001766133742518178,0.0,0.13510838238808084,0.018254274991523874,2.4048255576957724,0.09323852681661979,0.008693422882933528,5.520078110286311,-0.0038713622273664912,1.498744549548004e-05,8.653727912911013,0.09672544682687455,0.009355812063858536,11.791534439014281,-0.08416858494000981,0.007084350690803647,14.930917708487787,0.0847625160219079,0.007184684122364194,18.071063967910924,0.028171743632102834,0.0007936471392729266,21.21163662987926,-0.19338405859207217,0.037397394117542,24.352471530749302,0.2160725652762808,0.04668735346507263,27.493479132040253
the_flooding_across_bagmati_and_koshi_provinces_nepal,nepal_fld,1.215462091736481,-0.1196054495060361,0.21193679634191,0.3787761401767647,0.39156991669459296,0.608430083305407,-0.20743558581359808,0.04302952226183061,0.0,-0.3244808459571761,0.10528781939308463,2.4048255576957724,0.2432402038124784,0.059165796750736036,5.520078110286311,-0.10862231876042269,0.011798808132890876,8.653727912911013,0.20559668606241288,0.04226999731984636,11.791534439014281,-0.19368548653402748,0.03751406769392294,14.930917708487787,0.11161555611030038,0.012458032365811613,18.071063967910924,-0.1206214149736545,0.014549525750246562,21.21163662987926,0.13077166982677188,0.01710122962928224,24.352471530749302,-0.18868317593021589,0.0356013408791128,27.493479132040253
the_flooding_across_eastern_bangladesh,bangladesh_fld,0.4720635678723257,0.0282371516585952,0.0968228366680995,0.097662115828532,0.10024407087895508,0.899755929121045,0.06918625634742924,0.0047867380673721925,0.0,0.07073407943793353,0.005003309993931891,2.4048255576957724,-0.19642699952736026,0.03858356614332158,5.520078110286311,0.1577873826212989,0.02489685811448018,8.653727912911013,0.06793442636182048,0.0046150862851096095,11.791534439014281,0.11775696049814652,0.01386670174576204,14.930917708487787,-0.033224120475408944,0.001103842181364488,18.071063967910924,-0.011519048006663497,0.00013268846697981829,21.21163662987926,-0.002122206186015019,4.503759095960414e-06,24.352471530749302,-0.06832877191282045,0.004668821071114241,27.493479132040253
the_flooding_across_gujarat_india,gujarat_fld,0.1594546201967668,-0.1330644640750969,0.1394194439567995,0.1193275824268477,0.5869425582288269,0.4130574417711731,-0.12833594715223418,0.016470115331461043,0.0,-0.2314483120815837,0.053568321165414164,2.4048255576957724,0.12075468493380534,0.014581693933462593,5.520078110286311,-0.06209810839185715,0.0038561750658468396,8.653727912911013,0.005527896765118269,3.0557642645805026e-05,11.791534439014281,-0.10269503044904588,0.010546269278930459,14.930917708487787,0.12302489789134144,0.015135125501174988,18.071063967910924,0.028126905329124298,0.0007911228033935209,21.21163662987926,-0.05577066938485214,0.0031103675636344834,24.352471530749302,-0.035182867149847266,0.001237834140883802,27.493479132040253
