slug,short_name,disaster_type,event_type,D_peak,t_peak_hours,fit_method,fit_min_tprime_hours,n_mono,n_post_fit,n_total_post,alpha,logA,r2,t_decay_start,t_decay_end,D_inf,D_inf_abs,near_delta_peak_windows_mean,D_inf_summary,n_time_windows,D_peak_summary,D_peak_snr,catalog_exclude_reason,route_b_exclude_via_catalog,route_b_exclude_via_cli,quality_short_windows,quality_short_post_peak,quality_low_signal,quality_low_snr,quality_missing_near_delta,analysis_n_mono_lt_threshold,analysis_alpha_nan,data_quality_ok,analysis_applicability_ok,route_b_base_ok,route_b_excluded_slug,route_b_low_r2,route_b_selected,route_b_selected_plot,drop_reason_primary,drop_reason_class
the_flooding_across_eastern_bangladesh,bangladesh_fld,flood,INFL,0.08402106945945663,8.0,full_post_peak,0.0,11,11,11,0.06212540846160869,-0.543034321647206,0.018354297761522198,24.0,260.0,0.5248685650853776,0.044100018164123844,0.05488699378267685,0.5248685650853776,13,0.08402106945945663,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
the_flooding_across_gujarat_india,gujarat_fld,flood,EVAC,0.10868525430476639,128.0,full_post_peak,0.0,2,2,2,,,,24.0,44.0,0.7667052772945702,0.08332955803956679,-0.08106286311942029,0.7667052772945702,9,0.10868525430476639,,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,analysis_alpha_nan,analysis_applicability
the_flooding_across_rio_grande_do_sul_state_brazil,the_flooding_across_ri,flood,INFL,0.10380220992425243,272.0,full_post_peak,0.0,18,18,18,0.2292962098732642,0.46644157204498543,0.588605316544636,24.0,552.0,0.39420766450527056,0.040919626744725365,0.0757376009173614,0.39420766450527056,31,0.10380220992425243,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
the_flooding_in_benue_and_kogi_states_nigeria,the_flooding_in_benue_,flood,INFL,0.22298910884392092,148.0,full_post_peak,0.0,0,0,0,,,,,,,,0.17636258935955273,,8,0.22298910884392092,,,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,data_quality_short_post_peak,data_quality
the_flooding_in_conakry_city_conakry_guinea,the_flooding_in_conakr,flood,INFL,0.13228651489031373,292.0,full_post_peak,0.0,0,0,0,,,,,,,,0.020193894232524715,,14,0.13228651489031373,,,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,data_quality_short_post_peak,data_quality
the_wildfires_in_quito_pichincha_province_ecuador,quito_fire,wildfire,EVAC,0.10126979022728698,8.0,full_post_peak,0.0,14,14,14,0.38085429556677247,1.343035590214855,0.6966505885211005,24.0,328.0,0.38364460668196776,0.0388516088405129,-0.02460143677787735,0.38364460668196776,16,0.10126979022728698,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
tropical_storm_debby_united_states_pre_landfall_4_august_2024,debby_pre,tropical_storm,EVAC,0.08081681258528617,296.0,full_post_peak,0.0,1,1,1,,,,20.0,20.0,0.7184874279810362,0.05806586381202769,-0.026552768995723078,0.7184874279810362,15,0.08081681258528617,,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,analysis_alpha_nan,analysis_applicability
tropical_storm_enteng_across_luzon_and_visayas_islands_philippines,enteng_ph,tropical_storm,EVAC,0.10072307092707469,268.0,full_post_peak,0.0,0,0,0,,,,,,,,-0.0787965848430475,,13,0.10072307092707469,,,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,data_quality_short_post_peak,data_quality
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,kristine_ph,tropical_storm,NEUTRAL,0.5020992795598377,24.0,full_post_peak,0.0,0,0,0,,,,,,,,,,3,0.5020992795598377,,,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,data_quality_short_post_peak,data_quality
tropical_storm_yagi_philippines_2_september_2024,yagi_ph,tropical_storm,EVAC,0.04001373517321098,-8.0,full_post_peak,0.0,1,1,1,,,,12.0,12.0,0.9978807628385051,0.0399289365786617,-0.03577114119439274,0.9978807628385051,2,0.04001373517321098,,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,analysis_alpha_nan,analysis_applicability
turkiye_earthquake_2023,turkiye,earthquake,INFL,0.3630642342587065,8.0,full_post_peak,0.0,34,34,34,0.06213936715630454,-0.1158379939689771,0.4181854857737536,24.0,816.0,0.6126388226066234,0.22242724500682926,0.0618760464695798,0.6126388226066234,36,0.3630642342587065,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
typhoon_krathon_across_taiwan,krathon_tw,typhoon,INFL,0.13379767512240004,-12.0,full_post_peak,0.0,11,11,11,-0.07640946245712057,-0.7929386124618865,0.10166016653364462,20.0,256.0,0.6605907420509384,0.08838550549379662,0.09412857194982359,0.6605907420509384,12,0.13379767512240004,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
typhoon_nika_across_northern_luzon_philippines,nika_ph,typhoon,INFL,0.10164156332374108,28.0,full_post_peak,0.0,0,0,0,,,,,,,,0.07724983797264297,,3,0.10164156332374108,,,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,data_quality_short_post_peak,data_quality
typhoon_yagi_across_northeastern_vietnam,yagi_vn,typhoon,EVAC,0.2914427860091868,21.0,full_post_peak,0.0,11,11,11,0.4394515454447518,1.1011540629731884,0.8787944593219317,16.0,252.0,0.2583003130390021,0.07527976285913185,-0.3873206412830276,0.2583003130390021,12,0.2914427860091868,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
wildfires_in_boise_county_idaho_27_august_2024,boise_fire,wildfire,INFL,0.08464018342954686,152.0,full_post_peak,0.0,8,8,8,0.06052022777175001,-0.1733147078303117,0.8604979457878424,24.0,188.0,0.6053716613593298,0.05123876846050321,0.05729153093099823,0.6053716613593298,16,0.08464018342954686,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
