window_start_pt,hours_since_quake,center_lat,center_lon,center_mode,distance_mode,center_track_csv,center_track_to_tz,center_track_storm_name,path_track_points_used,path_track_length_km,path_track_clip_ok,path_track_clip_kind,path_track_clip_start_pt,path_track_clip_end_pt,path_track_clip_pad_hours,path_track_clip_spatial_radius_km,path_track_points_total,path_track_length_total_km,path_track_keep_time_points,path_track_keep_spatial_points,path_track_keep_both_points,path_track_length_ratio_to_rmax,path_track_length_total_ratio_to_rmax,path_track_anchor_ok,path_track_anchor_pt,path_track_anchor_method,path_track_anchor_status
2024-10-24 08:00:00,0.0,17.225,118.625,track,path,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Trami,4,542.8725299075252,1,time_and_spatial,2024-10-22 17:00:00,2024-10-24 05:00:00,24.0,600.0,7,1447.5104457050697,4,5,4,1.0857450598150504,2.8950208914101396,1,2024-10-23 09:30:00,landfall_nearest_t0,landfall
2024-10-25 08:00:00,24.0,17.3,117.2,track,path,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Trami,4,542.8725299075252,1,time_and_spatial,2024-10-22 17:00:00,2024-10-24 05:00:00,24.0,600.0,7,1447.5104457050697,4,5,4,1.0857450598150504,2.8950208914101396,1,2024-10-23 09:30:00,landfall_nearest_t0,landfall
2024-10-26 08:00:00,48.0,17.3,117.2,track,path,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Trami,4,542.8725299075252,1,time_and_spatial,2024-10-22 17:00:00,2024-10-24 05:00:00,24.0,600.0,7,1447.5104457050697,4,5,4,1.0857450598150504,2.8950208914101396,1,2024-10-23 09:30:00,landfall_nearest_t0,landfall
2024-10-27 08:00:00,72.0,17.3,117.2,track,path,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Trami,4,542.8725299075252,1,time_and_spatial,2024-10-22 17:00:00,2024-10-24 05:00:00,24.0,600.0,7,1447.5104457050697,4,5,4,1.0857450598150504,2.8950208914101396,1,2024-10-23 09:30:00,landfall_nearest_t0,landfall
2024-10-28 08:00:00,96.0,17.3,117.2,track,path,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Trami,4,542.8725299075252,1,time_and_spatial,2024-10-22 17:00:00,2024-10-24 05:00:00,24.0,600.0,7,1447.5104457050697,4,5,4,1.0857450598150504,2.8950208914101396,1,2024-10-23 09:30:00,landfall_nearest_t0,landfall
2024-10-29 08:00:00,120.0,17.3,117.2,track,path,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Trami,4,542.8725299075252,1,time_and_spatial,2024-10-22 17:00:00,2024-10-24 05:00:00,24.0,600.0,7,1447.5104457050697,4,5,4,1.0857450598150504,2.8950208914101396,1,2024-10-23 09:30:00,landfall_nearest_t0,landfall
2024-10-30 08:00:00,144.0,17.3,117.2,track,path,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Trami,4,542.8725299075252,1,time_and_spatial,2024-10-22 17:00:00,2024-10-24 05:00:00,24.0,600.0,7,1447.5104457050697,4,5,4,1.0857450598150504,2.8950208914101396,1,2024-10-23 09:30:00,landfall_nearest_t0,landfall
2024-10-31 08:00:00,168.0,17.3,117.2,track,path,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Trami,4,542.8725299075252,1,time_and_spatial,2024-10-22 17:00:00,2024-10-24 05:00:00,24.0,600.0,7,1447.5104457050697,4,5,4,1.0857450598150504,2.8950208914101396,1,2024-10-23 09:30:00,landfall_nearest_t0,landfall
2024-11-01 08:00:00,192.0,17.3,117.2,track,path,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Trami,4,542.8725299075252,1,time_and_spatial,2024-10-22 17:00:00,2024-10-24 05:00:00,24.0,600.0,7,1447.5104457050697,4,5,4,1.0857450598150504,2.8950208914101396,1,2024-10-23 09:30:00,landfall_nearest_t0,landfall
2024-11-02 08:00:00,216.0,17.3,117.2,track,path,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Trami,4,542.8725299075252,1,time_and_spatial,2024-10-22 17:00:00,2024-10-24 05:00:00,24.0,600.0,7,1447.5104457050697,4,5,4,1.0857450598150504,2.8950208914101396,1,2024-10-23 09:30:00,landfall_nearest_t0,landfall
2024-11-03 08:00:00,240.0,17.3,117.2,track,path,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Trami,4,542.8725299075252,1,time_and_spatial,2024-10-22 17:00:00,2024-10-24 05:00:00,24.0,600.0,7,1447.5104457050697,4,5,4,1.0857450598150504,2.8950208914101396,1,2024-10-23 09:30:00,landfall_nearest_t0,landfall
