window_start_pt,hours_since_quake,r_bin_km,n_tiles,n_tiles_crisis,n_tiles_overlap,baseline_sum,crisis_sum,baseline_sum_overlap,crisis_sum_overlap,path_sector_occupied,phi_aggregate,phi_overlap,tile_overlap_ratio,path_coverage_frac
2024-10-01 08:00:00,179.75,0.0,186,127,122,10396.444794673705,5553.593906167522,8869.868062691523,5454.367828884695,7,0.5341820223979579,0.6149322391645126,0.6559139784946236,0.5833333333333334
2024-10-01 08:00:00,179.75,10.0,220,168,153,18557.74825756779,17738.322060919432,17145.15040671367,17122.074807677025,5,0.9558445246009737,0.998654103435126,0.6954545454545454,0.4166666666666667
2024-10-01 08:00:00,179.75,20.0,274,236,228,45265.449612701166,49562.03389300592,44064.326533383486,49459.407170900486,7,1.094919730546522,1.1224364709949588,0.8321167883211679,0.5833333333333334
2024-10-01 08:00:00,179.75,30.0,204,168,163,120284.9497598637,125457.14027371243,119123.41603098786,125377.73311919204,7,1.0429994818485144,1.0525028352660506,0.7990196078431373,0.5833333333333334
2024-10-01 08:00:00,179.75,40.0,154,126,116,46630.85708346756,50763.45479330237,45466.39302884157,50606.038443838595,6,1.0886236704257357,1.1130427349215208,0.7532467532467533,0.5
2024-10-01 08:00:00,179.75,50.0,205,165,154,44479.50157792994,50919.461042634386,42744.54371421823,50504.729244732094,6,1.1447848837384422,1.1815479791385064,0.751219512195122,0.5
2024-10-01 08:00:00,179.75,60.0,188,144,137,24947.158167182286,24816.70332890264,23698.37737959859,24710.071767540026,5,0.9947707535501475,1.0426904497188225,0.7287234042553191,0.4166666666666667
2024-10-01 08:00:00,179.75,70.0,198,148,138,15127.848131422914,15111.467010100292,14002.582544238572,14981.554738201743,4,0.9989171545628757,1.0699136884835558,0.696969696969697,0.3333333333333333
2024-10-01 08:00:00,179.75,80.0,265,235,221,17097.534835460883,17666.900321543962,16218.98326488342,17462.348425559794,6,1.033301027988093,1.0766611038663843,0.8339622641509434,0.5
2024-10-01 08:00:00,179.75,90.0,259,275,245,17307.989101783147,18924.435774540863,17001.04922072939,18393.80375817109,6,1.0933930951338062,1.081921681383259,0.9459459459459459,0.5
2024-10-01 08:00:00,179.75,100.0,284,297,263,28322.38340728357,31170.584676832914,27677.93529506537,30656.80139808628,6,1.1005636153070677,1.1076260230853276,0.926056338028169,0.5
2024-10-01 08:00:00,179.75,110.0,340,361,316,16345.0185923125,18157.780883318555,15875.342538324574,17476.833627818865,6,1.110906101499245,1.1008791517807028,0.9294117647058824,0.5
2024-10-01 08:00:00,179.75,120.0,346,360,328,36694.413029428746,40460.04227371683,36365.724783730875,39890.635902155474,6,1.1026213238856843,1.0969294889456338,0.9479768786127167,0.5
2024-10-01 08:00:00,179.75,130.0,328,349,308,45444.95000094305,48146.0196024808,44909.15142534835,47557.45188228846,6,1.0594360781887031,1.0589701736257995,0.9390243902439024,0.5
2024-10-01 08:00:00,179.75,140.0,335,336,314,34561.9338614261,40358.495654408194,33938.446922878065,40003.29361667702,6,1.1677152041382592,1.1787013621330626,0.9373134328358209,0.5
2024-10-01 08:00:00,179.75,150.0,396,399,363,40163.93350048877,43059.49307326998,38997.07804905246,42586.66350478103,6,1.0720935257186892,1.092047549080816,0.9166666666666666,0.5
2024-10-01 08:00:00,179.75,160.0,382,384,349,30905.642246484946,34131.42238096379,30120.51226182562,33686.730648972356,6,1.1043751205282177,1.118398331215187,0.9136125654450262,0.5
