slug,short_name,disaster_type,event_type,D_peak,t_peak_hours,fit_method,fit_min_tprime_hours,n_mono,n_post_fit,n_total_post,alpha,logA,r2,t_decay_start,t_decay_end,D_inf,D_inf_abs,near_delta_peak_windows_mean,D_inf_summary,n_time_windows,D_peak_summary,D_peak_snr,catalog_exclude_reason,route_b_exclude_via_catalog,route_b_exclude_via_cli,quality_short_windows,quality_short_post_peak,quality_low_signal,quality_low_snr,quality_missing_near_delta,analysis_n_mono_lt_threshold,analysis_alpha_nan,data_quality_ok,analysis_applicability_ok,route_b_base_ok,route_b_excluded_slug,route_b_low_r2,route_b_selected,route_b_selected_plot,drop_reason_primary,drop_reason_class
line_fire_southern_california_9_september_2024,line_fire,wildfire,INFL,0.11390295719058983,280.0,monotone_truncated,0.0,2,2,2,,,,24.0,48.0,0.9968242897761804,0.1135412344049164,0.0999454398530391,0.9968242897761804,15,0.11390295719058983,,,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,data_quality_short_post_peak,data_quality
park_fire_2024,park_fire1,wildfire,INFL,0.06819347257818835,497.1333333333333,monotone_truncated,0.0,0,0,0,,,,,,,,0.05512722511459294,,17,0.06819347257818835,,,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,data_quality_short_post_peak,data_quality
park_fire_california_29_july_2024,park_fire2,wildfire,INFL,0.04244790678623042,161.13333333333333,monotone_truncated,0.0,5,12,12,0.259173565822056,0.6479279116692307,0.7719357627987963,24.0,120.0,0.7904425283909683,0.033552630765012116,0.04602092377705498,0.7904425283909683,15,0.04244790678623042,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
spain_flood,spain_flood,flood,INFL,0.14187419431451723,120.5,monotone_truncated,0.0,4,5,5,0.11941305027799592,0.25286136211051374,0.9110601426791565,24.0,96.0,0.7898403792297751,0.1120579674402971,0.20263897177644288,0.7898403792297751,10,0.14187419431451723,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
the_flooding_across_bagmati_and_koshi_provinces_nepal,nepal_fld,flood,EVAC,0.21295392536622973,36.0,monotone_truncated,0.0,7,14,14,1.1632924271372023,3.2473895561242325,0.9775140910922314,24.0,168.0,0.4216954219910154,0.08980169542195544,-0.11960544950603617,0.4216954219910154,15,0.21295392536622973,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
the_flooding_across_rio_grande_do_sul_state_brazil,the_flooding_across_ri,flood,NEUTRAL,0.12141771991449432,-9.0,monotone_truncated,0.0,6,29,29,0.3633118192163898,1.1087543619896993,0.9489994272814086,24.0,144.0,0.24040217728470306,0.029189084228388684,-0.001773282796716294,0.24040217728470306,30,0.12141771991449432,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
the_wildfires_in_quito_pichincha_province_ecuador,quito_fire,wildfire,NEUTRAL,0.08434373808809917,16.0,monotone_truncated,0.0,4,13,13,0.5135982770635376,1.7270009469003842,0.7589077056760407,24.0,96.0,0.4448412943911768,0.037519577624900435,0.00729688969839742,0.4448412943911768,15,0.08434373808809917,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
tropical_storm_debby_united_states_pre_landfall_4_august_2024,debby_pre,tropical_storm,EVAC,0.07320802977881669,72.0,monotone_truncated,0.0,1,13,13,,,,24.0,24.0,0.7846216796479152,0.05744060728876974,-0.024077124103530467,0.7846216796479152,15,0.07320802977881669,,,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,analysis_n_mono_lt_threshold,analysis_applicability
tropical_storm_enteng_across_luzon_and_visayas_islands_philippines,enteng_ph,tropical_storm,EVAC,0.1434065890417154,297.0,monotone_truncated,0.0,1,1,1,,,,24.0,24.0,0.9363307828391603,0.13427600378172314,-0.0841777998745614,0.9363307828391603,12,0.1434065890417154,,,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,data_quality_short_post_peak,data_quality
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,kristine_ph,tropical_storm,EVAC,0.3545561270277327,36.0,monotone_truncated,0.0,6,11,11,0.4562583172274572,0.7686609384934894,0.8959316665637063,24.0,144.0,0.43274016634563894,0.15343067738884655,-0.26681437039353634,0.43274016634563894,12,0.3545561270277327,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
tropical_storm_yagi_philippines_2_september_2024,yagi_ph,tropical_storm,EVAC,0.18093052629220605,9.0,monotone_truncated,0.0,8,14,14,0.47752138845860137,1.43988651291255,0.9375006803638147,24.0,192.0,0.5898542809391414,0.10672264548602961,-0.26173409331545144,0.5898542809391414,15,0.18093052629220605,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
turkiye_earthquake_2023,turkiye,earthquake,NEUTRAL,0.44716643561220276,16.0,monotone_truncated,0.0,4,34,34,0.31378062451893957,0.708030120248353,0.9898760533994029,24.0,96.0,0.4740320196559403,0.21197120859560045,0.010860086447488296,0.4740320196559403,36,0.44716643561220276,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
typhoon_krathon_across_taiwan,krathon_tw,typhoon,INFL,0.13240314590727376,-13.666666666666666,monotone_truncated,0.0,4,11,11,0.12194171907711372,0.10670396449902403,0.9610399210275782,24.0,96.0,0.659305048603302,0.0872940625476252,0.11083492750776064,0.659305048603302,12,0.13240314590727376,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
typhoon_yagi_across_northeastern_vietnam,yagi_vn,typhoon,EVAC,0.34745282608287953,29.0,monotone_truncated,0.0,5,10,10,0.5408902342640979,1.4607473413551417,0.9646390318586772,24.0,120.0,0.24294024462413286,0.08441027456392104,-0.5472429120883096,0.24294024462413286,11,0.34745282608287953,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
