n_jackknife,rho_median,rho_ci2p5,rho_ci97p5,p_median,p_ci2p5,p_ci97p5
14,-0.7802197802197802,-0.8537087912087912,-0.7307692307692307,0.0016627755533578658,0.00022309493120659763,0.004547733743967148
