scope,pair,rho,p,n
pooled_raw,alpha_vs_delta_peak_unit,-0.2142687521827426,3.122682461250367e-23,2100
pooled_raw,alpha_vs_D_peak_unit,-0.0009090523603293332,0.9667910921422683,2100
pooled_raw,alpha_vs_distance_km,0.16650132962453212,1.6012600333385665e-14,2100
within_event_demean,alpha_vs_delta_peak_unit,-0.15663580876095431,5.264989102966815e-13,2100
within_event_demean,alpha_vs_D_peak_unit,0.08424351764511251,0.00011104526615967926,2100
within_event_demean,alpha_vs_distance_km,0.07991725427342984,0.00024641945112177654,2100
