k_ratio,gamma,n_valid,rho_alpha_delta_near,p_alpha_delta_near,rho_alpha_D_peak,p_alpha_D_peak
1.4090909090909092,0.36363636363636354,56,0.23458646616541357,0.08181241980878468,0.25850991114149013,0.05438989824885839
1.4090909090909092,0.6363636363636362,55,0.22330447330447334,0.10125510511572686,0.4245310245310246,0.001236293954705675
1.4090909090909092,0.909090909090909,50,-0.19884753901560623,0.1662451438859902,0.2490756302521008,0.08110837517341095
1.4090909090909092,1.1818181818181817,43,-0.1671700392630625,0.28395934436475395,0.394895801872546,0.008775856256129025
1.4090909090909092,1.4545454545454541,35,-0.04285714285714286,0.8068820507053446,0.2798319327731093,0.10350417225059749
1.4090909090909092,1.727272727272727,46,-0.030403946962688867,0.8410263102742304,0.17039777983348753,0.2575534589137915
1.4090909090909092,2.0,42,0.3571023417875375,0.02025578020781468,0.005915241876671259,0.9703426547368104
1.5909090909090908,-1.0,14,0.04615384615384615,0.8755025376321142,-0.4945054945054946,0.07224967403413257
1.5909090909090908,-0.7272727272727273,25,0.05538461538461539,0.7925912249870333,-0.12615384615384617,0.5479166934662429
1.5909090909090908,-0.4545454545454546,49,-0.10551020408163263,0.4705879821925989,-0.39979591836734696,0.004426211341487858
1.5909090909090908,-0.18181818181818188,67,-0.02107111501316945,0.8656019956944424,-0.6998164258919308,4.420312839282582e-11
1.5909090909090908,0.09090909090909083,59,0.03419053185271772,0.7971181765417321,0.5562828755113969,4.772082155875222e-06
1.5909090909090908,0.36363636363636354,56,0.18140806561859193,0.1808808406433705,0.5706766917293233,4.385667976773527e-06
1.5909090909090908,0.6363636363636362,57,0.15886699507389163,0.23785668746791136,0.33037334716100597,0.012075994012801143
1.5909090909090908,0.909090909090909,50,0.32513805522208883,0.02122756457876924,0.24043217286914764,0.09259153383449456
1.5909090909090908,1.1818181818181817,39,0.05829959514170041,0.7244367784801675,0.09392712550607286,0.5695257895695882
1.5909090909090908,1.4545454545454541,43,0.07897916037450922,0.6146637041811559,-0.05738447598912715,0.7147320191006361
1.5909090909090908,1.727272727272727,45,-0.0911725955204216,0.5514181490579948,0.25573122529644265,0.08997185364230022
1.5909090909090908,2.0,38,-0.20450815187657292,0.21808831686760535,-0.022650180544917384,0.892629212676101
1.7727272727272727,-1.0,24,-0.23043478260869563,0.27867844240498885,-0.3,0.1543630091360108
1.7727272727272727,-0.7272727272727273,31,-0.08951612903225807,0.6320193693458465,-0.12258064516129034,0.5112209001524455
1.7727272727272727,-0.4545454545454546,57,0.07175265750583355,0.5958321643783118,-0.3737360642986778,0.004187252168593153
1.7727272727272727,-0.18181818181818188,63,-0.054771505376344086,0.6698527712971585,-0.7169738863287252,3.8609742523306104e-11
1.7727272727272727,0.09090909090909083,60,0.0010558488469019174,0.9936117864861993,0.33220338983050857,0.009508551706807297
1.7727272727272727,0.36363636363636354,60,-0.01178105029174771,0.9288124766707773,0.19183106418449572,0.14201335688146402
1.7727272727272727,0.6363636363636362,50,0.0966626650660264,0.504269691603414,0.1872268907563025,0.19293115958816123
1.7727272727272727,0.909090909090909,42,-0.008994408880965888,0.9549176911960102,0.3784944493963212,0.013450161437436417
1.7727272727272727,1.1818181818181817,43,0.15780730897009967,0.31217469894145394,0.2574750830564784,0.09554203377306081
1.7727272727272727,1.4545454545454541,45,0.012252964426877469,0.9363284633388668,0.03978919631093544,0.7952450407821334
1.7727272727272727,1.727272727272727,44,0.13883016208597604,0.3687873792580455,0.11219168428470754,0.4684120266359004
1.7727272727272727,2.0,40,0.13039399624765483,0.4225726810314241,0.0026266416510318954,0.98716612402982
1.9545454545454546,-1.0,14,0.1384615384615385,0.6368849912650183,-0.01098901098901099,0.970258390096969
1.9545454545454546,-0.7272727272727273,28,-0.17296113847837985,0.37877402712544816,-0.12096332785987958,0.5397748780510739
1.9545454545454546,-0.4545454545454546,45,-0.3351778656126482,0.0244035814279174,-0.2938076416337285,0.05012048389725406
1.9545454545454546,-0.18181818181818188,62,-0.03266097554833673,0.8010362226538484,-0.7047669411498074,1.6258169547534456e-10
1.9545454545454546,0.09090909090909083,55,-0.1492784992784993,0.27670130642406154,0.4382395382395384,0.0008186140368278824
1.9545454545454546,0.36363636363636354,50,-0.29939975990396156,0.03466510430822521,0.41070828331332526,0.0030502676753306575
1.9545454545454546,0.6363636363636362,53,-0.2625383002741493,0.05753879693216703,0.020561199806482824,0.883815740267477
1.9545454545454546,0.909090909090909,44,0.200845665961945,0.19111986096521366,0.32360817477096543,0.03212852854966208
1.9545454545454546,1.1818181818181817,42,0.1728385057936958,0.27370021449682475,0.2814196580504011,0.07100395427711514
1.9545454545454546,1.4545454545454541,39,0.05850202429149798,0.7235175698719976,0.3740890688259109,0.018972341980663266
1.9545454545454546,1.727272727272727,41,0.09965156794425088,0.5353272110144598,0.17735191637630665,0.2672966965945666
1.9545454545454546,2.0,38,-0.04147062041798884,0.8047468075136506,0.17277601488127803,0.29959090203022043
2.1363636363636367,-1.0,14,-0.23076923076923075,0.4273358616774501,-0.002197802197802198,0.9940505286658998
2.1363636363636367,-0.7272727272727273,25,-0.2892307692307692,0.16082608766934542,-0.11076923076923079,0.5981115617639339
2.1363636363636367,-0.4545454545454546,57,-0.17610837438423646,0.1900601433257011,-0.5357142857142857,1.75275815022923e-05
2.1363636363636367,-0.18181818181818188,61,-0.2617133791644632,0.04160786813396919,-0.6464304600740347,1.8313299196714014e-08
2.1363636363636367,0.09090909090909083,59,-0.09129164231443601,0.49166756246881615,0.39812974868497963,0.0017910088936124112
2.1363636363636367,0.36363636363636354,51,-0.1534841628959276,0.2822360558359639,0.13330316742081447,0.35105473818834687
2.1363636363636367,0.6363636363636362,53,-0.090146750524109,0.5209133419858012,0.3286566682793098,0.016271546064989883
2.1363636363636367,0.909090909090909,47,0.03734967622571692,0.8031686416536592,0.35834875115633674,0.013386688297283454
2.1363636363636367,1.1818181818181817,41,-0.11794425087108015,0.4626892771966372,0.1280487804878049,0.42495833089157364
2.1363636363636367,1.4545454545454541,35,-0.017647058823529415,0.9198540900428973,0.130812324929972,0.4538465052536944
2.1363636363636367,1.727272727272727,36,-0.08880308880308882,0.6065293251960965,0.2571428571428572,0.13002689628386027
2.1363636363636367,2.0,44,-0.33347427766032417,0.026960827975942705,-0.00916138125440451,0.952935021480235
2.3181818181818183,-1.0,19,-0.04736842105263158,0.8473003277281558,-0.14736842105263157,0.5471363428592276
2.3181818181818183,-0.7272727272727273,29,0.11083743842364528,0.5670569745826328,-0.13300492610837436,0.49157054811335577
2.3181818181818183,-0.4545454545454546,41,0.04146341463414635,0.7968734839204088,-0.4027874564459932,0.009028480694098777
2.3181818181818183,-0.18181818181818188,65,0.051005244755244754,0.6865794815173196,-0.6677010489510489,1.2385049616803957e-09
2.3181818181818183,0.09090909090909083,57,0.1204303863106041,0.3722109122798607,0.2888903292714545,0.029297846968853743
2.3181818181818183,0.36363636363636354,52,-0.04900537863911892,0.7300945070994753,0.34645265943823095,0.011868474507710775
2.3181818181818183,0.6363636363636362,36,0.12715572715572715,0.4598967804453623,0.26666666666666666,0.11591487438023965
2.3181818181818183,0.909090909090909,45,0.10408432147562581,0.4962369424542251,0.23109354413702238,0.1266722394615615
2.3181818181818183,1.1818181818181817,41,-0.02526132404181185,0.8754229095575513,0.32682926829268305,0.03700851176238184
2.3181818181818183,1.4545454545454541,41,-0.23606271777003487,0.13730950317258162,0.3391986062717771,0.030041852885969656
2.3181818181818183,1.727272727272727,38,-0.29204508151876574,0.07521314510177497,0.009300798774482985,0.9558039800003082
2.3181818181818183,2.0,40,-0.0525328330206379,0.7475029499440257,-0.0652908067542214,0.68895860320127
2.5,-1.0,25,-0.06615384615384615,0.7533847945421741,-0.25846153846153846,0.2122233891167003
2.5,-0.7272727272727273,24,-0.1843478260869565,0.3885058997417008,0.2121739130434782,0.319571222288681
2.5,-0.4545454545454546,59,-0.26388077147866745,0.043436499659691055,-0.5142022209234366,3.101970795240882e-05
2.5,-0.18181818181818188,63,-0.33054915514592936,0.008146435719094075,-0.6800595238095238,8.795848383496309e-10
2.5,0.09090909090909083,57,0.2131838216230231,0.11133797441355697,0.45248898107337315,0.0004095005498417075
2.5,0.36363636363636354,50,0.05085234093637454,0.7258039863695547,0.18607442977190874,0.19573482305782314
2.5,0.6363636363636362,50,0.0030252100840336134,0.9833649557151009,0.42674669867947174,0.0019982161577857087
2.5,0.909090909090909,50,-0.15553421368547415,0.28078560399566144,0.06593037214885954,0.6491796319767823
2.5,1.1818181818181817,43,0.3242222893385684,0.033914297818265264,0.23225611597704623,0.13394992746886653
2.5,1.4545454545454541,35,-0.023249299719887956,0.8945356723473309,0.36162464985994397,0.032799004388741074
2.5,1.727272727272727,40,-0.020262664165103195,0.9012351079658159,0.31726078799249535,0.04606766860851455
2.5,2.0,35,-0.10756302521008403,0.53853529878412,0.04453781512605043,0.799460016461637
