slug,short_name,disaster_type,event_type,t_peak_hours,t_peak_source,D_peak,near_delta,r_bin_km,bin_type,peak_delta_mean,delta0_signed,delta0_abs,n_post_points,t50_h,abs_delta_24h,abs_delta_72h,R24_72,metric_ok_t50,metric_ok_R24_72,metric_primary,daily_avg_applied,median_step_hours_raw
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,-8.0,preferred_snap,0.11823524674694585,-0.1686674012421007,20.0,EVAC,-0.2295380217316917,-0.3061241672908548,0.3061241672908548,14,24.0,0.1529518761725286,0.08308301016629283,0.5431970646281958,1,1,R24_72,0,24.0
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,-8.0,preferred_snap,0.11823524674694585,-0.1686674012421007,30.0,EVAC,-0.2942898655986436,-0.35359480361624784,0.35359480361624784,14,48.0,0.2349849275810394,0.09753347375786925,0.4150626798147844,1,1,R24_72,0,24.0
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,-8.0,preferred_snap,0.11823524674694585,-0.1686674012421007,40.0,EVAC,-0.2400750631989923,-0.29573399551118607,0.29573399551118607,14,48.0,0.18441613088679853,0.08117741313199422,0.4401860766823263,1,1,R24_72,0,24.0
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,-8.0,preferred_snap,0.11823524674694585,-0.1686674012421007,50.0,EVAC,-0.1532191406645368,-0.18786107085102777,0.18786107085102777,14,48.0,0.11857721047804581,0.04557104746066398,0.3843153948127437,1,1,R24_72,0,24.0
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,-8.0,preferred_snap,0.11823524674694585,-0.1686674012421007,60.0,EVAC,-0.1345660421684466,-0.16770673855246243,0.16770673855246243,14,48.0,0.10142534578443074,0.01695005639698921,0.1671185468079629,1,1,R24_72,0,24.0
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,-8.0,preferred_snap,0.11823524674694585,-0.1686674012421007,70.0,EVAC,-0.057020927933743415,-0.09310570020687103,0.09310570020687103,14,24.0,0.020936155660615796,0.012782865959565015,0.6105641439995404,1,1,R24_72,0,24.0
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,-8.0,preferred_snap,0.11823524674694585,-0.1686674012421007,80.0,INFL,0.009824165010833719,-0.012154450298367037,0.012154450298367037,14,144.0,0.031802780320034474,0.02281408913170857,0.7173614665802226,1,1,R24_72,0,24.0
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,-8.0,preferred_snap,0.11823524674694585,-0.1686674012421007,90.0,EVAC,-0.07075212846877593,-0.11314778733541342,0.11314778733541342,14,24.0,0.028356469602138445,0.00023818014680443422,0.008399499308139274,1,1,R24_72,0,24.0
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,-8.0,preferred_snap,0.11823524674694585,-0.1686674012421007,100.0,EVAC,-0.18279161251800968,-0.22750561733053953,0.22750561733053953,14,48.0,0.13807760770547983,0.1049858511835422,0.760339441913547,1,1,R24_72,0,24.0
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,-8.0,preferred_snap,0.11823524674694585,-0.1686674012421007,110.0,EVAC,-0.1363538137424436,-0.11579342818114335,0.11579342818114335,14,168.0,0.15691419930374384,0.10289333572517612,0.6557299223507631,1,1,R24_72,0,24.0
