window_start_pt,hours_since_quake,r_bin_km,n_tiles,n_tiles_crisis,n_tiles_overlap,baseline_sum,crisis_sum,baseline_sum_overlap,crisis_sum_overlap,phi_aggregate,phi_overlap,tile_overlap_ratio
2024-05-01 08:00:00,-9.0,0.0,36,8,8,1199.1182328389739,186.40013458520494,674.7400815228409,186.40013458520494,0.1554476693627559,0.27625472339587853,0.2222222222222222
2024-05-01 08:00:00,-9.0,10.0,139,57,56,8636.463514972223,7672.948087055377,7077.566756309583,7662.830019967407,0.8884363459364484,1.0826927224863074,0.4028776978417266
2024-05-01 08:00:00,-9.0,20.0,187,107,98,11031.363430768168,8365.319707680585,8493.210819840864,8259.950973803696,0.7583214677116359,0.9725357287149574,0.5240641711229946
2024-05-01 08:00:00,-9.0,30.0,296,214,194,15363.712890668668,13143.946032102378,12809.409419906664,12893.485207700045,0.8555188531338351,1.0065635959502335,0.6554054054054054
2024-05-01 08:00:00,-9.0,40.0,403,313,292,53623.42664697092,55271.42983224161,51131.08962643026,55013.67578210356,1.0307328958315234,1.0759339608062322,0.7245657568238213
2024-05-01 08:00:00,-9.0,50.0,443,370,347,69633.80674624219,70134.15601915598,67776.53171075549,69861.51401790514,1.0071854361594383,1.0307625995978602,0.7832957110609481
2024-05-01 08:00:00,-9.0,60.0,501,431,413,49219.401850560396,52681.6205473788,47816.82410540631,52481.299231778474,1.0703425593697862,1.0975488275024268,0.8243512974051896
2024-05-01 08:00:00,-9.0,70.0,531,499,468,97670.82944568206,103109.46068891586,96567.6945966002,102742.0414896188,1.0556832707790036,1.0639380169404602,0.8813559322033898
2024-05-01 08:00:00,-9.0,80.0,552,495,459,103697.30090729042,112309.68752417367,101412.67603317849,111880.40408385635,1.0830531416105331,1.1032191286151765,0.8315217391304348
2024-05-01 08:00:00,-9.0,90.0,670,651,608,114970.88918155363,122946.17925622272,113593.1189457374,122455.12477977923,1.0693679080978062,1.078015340333028,0.9074626865671642
2024-05-01 08:00:00,-9.0,100.0,615,610,565,64494.57680182959,71532.51768893331,63714.891129494674,70984.32141192013,1.1091245378464762,1.1140931131413379,0.9186991869918699
2024-05-01 08:00:00,-9.0,110.0,616,594,562,199104.2592700373,211234.2150473335,197475.26972908145,210785.9818132869,1.0609226333066277,1.067404450706494,0.9123376623376623
2024-05-01 08:00:00,-9.0,120.0,585,552,508,162728.40041320256,183151.2777770998,160088.48481469112,182607.3735681491,1.1255028459201906,1.1406652625860287,0.8683760683760684
2024-05-01 08:00:00,-9.0,130.0,445,453,403,265489.13661540014,254991.16852902668,263481.82327356236,254423.83255101347,0.9604580126320524,0.9656219521710826,0.9056179775280899
2024-05-01 08:00:00,-9.0,140.0,527,537,488,283684.43857913796,326240.8854695172,282540.2978114692,325614.8256457314,1.1500133285545286,1.1524544575337166,0.9259962049335864
2024-05-01 08:00:00,-9.0,150.0,593,594,549,94800.64889336054,108336.63668511937,94113.68621811042,107647.65279297027,1.14278370401225,1.1438044467145256,0.9258010118043845
2024-05-01 08:00:00,-9.0,160.0,520,518,452,47786.287811678834,51367.19780390393,46619.96128112603,50596.43989625679,1.0749359315445703,1.0852956224298844,0.8692307692307693
