fit_ok,alpha,slope,intercept,r2_loglog,n_points_fit,r_min_fit,r_max_fit,y_min_fit,y_max_fit,time_min_hours,time_max_hours
1,0.024702997821248185,-0.024702997821248185,-2.523710766640924,0.0004191208828209225,40,15.0,425.0,0.004864653276805964,0.6313234732211663,24.0,72.0
