window_start_pt,hours_since_quake,only_hour_pt,distance_band,n_od,F_r,F_total,P,A,reliable
2023-02-21 08:00:00,376.0,8,25-50km,903,-3467.004211436282,28104.0,-0.1233633721689539,0.1233633721689539,True
2023-02-21 08:00:00,376.0,8,50-100km,332,-1138.0647219835255,10354.0,-0.1099154647463324,0.1099154647463324,True
2023-02-23 08:00:00,424.0,8,0-25km,54,812.9200081055538,1362.0,0.5968575683594375,0.5968575683594375,True
2023-02-23 08:00:00,424.0,8,0-50km,1031,-3403.0342678299908,33084.0,-0.10286042400646811,0.10286042400646811,True
2023-02-23 08:00:00,424.0,8,100-200km,1583,2327.8507591923108,43832.0,0.0531084768934183,0.0531084768934183,True
2023-02-23 08:00:00,424.0,8,200km+,31511,25135.89642043616,986300.0,0.0254850414888331,0.0254850414888331,True
2023-02-23 08:00:00,424.0,8,25-50km,977,-4215.9542759355445,31722.0,-0.1329031673896836,0.1329031673896836,True
2023-02-23 08:00:00,424.0,8,50-100km,368,-1043.1359905248244,11425.0,-0.0913029313369649,0.0913029313369649,True
2023-02-24 08:00:00,448.0,8,0-25km,55,807.8410062477556,1320.0,0.6120007623089058,0.6120007623089058,True
2023-02-24 08:00:00,448.0,8,0-50km,1020,-2985.3016781345186,32360.0,-0.09225283306966992,0.09225283306966992,True
2023-02-24 08:00:00,448.0,8,100-200km,1527,2543.214174061921,42503.0,0.0598361097819429,0.0598361097819429,True
2023-02-24 08:00:00,448.0,8,200km+,31239,21712.68202265143,971880.0,0.0223409083659005,0.0223409083659005,True
2023-02-24 08:00:00,448.0,8,25-50km,965,-3793.142684382274,31040.0,-0.1222017617391196,0.1222017617391196,True
2023-02-24 08:00:00,448.0,8,50-100km,367,-1004.2721088570528,11269.0,-0.0891181212935533,0.0891181212935533,True
2023-02-25 08:00:00,472.0,8,0-25km,35,478.9411856038986,758.0,0.6318485298204467,0.6318485298204467,True
2023-02-25 08:00:00,472.0,8,0-50km,903,-2421.9618115780136,26921.0,-0.08996552177029135,0.08996552177029135,True
2023-02-25 08:00:00,472.0,8,100-200km,1322,569.1078364534668,34728.0,0.016387578796748,0.016387578796748,True
2023-02-25 08:00:00,472.0,8,200km+,24754,8792.840391149763,725997.0,0.012111400448142,0.012111400448142,True
2023-02-25 08:00:00,472.0,8,25-50km,868,-2900.9029971819123,26163.0,-0.1108780719788217,0.1108780719788217,True
2023-02-25 08:00:00,472.0,8,50-100km,323,-878.0692369750493,9931.0,-0.0884170010044355,0.0884170010044355,True
2023-02-26 08:00:00,496.0,8,0-25km,14,117.46313166526951,174.0,0.6750754693406293,0.6750754693406293,False
2023-02-26 08:00:00,496.0,8,0-50km,619,98.15427164934809,15833.0,0.006199347669383445,0.006199347669383445,True
2023-02-26 08:00:00,496.0,8,100-200km,1029,-139.50890628939396,24122.0,-0.0057834717805071,0.0057834717805071,True
2023-02-26 08:00:00,496.0,8,200km+,15999,-3238.4358583354283,419685.0,-0.0077163488290871,0.0077163488290871,True
2023-02-26 08:00:00,496.0,8,25-50km,605,-19.308860015921425,15659.0,-0.0012330838505601,0.0012330838505601,True
2023-02-26 08:00:00,496.0,8,50-100km,242,-425.7324181891532,6692.0,-0.0636181138955698,0.0636181138955698,True
2023-02-27 08:00:00,520.0,8,0-25km,54,877.8950591300928,1392.0,0.6306717378808138,0.6306717378808138,True
2023-02-27 08:00:00,520.0,8,0-50km,1136,-2851.5193013146363,37085.0,-0.07689144671200314,0.07689144671200314,True
2023-02-27 08:00:00,520.0,8,100-200km,1675,2469.367907350526,47150.0,0.0523725961262041,0.0523725961262041,True
2023-02-27 08:00:00,520.0,8,200km+,32376,23876.429701495945,1020724.0,0.0233916609205778,0.0233916609205778,True
2023-02-27 08:00:00,520.0,8,25-50km,1082,-3729.414360444729,35693.0,-0.1044858756743543,0.1044858756743543,True
2023-02-27 08:00:00,520.0,8,50-100km,391,-1188.5849465845376,12242.0,-0.0970907487816155,0.0970907487816155,True
2023-02-28 08:00:00,544.0,8,0-25km,53,856.014882650488,1425.0,0.6007121983512196,0.6007121983512196,True
2023-02-28 08:00:00,544.0,8,0-50km,1137,-3366.00446971919,37142.0,-0.09062528861448468,0.09062528861448468,True
2023-02-28 08:00:00,544.0,8,100-200km,1674,2696.128302035555,47331.0,0.0569632651335394,0.0569632651335394,True
2023-02-28 08:00:00,544.0,8,200km+,32417,22919.65420853353,1017322.0,0.0225293999427256,0.0225293999427256,True
2023-02-28 08:00:00,544.0,8,25-50km,1084,-4222.019352369678,35717.0,-0.1182075580919359,0.1182075580919359,True
2023-02-28 08:00:00,544.0,8,50-100km,396,-1124.9944157550258,12405.0,-0.0906887880495788,0.0906887880495788,True
2023-03-01 08:00:00,568.0,8,0-25km,59,918.2907351445692,1523.0,0.6029486113884237,0.6029486113884237,True
2023-03-01 08:00:00,568.0,8,0-50km,1137,-3282.738398490247,37971.0,-0.08645383051513647,0.08645383051513647,True
2023-03-01 08:00:00,568.0,8,100-200km,1701,3050.112310385384,47791.0,0.0638218976456944,0.0638218976456944,True
2023-03-01 08:00:00,568.0,8,200km+,32093,22893.96010895769,1005336.0,0.0227724463353124,0.0227724463353124,True
2023-03-01 08:00:00,568.0,8,25-50km,1078,-4201.029133634816,36448.0,-0.1152608958964776,0.1152608958964776,True
2023-03-01 08:00:00,568.0,8,50-100km,408,-1093.7556633693898,12907.0,-0.0847412770875796,0.0847412770875796,True
2023-03-02 08:00:00,592.0,8,0-25km,60,912.5001180686514,1495.0,0.6103679719522752,0.6103679719522752,True
2023-03-02 08:00:00,592.0,8,0-50km,1172,-3274.760037464609,37928.0,-0.08634149012509515,0.08634149012509515,True
2023-03-02 08:00:00,592.0,8,100-200km,1668,2370.088483906053,47248.0,0.0501627261239852,0.0501627261239852,True
2023-03-02 08:00:00,592.0,8,200km+,31717,23377.60544483367,993459.0,0.0235315251508453,0.0235315251508453,True
2023-03-02 08:00:00,592.0,8,25-50km,1112,-4187.26015553326,36433.0,-0.1149304244924453,0.1149304244924453,True
2023-03-02 08:00:00,592.0,8,50-100km,413,-1106.60987970898,12659.0,-0.0874168480692771,0.0874168480692771,True
2023-03-03 08:00:00,616.0,8,0-25km,55,856.9193520857231,1407.0,0.609040051233634,0.609040051233634,True
2023-03-03 08:00:00,616.0,8,0-50km,1121,-3234.9924651679953,36865.0,-0.0877524064876711,0.0877524064876711,True
2023-03-03 08:00:00,616.0,8,100-200km,1650,2797.8508123710194,45947.0,0.060893003076828,0.060893003076828,True
2023-03-03 08:00:00,616.0,8,200km+,31676,21467.83577548382,988670.0,0.0217138537383392,0.0217138537383392,True
2023-03-03 08:00:00,616.0,8,25-50km,1066,-4091.9118172537183,35458.0,-0.1154016531460803,0.1154016531460803,True
2023-03-03 08:00:00,616.0,8,50-100km,388,-891.0866860210169,12196.0,-0.0730638476566921,0.0730638476566921,True
2023-03-04 08:00:00,640.0,8,0-25km,31,435.64536656003,680.0,0.6406549508235736,0.6406549508235736,True
2023-03-04 08:00:00,640.0,8,0-50km,983,-2973.8150466099437,29971.0,-0.09922308386807059,0.09922308386807059,True
2023-03-04 08:00:00,640.0,8,100-200km,1341,1110.3180813622334,35377.0,0.0313853091376383,0.0313853091376383,True
2023-03-04 08:00:00,640.0,8,200km+,24404,9026.214272173636,712529.0,0.0126678553043786,0.0126678553043786,True
2023-03-04 08:00:00,640.0,8,25-50km,952,-3409.460413169974,29291.0,-0.1163995907674703,0.1163995907674703,True
2023-03-04 08:00:00,640.0,8,50-100km,317,-731.2219223195852,10169.0,-0.0719069645313782,0.0719069645313782,True
2023-03-05 08:00:00,664.0,8,0-25km,17,136.2164654107863,209.0,0.6517534230181162,0.6517534230181162,False
2023-03-05 08:00:00,664.0,8,0-50km,633,89.5274577336639,16594.0,0.005395170406994329,0.005395170406994329,True
2023-03-05 08:00:00,664.0,8,100-200km,996,70.69961795907972,24049.0,0.0029398152920736,0.0029398152920736,True
2023-03-05 08:00:00,664.0,8,200km+,15165,-410.5110705025858,397188.0,-0.0010335434869698,0.0010335434869698,True
2023-03-05 08:00:00,664.0,8,25-50km,616,-46.689007677122405,16385.0,-0.0028494969592384,0.0028494969592384,True
2023-03-05 08:00:00,664.0,8,50-100km,254,-317.02220499444417,7016.0,-0.0451856050448181,0.0451856050448181,True
2023-03-06 08:00:00,688.0,8,0-25km,58,880.7166770636501,1474.0,0.5975011377636703,0.5975011377636703,True
2023-03-06 08:00:00,688.0,8,0-50km,1134,-3420.331792365892,36456.0,-0.09382081940876377,0.09382081940876377,True
2023-03-06 08:00:00,688.0,8,100-200km,1614,2947.623038772359,45259.0,0.0651278870229647,0.0651278870229647,True
2023-03-06 08:00:00,688.0,8,200km+,31330,22827.471354767273,980830.0,0.0232736267801426,0.0232736267801426,True
2023-03-06 08:00:00,688.0,8,25-50km,1076,-4301.048469429542,34982.0,-0.122950330725217,0.122950330725217,True
2023-03-06 08:00:00,688.0,8,50-100km,364,-924.1190086505566,11918.0,-0.0775397724996271,0.0775397724996271,True
2023-03-07 08:00:00,712.0,8,0-25km,57,859.0990541154267,1424.0,0.6032998975529682,0.6032998975529682,True
2023-03-07 08:00:00,712.0,8,0-50km,1142,-3074.6428036368598,36364.0,-0.08455183158169782,0.08455183158169782,True
2023-03-07 08:00:00,712.0,8,100-200km,1620,3079.5352863464755,45163.0,0.0681871285420914,0.0681871285420914,True
2023-03-07 08:00:00,712.0,8,200km+,31511,22389.1520848779,980703.0,0.0228296967429261,0.0228296967429261,True
2023-03-07 08:00:00,712.0,8,25-50km,1085,-3933.7418577522863,34940.0,-0.1125856284416796,0.1125856284416796,True
2023-03-07 08:00:00,712.0,8,50-100km,396,-942.746511462331,12511.0,-0.0753534099162601,0.0753534099162601,True
2023-03-08 08:00:00,736.0,8,0-25km,58,899.4020799765964,1471.0,0.6114222161635597,0.6114222161635597,True
2023-03-08 08:00:00,736.0,8,0-50km,1163,-3555.2206194077294,38028.0,-0.09348955031576021,0.09348955031576021,True
2023-03-08 08:00:00,736.0,8,100-200km,1678,2884.167090789271,47103.0,0.0612310700122979,0.0612310700122979,True
2023-03-08 08:00:00,736.0,8,200km+,31924,20125.31759810738,1001389.0,0.0200974023063039,0.0200974023063039,True
2023-03-08 08:00:00,736.0,8,25-50km,1105,-4454.622699384326,36557.0,-0.1218541647122117,0.1218541647122117,True
2023-03-08 08:00:00,736.0,8,50-100km,413,-1014.597726277736,12823.0,-0.0791232727347528,0.0791232727347528,True
2023-03-09 08:00:00,760.0,8,0-25km,62,936.0619519321202,1530.0,0.611805197341255,0.611805197341255,True
2023-03-09 08:00:00,760.0,8,0-50km,1170,-3380.633673472717,38349.0,-0.08815441532954489,0.08815441532954489,True
2023-03-09 08:00:00,760.0,8,100-200km,1666,3108.7481048397663,47046.0,0.0660789037291112,0.0660789037291112,True
2023-03-09 08:00:00,760.0,8,200km+,31611,20925.245741280058,987847.0,0.0211826788371884,0.0211826788371884,True
2023-03-09 08:00:00,760.0,8,25-50km,1108,-4316.695625404837,36819.0,-0.117240979532438,0.117240979532438,True
2023-03-09 08:00:00,760.0,8,50-100km,406,-937.6414732832682,12851.0,-0.072962530019708,0.072962530019708,True
2023-03-10 08:00:00,784.0,8,0-25km,52,793.343201602956,1294.0,0.6130936642990387,0.6130936642990387,True
2023-03-10 08:00:00,784.0,8,0-50km,1160,-3432.286271683984,37669.0,-0.09111699996506369,0.09111699996506369,True
2023-03-10 08:00:00,784.0,8,100-200km,1631,2727.008926794294,45758.0,0.0595963312818369,0.0595963312818369,True
2023-03-10 08:00:00,784.0,8,200km+,31391,19621.97991073291,973708.0,0.0201518113343352,0.0201518113343352,True
2023-03-10 08:00:00,784.0,8,25-50km,1108,-4225.62947328694,36375.0,-0.1161685078566856,0.1161685078566856,True
2023-03-10 08:00:00,784.0,8,50-100km,377,-827.6759852487573,12054.0,-0.0686640107224786,0.0686640107224786,True
2023-03-11 08:00:00,808.0,8,0-25km,33,443.3731329102736,713.0,0.6218417011364287,0.6218417011364287,True
2023-03-11 08:00:00,808.0,8,0-50km,1019,-3336.4168125597153,31340.0,-0.10645873683981223,0.10645873683981223,True
2023-03-11 08:00:00,808.0,8,100-200km,1400,1552.4540301000102,37482.0,0.0414186550904436,0.0414186550904436,True
2023-03-11 08:00:00,808.0,8,200km+,24003,8382.86875600399,695498.0,0.0120530450928744,0.0120530450928744,True
2023-03-11 08:00:00,808.0,8,25-50km,986,-3779.7899454699887,30627.0,-0.1234136528380183,0.1234136528380183,True
2023-03-11 08:00:00,808.0,8,50-100km,341,-832.2203080541292,10683.0,-0.0779013674112261,0.0779013674112261,True
2023-03-12 08:00:00,832.0,8,0-25km,10,101.6548560925707,155.0,0.6558377812423916,0.6558377812423916,False
2023-03-12 08:00:00,832.0,8,0-50km,661,-186.6447957673367,17644.0,-0.010578372011297703,0.010578372011297703,True
2023-03-12 08:00:00,832.0,8,100-200km,1038,-389.23735340055345,24810.0,-0.0156887284724124,0.0156887284724124,True
2023-03-12 08:00:00,832.0,8,200km+,15689,-3375.9935946487963,409746.0,-0.0082392350252322,0.0082392350252322,True
2023-03-12 08:00:00,832.0,8,25-50km,651,-288.2996518599074,17489.0,-0.0164846275864776,0.0164846275864776,True
2023-03-12 08:00:00,832.0,8,50-100km,257,-88.4915788424796,7093.0,-0.0124759028397687,0.0124759028397687,True
