window_start_pt,hours_since_quake,center_lat,center_lon,center_mode,center_track_csv,center_track_to_tz,center_track_storm_name
2024-07-01 08:00:00,16.0,11.315401214363776,-61.19693790738779,static,,America/Los_Angeles,
2024-07-02 08:00:00,40.0,11.315401214363776,-61.19693790738779,static,,America/Los_Angeles,
2024-07-03 08:00:00,64.0,11.315401214363776,-61.19693790738779,static,,America/Los_Angeles,
