n_jackknife,rho_median,rho_ci2p5,rho_ci97p5,p_median,p_ci2p5,p_ci97p5
13,-0.7272727272727274,-0.7993006993006995,-0.6993006993006995,0.0073550288578051294,0.0021527042060511094,0.01137419864269093
