scope,pair,rho,p,n
pooled_raw,alpha_vs_delta_peak_unit,-0.22708332284936492,6.6658451464248425e-22,1750
pooled_raw,alpha_vs_D_peak_unit,-0.06524023196182503,0.006330484622273849,1750
pooled_raw,alpha_vs_distance_km,0.14941170481081906,3.360524157747121e-10,1750
within_event_demean,alpha_vs_delta_peak_unit,-0.25183199210840557,1.0148287302607802e-26,1750
within_event_demean,alpha_vs_D_peak_unit,0.009574035546040761,0.6889844389107052,1750
within_event_demean,alpha_vs_distance_km,0.08894372005159372,0.00019492093960721333,1750
