fit_ok,alpha,slope,intercept,r2_loglog,n_points_fit,r_min_fit,r_max_fit,y_min_fit,y_max_fit,time_min_hours,time_max_hours
1,0.04888427499777642,-0.04888427499777642,-3.368512396957879,0.0017411296772121831,49,15.0,495.0,0.0006144520603764692,0.10302407556976001,24.0,72.0
