window_start_pt,hours_since_quake,center_lat,center_lon,center_mode,center_track_csv,center_track_to_tz,center_track_storm_name
2024-08-15 08:00:00,16.0,18.28498875030832,-66.34530951205622,static,,America/Los_Angeles,
2024-08-16 08:00:00,40.0,18.28498875030832,-66.34530951205622,static,,America/Los_Angeles,
2024-08-17 08:00:00,64.0,18.28498875030832,-66.34530951205622,static,,America/Los_Angeles,
