slug,event_type,x,y
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,0.03568554641004706,0.4773941443407215
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,0.10705663923014117,0.4337964130897027
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,0.1784277320502353,0.3711732525939069
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,0.2497988248703294,0.13527032313487272
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,0.3211699176904235,0.23691361149368684
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,0.3925410105105176,0.47604294158209
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,0.4639121033306117,0.025635314465283165
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,0.5352831961507059,0.1611503472129026
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,0.6066542889708,0.016563775545121156
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,0.6780253817908941,0.28943225895973496
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,0.7493964746109882,0.2716216026932977
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,0.8207675674310823,0.2587408170465747
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,0.8921386602511764,0.16928160225197067
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,0.9635097530712705,1.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,1.0348808458913645,0.022052482140067487
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,1.1062519387114587,0.24975203647187455
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,1.1776230315315528,0.08118029572945727
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,1.248994124351647,0.531492254452969
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,1.320365217171741,0.06533188638733767
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,1.3917363099918352,0.021794037687111363
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,1.4631074028119293,0.6967330866162792
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,1.5344784956320234,0.12201480601441952
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,1.6058495884521176,0.28070634499407204
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,1.6772206812722117,0.20487318459354673
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,1.7485917740923058,0.014826135336041185
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,1.8199628669124,0.26516680806515697
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,1.891333959732494,0.4191448738542882
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,1.9627050525525882,0.08188472074888373
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,2.034076145372682,0.1623932994466843
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,2.1054472381927765,0.327088673135579
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,2.1768183310128704,0.1504449795403894
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,2.2481894238329647,0.2766291604629207
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,2.3195605166530586,0.459504838086046
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,2.390931609473153,0.2329426482088558
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,hurricane,2.462302702293247,0.5428376259736764
