fit_ok,alpha,slope,intercept,r2_loglog,n_points_fit,r_min_fit,r_max_fit,y_min_fit,y_max_fit,time_min_hours,time_max_hours
1,0.5211221103695036,-0.5211221103695036,1.273064880221243,0.23468282019183606,29,15.0,495.0,0.017997478821085267,1.9547912737347568,24.0,72.0
