lat,lon,phi_tile,abs_dev,d_path_km,nearest_lat,nearest_lon
20.37552645964335,-87.572021484375,4.141763880229357,3.141763880229357,748.6488670264038,26.7,-84.9
30.49601737075788,-83.463134765625,4.097979502301433,3.097979502301433,13.320403906507538,30.533798229024747,-83.59469298883663
20.992213898594525,-86.912841796875,4.097625169047175,3.097625169047175,663.4906077381402,26.7,-84.9
30.477082472423167,-86.385498046875,4.0098745499040955,3.0098745499040955,252.47623823764968,29.760980390267303,-83.89193061912796
31.96148308422902,-81.28784179687501,3.922168413704697,2.922168413704697,191.2108398392731,32.00939683566095,-83.27711623110771
28.17855941095682,-81.55151367187499,3.91908535669916,2.91908535669916,268.8930894563222,28.94122485060801,-84.20722121130461
21.36101276064901,-88.890380859375,3.900363369576402,2.900363369576402,706.7151424192742,26.7,-84.9
31.137602803834252,-81.441650390625,3.859795140956127,2.859795140956127,179.46765935394174,31.3,-83.3
28.642388714794063,-82.474365234375,3.8414422836839117,2.8414422836839117,168.4815018009405,29.120255285868506,-84.13836335158904
28.75802783843931,-82.342529296875,3.8114474608154083,2.8114474608154083,176.44691519657053,29.25848682913177,-84.08519737341086
30.382352758103075,-81.859130859375,3.810773718417421,2.810773718417421,163.5593791321361,30.84625863998016,-83.47451590769994
20.951179642245748,-89.154052734375,3.790239225541825,2.790239225541825,758.7493758891351,26.7,-84.9
21.217700317770397,-89.285888671875,3.765850527765391,2.765850527765391,741.0842838721485,26.7,-84.9
27.10803337422956,-82.122802734375,3.764972163416591,2.764972163416591,246.91982434956992,27.66526057042235,-84.6104218288733
33.66035263600026,-85.770263671875,3.7317581928537997,2.7317581928537997,244.57261482300964,33.59906745215014,-83.22583653380161
27.01019600575216,-80.12329101562499,3.731506534981727,2.731506534981727,435.6228842641177,27.993271864627943,-84.51201844061161
21.258660977797348,-89.08813476562499,3.6815566893076865,2.6815566893076865,726.6500137451794,26.7,-84.9
26.75542047394823,-81.727294921875,3.5795242229960977,2.5795242229960977,293.54459778674936,27.41786640599571,-84.6846400782013
26.71617333495264,-80.93627929687501,3.5684439155538703,2.5684439155538703,368.21148792352875,27.547121014273554,-84.64586369571795
30.382352758103075,-88.80249023437501,3.549563695068911,2.549563695068911,469.53515325247093,29.0506032705613,-84.16515258824566
20.88960715951716,-89.571533203125,3.5268900478710354,2.5268900478710354,786.7030545159382,26.7,-84.9
20.88960715951716,-89.483642578125,3.473006100884508,2.473006100884508,781.9155612854549,26.7,-84.9
26.71617333495264,-80.95825195312499,3.464031670413754,2.464031670413754,366.16782720650673,27.542509058411706,-84.6472472824765
21.442842748782056,-87.35229492187499,3.4386172592948685,2.4386172592948685,630.2708754125402,26.7,-84.9
30.382352758103075,-86.934814453125,3.4172496462892825,2.4172496462892825,299.2407378958505,29.53361183512017,-83.97938006341532
21.58593475445995,-88.20922851562501,3.352977559686463,2.352977559686463,651.5159982774729,26.7,-84.9
30.53387611207709,-86.407470703125,3.321941771417544,2.321941771417544,256.4714081342925,29.80644247055738,-83.87444520363178
33.89777652626471,-78.78295898437501,3.3042800932035914,2.3042800932035914,425.796338161958,34.00447288262435,-83.21275893927017
20.88960715951716,-89.022216796875,3.2998476771878593,2.2998476771878593,757.8296571718469,26.7,-84.9
33.69692220677028,-85.792236328125,3.2803332784982615,2.2803332784982615,246.79630879365442,33.63507980806634,-83.22467484490109
26.460737623023853,-81.485595703125,3.2601819563128682,2.2601819563128682,324.2473367248166,27.19247082748441,-84.7522587517547
20.35492724062105,-89.439697265625,3.135569904387811,2.135569904387811,829.4877596513832,26.7,-84.9
20.35492724062105,-89.46166992187499,3.0303457977440593,2.0303457977440593,830.5998920467885,26.7,-84.9
33.60546912673322,-81.837158203125,3.0198898374422165,2.0198898374422165,133.3575403820422,33.63888595627495,-83.22455206592662
30.36339578020753,-86.077880859375,3.002746692035663,2.002746692035663,220.44084759459352,29.73815614951363,-83.90070917326399
28.52662197669548,-80.62866210937499,2.9946592748231606,1.9946592748231606,340.83229764613833,29.493329654669626,-83.99487320974245
30.36339578020753,-87.022705078125,2.979824992122307,1.9798249921223068,306.58978712794163,29.49381064038386,-83.99468821523698
33.879536526091286,-78.739013671875,2.971107371696822,1.9711073716968222,430.0736339168741,33.987304690334696,-83.21331275192469
29.18094084162304,-81.925048828125,2.967280379281829,1.9672803792818292,199.681514834987,29.74730047031323,-83.89719212680261
27.4205377207198,-80.299072265625,2.935691888114642,1.935691888114642,407.82392352419805,28.34087930141041,-84.40773620957688
28.139815474709287,-82.078857421875,2.9338616482707067,1.9338616482707067,222.16867836220692,28.76995577731963,-84.27309393180013
29.773913415991856,-81.441650390625,2.898393664069098,1.898393664069098,222.962656445913,30.406305690363578,-83.64372858062939
28.120438249253763,-81.419677734375,2.8878877030296644,1.8878877030296644,282.95213300871666,28.922979561704956,-84.21423863011347
33.31216735396146,-81.947021484375,2.866784320865431,1.8667843208654311,123.71430910300731,33.34316777558985,-83.23409136207775
27.965294478955137,-81.81518554687499,2.8398985899512743,1.8398985899512743,251.61110553170622,28.533108550732177,-84.35006743478034
21.135744900782072,-88.099365234375,2.8382144005858696,1.8382144005858696,690.8765684747773,26.7,-84.9
27.907057935466664,-82.144775390625,2.8076630171483776,1.8076630171483776,222.58115629488537,28.409359741221873,-84.38719207763344
32.37068238981636,-80.892333984375,2.7879548090535833,1.7879548090535833,227.93008153469316,32.42779727556077,-83.26361944272385
30.268555790506568,-81.90307617187501,2.763469944742697,1.7634699447426971,163.5432176807657,30.73241583342051,-83.51830160253057
21.11524895599416,-89.505615234375,2.7568294566732163,1.7568294566732163,762.5382276271587,26.7,-84.9
27.80992734625884,-82.18872070312501,2.7551047855141393,1.7551047855141393,221.20404841890925,28.30912141466405,-84.41726357560078
32.61161592499931,-85.572509765625,2.732584808452195,1.732584808452195,222.32982354539172,32.55590435597836,-83.25948695625877
20.499063937912204,-89.35180664062501,2.730679918020999,1.730679918020999,811.4155495419055,26.7,-84.9
30.420255682938738,-86.253662109375,2.7070674907220424,1.7070674907220424,238.46258725335156,29.743900725971805,-83.89849972078008
20.84854479846331,-89.417724609375,2.701613733744467,1.701613733744467,782.1598693039006,26.7,-84.9
32.7410817523377,-81.156005859375,2.6947486607697955,1.6947486607697955,201.45778528255295,32.7915631908177,-83.25188505836073
31.250377682707786,-85.330810546875,2.685353248832465,1.685353248832465,183.42880655332755,30.730115850477198,-83.51918621135493
32.96258596107845,-87.110595703125,2.5986288047805384,1.5986288047805384,371.14464023759666,32.86958426696641,-83.24936824945269
