lat,lon,phi_tile,abs_dev,d_path_km,nearest_lat,nearest_lon
26.401710109195804,-81.441650390625,8.445170155406718,7.445170155406718,149.27632860036283,27.461706881452425,-82.36642339345761
26.34265239052594,-81.683349609375,7.313712228212011,6.313712228212011,138.67011445433081,27.2,-82.7
26.401710109195804,-81.463623046875,6.414821635033814,5.414821635033814,147.9407591967435,27.452223132285795,-82.38012214225385
27.926473604009228,-80.716552734375,5.945864658046678,4.945864658046678,50.996778415495456,28.346791094270454,-80.92253718616168
26.75542047394823,-81.727294921875,5.774040561213413,4.774040561213413,100.8588551881521,27.47160945015996,-82.35211968310229
26.63763846452621,-80.672607421875,5.580250610719429,4.580250610719429,175.30721427571112,27.88247803840827,-81.75864283341028
26.34265239052594,-81.463623046875,5.358037226992811,4.358037226992811,153.12591020985647,27.42998466948253,-82.41224436630301
28.159189195803958,-81.551513671875,4.648774025161327,3.6487740251613268,11.704709798905805,28.07607518353309,-81.47900251267441
26.14557579094373,-80.62866210937499,4.494578898695111,3.494578898695111,221.18048360722543,27.716157013754213,-81.99888431346614
28.70022424909677,-82.056884765625,4.451169771153342,3.4511697711533422,89.92461478547777,28.061678256488573,-81.49979807396095
26.81426577350816,-81.046142578125,4.282875630665349,3.282875630665349,137.09500566538858,27.787764149709933,-81.89545178375232
27.751607253506148,-80.56274414062499,4.26594002642038,3.26594002642038,74.91249689205402,28.369039053341226,-80.86532814855111
27.907057935466664,-80.49682617187499,3.9558361018719927,2.9558361018719927,61.6832899826691,28.41545408208861,-80.74597521748643
27.10803337422956,-82.122802734375,3.6361628199768212,2.6361628199768212,45.85988997004005,27.433680017606132,-82.4069066412356
27.907057935466664,-80.584716796875,3.616600904464796,2.616600904464796,58.20012573902568,28.386745702882227,-80.81979676401713
28.139815474709287,-82.078857421875,3.602515697398761,2.602515697398761,42.05740105220728,27.84116993738373,-81.81831009044572
27.38152276155116,-80.474853515625,3.581567926093586,2.581567926093586,116.11002202634062,28.338506213616796,-80.94384116498537
27.94588578570596,-80.518798828125,3.362239379575038,2.362239379575038,56.8556523411375,28.414492349526284,-80.74844824407525
26.81426577350816,-81.13403320312499,3.3570537663702704,2.3570537663702704,131.7527280509128,27.74982915304343,-81.95024677893727
28.75802783843931,-82.342529296875,3.234847054389865,2.234847054389865,112.36205796860736,27.96015573180615,-81.64644172072444
28.25600518059765,-81.705322265625,3.1186917911755194,2.1186917911755194,29.55394780033292,28.04614545555269,-81.52223434197944
26.185017832986677,-81.61743164062499,2.993948598966801,1.993948598966801,155.68029248526622,27.2,-82.7
29.583011238165824,-81.63940429687501,2.9600830488292624,1.9600830488292624,154.38994555065307,28.31052312319698,-81.01579768320777
28.29470698880172,-81.309814453125,2.945286921014146,1.9452869210141461,10.040299538988352,28.211954437859873,-81.26926001693174
25.453194570782586,-80.38696289062499,2.877713989305019,1.8777139893050192,296.66145017200773,27.559758837091398,-82.22479279086798
26.775038963374328,-81.507568359375,2.855494566259567,1.855494566259567,112.49208461489758,27.573834376647376,-82.20446145595379
25.631621166455748,-80.277099609375,2.8542773823224494,1.8542773823224494,287.67379462484496,27.674364959957703,-82.05925061339443
28.37206838923065,-81.727294921875,2.709909303880365,1.709909303880365,41.079637604516655,28.080365855583576,-81.47280487526815
28.642388714794063,-82.474365234375,2.6669441665098583,1.6669441665098583,110.22258781377695,27.859708778813296,-81.79153176393635
29.276815879067826,-82.056884765625,2.6323384351857473,1.6323384351857473,141.27163306511014,28.2,-81.3
26.441065144089524,-81.683349609375,2.6060487953868967,1.6060487953868967,131.12977085446792,27.372204964821616,-82.49570393970211
28.50731513668225,-81.112060546875,2.5906250553696,1.5906250553696002,23.869530761395776,28.310581508106715,-81.01564755058271
26.165298479445838,-80.848388671875,2.568135287043941,1.568135287043941,206.09317648858905,27.628746193563103,-82.12514438707552
28.950475228706168,-81.15600585937499,2.552028773785149,1.5520287737851488,70.77242065547993,28.367166103034332,-80.87014430648314
29.94541488151428,-81.287841796875,2.529849746451214,1.5298497464512142,177.38891389527925,28.483368348277324,-80.57133853300115
28.642388714794063,-82.562255859375,2.523876008681618,1.523876008681618,115.56486542825354,27.821773782146785,-81.84632675912131
26.165298479445838,-81.068115234375,2.5213116901665025,1.5213116901665025,192.73748245239722,27.53390870189682,-82.26213187503792
26.32295978029028,-81.617431640625,2.5203543628346097,1.5203543628346097,144.94616960847756,27.2,-82.7
29.94541488151428,-81.990966796875,2.4687268591770133,1.4687268591770133,205.2542278444236,28.253701314626298,-81.16191090524664
