window_start_pt,hours_since_quake,center_lat,center_lon,center_mode,center_track_csv,center_track_to_tz,center_track_storm_name
2024-09-02 08:00:00,16.0,22.452434173517105,74.56262547693456,static,,America/Los_Angeles,
2024-09-03 08:00:00,40.0,22.452434173517105,74.56262547693456,static,,America/Los_Angeles,
2024-09-04 08:00:00,64.0,22.452434173517105,74.56262547693456,static,,America/Los_Angeles,
