fit_ok,alpha,slope,intercept,r2_loglog,n_points_fit,r_min_fit,r_max_fit,y_min_fit,y_max_fit,time_min_hours,time_max_hours
1,0.34094178269930836,-0.34094178269930836,-2.0376043739158614,0.2400265014856452,7,15.0,75.0,0.018365876680709214,0.06929085028133897,24.0,72.0
