window_start_pt,hours_since_quake,only_hour_pt,min_edge_weight,long_distance_threshold_km,n_nodes,n_edges,density,avg_degree,gcc_fraction,n_components,component_size_std,degree_centralization,top10_degree_share,hub_count,avg_edge_distance,long_distance_edge_fraction,distance_p90
2023-02-26 08:00:00,496.0,8,10.0,10.0,4546.0,11905.0,0.0011523809662092473,5.237571491421029,0.17201935767707874,529.0,37.178911897495816,0.016016381567734238,0.4419571608567829,640.0,5.059051499278643,0.08559428811423772,9.513767949070425
2023-02-27 08:00:00,520.0,8,10.0,10.0,6316.0,26659.0,0.001336775182183819,8.441735275490817,0.1610196326789107,485.0,53.28864698948575,0.02242329441217107,0.503375970591545,936.0,7.18915493572678,0.21786263550770846,14.402079097812516
2023-02-28 08:00:00,544.0,8,10.0,10.0,6275.0,26579.0,0.0013502381929089507,8.471394422310757,0.17721115537848606,484.0,57.99013885414895,0.021449075054421344,0.5024079160239286,936.0,7.186206113165477,0.21731442115956207,14.265780004921876
2023-03-01 08:00:00,568.0,8,10.0,10.0,6245.0,26293.0,0.001348574054631277,8.420496397117693,0.2618094475580464,479.0,76.99203282251784,0.02172052173129613,0.4994485224204161,927.0,7.206714956685003,0.21359297151333054,14.221494533391999
2023-03-02 08:00:00,592.0,8,10.0,10.0,6239.0,26068.0,0.0013396068263214756,8.356467382593364,0.15274883795480046,478.0,54.33992830793721,0.02143096949124522,0.49944376246739297,924.0,7.142188715704661,0.21324996163879084,14.182000001846312
2023-03-03 08:00:00,616.0,8,10.0,10.0,6241.0,25853.0,0.0013277067695430138,8.284890241948405,0.16039096298670086,486.0,55.47217447301349,0.021916496110076813,0.5019533516419757,916.0,7.1375812964353935,0.21034309364483814,14.046751520296393
2023-03-04 08:00:00,640.0,8,10.0,10.0,5475.0,19159.0,0.0012785388127853881,6.998721461187214,0.10885844748858448,515.0,34.7033448183011,0.02211280527431939,0.4796440315256537,819.0,6.1866517774370875,0.14755467404353045,11.848220361290865
2023-03-05 08:00:00,664.0,8,10.0,10.0,4448.0,11224.0,0.001134869033039815,5.046762589928058,0.09689748201438848,541.0,24.19221329579614,0.013262819223076285,0.4423111190306486,584.0,4.818522099060523,0.0783143264433357,9.244564165796648
2023-03-06 08:00:00,688.0,8,10.0,10.0,6167.0,25867.0,0.001360500137249202,8.38884384627858,0.30533484676503975,464.0,89.78186834535987,0.023298369337751777,0.4991881547918197,907.0,7.286027286489476,0.21510032087215372,14.357127242970245
2023-03-07 08:00:00,712.0,8,10.0,10.0,6192.0,25864.0,0.0013493789642963425,8.354005167958656,0.18152454780361757,474.0,62.20247497460103,0.02256357853353753,0.5006379523662233,906.0,7.147448876710202,0.21381070213424064,14.096781348049406
2023-03-08 08:00:00,736.0,8,10.0,10.0,6212.0,26147.0,0.0013553731757512662,8.418222794591115,0.1654861558274308,488.0,54.92409619084396,0.021997386072344246,0.4988335181856427,929.0,7.18605178704419,0.21631544727884652,14.269292281936607
2023-03-09 08:00:00,760.0,8,10.0,10.0,6201.0,26017.0,0.0013534237453896613,8.391227221415901,0.17352039993549428,467.0,57.83010284997318,0.022847493612393258,0.49707883307068457,913.0,7.153136313693124,0.2123611484798401,14.203484061230192
2023-03-10 08:00:00,784.0,8,10.0,10.0,6142.0,25594.0,0.0013571231280367778,8.334093129273851,0.24422012373819602,471.0,72.93946874598261,0.023890845266529712,0.49878877861998905,898.0,7.1478385226907495,0.21227631476127218,14.185282314804528
2023-03-11 08:00:00,808.0,8,10.0,10.0,5478.0,18936.0,0.0012622735201932766,6.913472070098576,0.20408908360715589,515.0,53.17085666147207,0.021568314165366212,0.47782002534854245,805.0,6.171069242626583,0.1433248838191804,11.800213885199618
2023-03-12 08:00:00,832.0,8,10.0,10.0,4480.0,11577.0,0.001153896756291264,5.168303571428571,0.08995535714285714,517.0,24.036525649171303,0.013364237315701152,0.43655523883562236,621.0,4.940545899937093,0.07627191845901356,9.316771729358239
2023-03-13 08:00:00,856.0,8,10.0,10.0,6347.0,26788.0,0.0013301533723246168,8.441153300772019,0.16070584528123522,468.0,55.06179906063462,0.02184092683117031,0.4979095117216664,949.0,7.2388815435868095,0.21670150813797223,14.371632676738512
2023-03-14 08:00:00,880.0,8,10.0,10.0,6391.0,26956.0,0.0013201271643491226,8.435612580190893,0.20090752620873104,461.0,68.44724032527891,0.02169135576576623,0.49962902507790474,948.0,7.237451039771605,0.2168719394568927,14.269292281936945
2023-03-15 08:00:00,904.0,8,10.0,10.0,6360.0,26805.0,0.0013255614535333964,8.429245283018869,0.1561320754716981,470.0,56.541098237920735,0.022270056270853985,0.5008953553441522,937.0,7.260107612100182,0.21731020332027606,14.371632676738516
2023-03-16 08:00:00,928.0,8,10.0,10.0,6358.0,26979.0,0.001335005665572248,8.48663101604278,0.21594841145014154,466.0,72.62657837296746,0.0217959657164003,0.499110419214945,957.0,7.314692683654173,0.21724304088365023,14.413309937019939
2023-03-17 08:00:00,952.0,8,10.0,10.0,6271.0,25910.0,0.0013179321943977962,8.263434858874183,0.16042098548875777,464.0,54.883770102665366,0.021495941015548775,0.4982053261289078,924.0,7.178007321341565,0.21015052103434967,14.06155133590066
2023-03-18 08:00:00,976.0,8,10.0,10.0,5534.0,19813.0,0.0012941374651849065,7.160462594868088,0.13209251897361762,478.0,42.64347272039841,0.02040128910360881,0.4768586281734215,789.0,6.296851822100549,0.15656387220511786,12.332792336682832
2023-03-19 08:00:00,1000.0,8,10.0,10.0,4438.0,11355.0,0.0011532949957966435,5.117169896349707,0.14398377647589003,524.0,32.23975402215602,0.015531639933317522,0.43852928225451343,608.0,5.163506656749689,0.08348745046235138,9.405180468514098
2023-03-20 08:00:00,1024.0,8,10.0,10.0,6408.0,26960.0,0.0013133263458136358,8.414481897627965,0.12562421972534332,463.0,50.20760728128587,0.022105466229982513,0.49786721068249257,965.0,7.250010538238615,0.21747032640949554,14.398998994685911
2023-03-21 08:00:00,1048.0,8,10.0,10.0,6328.0,26827.0,0.001340101829156324,8.47882427307206,0.23324905183312264,455.0,73.02758959412056,0.02205868280713947,0.4976329816975435,965.0,7.287425687687398,0.21728109740187124,14.39845564819627
2023-03-22 08:00:00,1072.0,8,10.0,10.0,6314.0,26548.0,0.001332052793806125,8.409249287298067,0.1699398162812797,459.0,60.44199349288753,0.02116792014064767,0.49531038119632365,951.0,7.249552334667648,0.2148561096881121,14.347151794223702
2023-03-23 08:00:00,1096.0,8,10.0,10.0,6181.0,25716.0,0.0013464374853724929,8.320983659602007,0.16550719948228443,487.0,57.13954600982912,0.020342992838777968,0.4903367553274226,919.0,7.104417967876181,0.20971379685798724,14.110257113028862
2023-03-24 08:00:00,1120.0,8,10.0,10.0,6212.0,25656.0,0.0013299213751892945,8.260141661300707,0.15808113329040566,496.0,53.62702943143464,0.021056506934997412,0.4933154038041784,913.0,7.090304240784274,0.20926878702837542,14.036750938083973
2023-03-25 08:00:00,1144.0,8,10.0,10.0,5402.0,18822.0,0.001290229619331536,6.968530174009626,0.1358756016290263,479.0,40.979450804882084,0.020009531842525734,0.4691053023058123,825.0,6.179189351434484,0.14812453511847837,11.880610230092037
2023-03-26 08:00:00,1168.0,8,10.0,10.0,4319.0,10544.0,0.0011307576923749248,4.8826117156749245,0.12132438064366752,549.0,26.086911389231993,0.012770477843071807,0.42332132018209406,650.0,4.6030386639091345,0.06629362670713201,8.324345812560098
2023-03-27 08:00:00,1192.0,8,10.0,10.0,6289.0,26714.0,0.0013510604767725221,8.49546827794562,0.1898553029098426,458.0,63.22107131820901,0.021397474533459124,0.4919143520251554,957.0,7.262168252893141,0.21681515310324176,14.455490168725609
2023-03-28 08:00:00,1216.0,8,10.0,10.0,6195.0,26236.0,0.0013674614945390928,8.470056497175142,0.22033898305084745,460.0,70.40026109866301,0.020272922635318835,0.49060451288306145,926.0,7.2130820190773255,0.21321847842658942,14.207775174266326
2023-03-29 08:00:00,1240.0,8,10.0,10.0,6187.0,25984.0,0.0013578317876134533,8.399547438176823,0.16082107645062227,480.0,56.69397285567243,0.019825427903151064,0.49051339285714285,923.0,7.121467182139248,0.2103987068965517,14.055212982401905
2023-03-30 08:00:00,1264.0,8,10.0,10.0,6167.0,26010.0,0.0013680213619612536,8.435219717853089,0.16620723204151128,486.0,55.58251354018395,0.02215521951607052,0.49206074586697424,925.0,7.160709464937095,0.21018838908112264,14.095012810004366
2023-03-31 08:00:00,1288.0,8,10.0,10.0,6186.0,25914.0,0.001354611725279473,8.37827352085354,0.13045586808923376,480.0,50.71262837877102,0.021287679054926737,0.4931890098016516,932.0,7.1702571756039415,0.21212472022844794,14.043817736605082
2023-04-01 08:00:00,1312.0,8,10.0,10.0,5489.0,19575.0,0.001299644080102957,7.132446711605028,0.20641282565130262,471.0,58.81852673728478,0.020938305807365516,0.4740485312899106,789.0,6.288844652588347,0.15366538952745848,12.258656916813718
2023-04-02 08:00:00,1336.0,8,10.0,10.0,4465.0,11838.0,0.0011878529542800034,5.302575587905935,0.15431131019036953,497.0,36.31025128728807,0.016068448501698956,0.4358422030748437,655.0,5.526982995670788,0.09224531170805879,9.73240873226919
2023-04-03 08:00:00,1360.0,8,10.0,10.0,6397.0,27014.0,0.0013204868643965477,8.445833984680318,0.1707050179771768,470.0,61.89689001241982,0.020574626146814785,0.49487302879988154,963.0,7.251756976370783,0.21640630784037906,14.395194017398556
2023-04-04 08:00:00,1384.0,8,10.0,10.0,6327.0,27002.0,0.001349270131405679,8.535482851272326,0.20878773510352458,475.0,69.04658015846222,0.020946317287710296,0.4949633360491815,899.0,7.296897346737997,0.21750240722909414,14.409325056879972
2023-04-06 08:00:00,1432.0,8,10.0,10.0,6250.0,26381.0,0.0013509233477356378,8.44192,0.1744,492.0,56.78637537692181,0.021379553891234634,0.4925893635571055,935.0,7.171362732944398,0.21109889693339903,14.107625423660847
2023-04-07 08:00:00,1456.0,8,10.0,10.0,6238.0,26142.0,0.0013438403948182723,8.381532542481565,0.19605642834241743,461.0,64.48906133894319,0.02062846204389929,0.49118277101981483,931.0,7.205075537980186,0.21188126386657485,14.212700569445031
2023-04-08 08:00:00,1480.0,8,10.0,10.0,5547.0,19850.0,0.0012904835581667748,7.157021813592933,0.19235622859203172,469.0,57.6953067725979,0.02251857324444754,0.47483627204030227,791.0,6.462957977240808,0.15879093198992444,12.399178967515194
2023-04-09 08:00:00,1504.0,8,10.0,10.0,4545.0,11803.0,0.0011430104278033436,5.193839383938394,0.15071507150715072,541.0,32.89854339837665,0.013607695867035806,0.43865966279759383,647.0,5.004380352388037,0.08108108108108109,9.395717797418774
2023-04-11 08:00:00,1552.0,8,10.0,10.0,6314.0,26799.0,0.0013446467839841173,8.488755147291732,0.2073170731707317,439.0,76.19202614680825,0.01972924078645931,0.4922758311877309,957.0,7.363004510353347,0.21638867121907535,14.410049663030353
2023-04-12 08:00:00,1576.0,8,10.0,10.0,6334.0,26623.0,0.0013273927484558582,8.406378275970951,0.20003157562361856,480.0,66.0267242559573,0.019837879554587722,0.49284453292266084,962.0,7.251360920285285,0.21481425834804493,14.258051817291507
2023-04-13 08:00:00,1600.0,8,10.0,10.0,6292.0,26574.0,0.0013426985725073903,8.446916719643992,0.22043865225683407,469.0,71.22560815028024,0.022031018648034553,0.491156769774968,957.0,7.211614545101269,0.21483404831790473,14.264726211297463
2023-04-14 08:00:00,1624.0,8,10.0,10.0,6256.0,26283.0,0.0013433243175280747,8.402493606138107,0.18494245524296676,445.0,65.79335168248728,0.022484807165460467,0.4915154282235666,935.0,7.27403482831923,0.2121523418179051,14.251024551824166
2023-04-15 08:00:00,1648.0,8,10.0,10.0,5582.0,20100.0,0.001290399536586069,7.201719813686851,0.1898960945897528,454.0,56.958684488255315,0.020039124037713723,0.4745273631840796,807.0,6.45624358787166,0.16208955223880597,12.839665646858329
2023-04-16 08:00:00,1672.0,8,10.0,10.0,4672.0,12527.0,0.0011480594340480318,5.3625856164383565,0.13741438356164384,499.0,34.161626525100566,0.013415594054526608,0.43921130358425803,687.0,5.148140291334166,0.09084377744072802,9.748058206943263
2023-04-17 08:00:00,1696.0,8,10.0,10.0,6254.0,25743.0,0.0013165666409129056,8.232491205628397,0.1816437480012792,459.0,64.88950801322326,0.021079427620103834,0.49339626306180323,915.0,7.236147946468168,0.21361146719496563,14.20953435570682
2023-04-18 08:00:00,1720.0,8,10.0,10.0,6190.0,25177.0,0.0013143857555394935,8.134733441033926,0.17802907915993538,441.0,61.66071711511279,0.020828391761641456,0.4898319895142392,904.0,7.136734417132114,0.20812646463041665,14.095602322685886
2023-04-19 08:00:00,1744.0,8,10.0,10.0,6144.0,23850.0,0.001263824169786749,7.763671875,0.16487630208333334,461.0,56.88469785986126,0.020719153457170476,0.49134171907756813,905.0,7.0084562183209975,0.199916142557652,13.787416963253474
2023-04-20 08:00:00,1768.0,8,10.0,10.0,5476.0,14510.0,0.0009679431375099646,5.299488677867056,0.16453615777940103,482.0,46.51152506802491,0.019861228589112833,0.4727773949000689,789.0,5.6493074750969745,0.10923501033769814,10.752530254347795
2023-04-21 08:00:00,1792.0,8,10.0,10.0,4670.0,12034.0,0.0011038225151725146,5.153747323340471,0.16252676659528908,590.0,34.554004960838746,0.015180254162305553,0.4622320093069636,649.0,5.538506607290527,0.1090244307794582,10.749825047208683
2023-04-22 08:00:00,1816.0,8,10.0,10.0,4642.0,12109.0,0.0011241430254533126,5.217147781128824,0.2727272727272727,500.0,58.76620920222777,0.024527450237389385,0.4593277727310265,627.0,6.091549767663672,0.12230572301593856,11.652485628741834
2023-04-23 08:00:00,1840.0,8,10.0,10.0,4528.0,11577.0,0.0011295595098431788,5.113515901060071,0.1981007067137809,443.0,50.48715994693463,0.017212480993647288,0.4408309579338343,615.0,6.437441513915579,0.11194610002591344,11.20162261036102
2023-04-24 08:00:00,1864.0,8,10.0,10.0,6387.0,26689.0,0.0013086890450581016,8.357288241741037,0.2262408016283075,451.0,75.6584574379946,0.02140393249622743,0.4924313387537937,960.0,7.312323557656397,0.2161564689572483,14.379250579642957
2023-04-25 08:00:00,1888.0,8,10.0,10.0,6403.0,27310.0,0.0013324549181613606,8.53037638606903,0.2673746681243167,440.0,87.08873215038776,0.02101087766423563,0.49280483339436104,931.0,7.360878807368566,0.21896741120468693,14.63420803776421
2023-04-26 08:00:00,1912.0,8,10.0,10.0,6401.0,27312.0,0.0013333854085299172,8.53366661459147,0.19122012185596002,430.0,68.32421710132846,0.02148582786372871,0.4919632396016403,919.0,7.328973469565706,0.21876830697129468,14.630071503584837
2023-04-27 08:00:00,1936.0,8,10.0,10.0,6428.0,27013.0,0.0013077316846157637,8.404791537025513,0.23242065961418792,455.0,76.25400881688024,0.02032610150019242,0.49368822418835373,963.0,7.383449880282178,0.2174878762077518,14.419829823059336
2023-04-28 08:00:00,1960.0,8,10.0,10.0,6379.0,26607.0,0.0013079429106294068,8.342059883994356,0.17212729267910332,434.0,62.516199900972865,0.022687881587625802,0.4915247867102642,955.0,7.264848832323164,0.2138159131055737,14.389758066495473
2023-04-29 08:00:00,1984.0,8,10.0,10.0,5712.0,20631.0,0.0012648817187529888,7.223739495798319,0.1561624649859944,447.0,53.125133479511284,0.022731871176189005,0.47690368862391547,836.0,6.623501120735832,0.16606078231787116,13.022952147682595
2023-04-30 08:00:00,2008.0,8,10.0,10.0,4836.0,13353.0,0.001142157705522952,5.522332506203474,0.16025641025641027,504.0,42.20183524396994,0.01747934207840961,0.4506852392720737,666.0,5.560325726581132,0.10357223095933499,10.419675111875062
2023-05-01 08:00:00,2032.0,8,10.0,10.0,5663.0,19692.0,0.0012282970140942903,6.954617693801872,0.18665018541409148,450.0,56.70648191660302,0.02279953608729556,0.4780875482429413,852.0,6.430768734057703,0.15117814340849076,12.19603474581622
2023-05-02 08:00:00,2056.0,8,10.0,10.0,6542.0,28047.0,0.0013108763287947233,8.574442066646286,0.22760623662488536,432.0,80.71284120738271,0.02254558052313635,0.4980033515170963,942.0,7.483153925335351,0.22312546796448818,14.860563982005516
2023-05-03 08:00:00,2080.0,8,10.0,10.0,6519.0,27969.0,0.0013164719117592445,8.580763920846756,0.2035588280411106,439.0,73.37379069174159,0.022010317576194965,0.49449390396510423,942.0,7.444386076906096,0.22306839715399193,14.857803224150286
2023-05-04 08:00:00,2104.0,8,10.0,10.0,6500.0,27650.0,0.0013090771361274516,8.507692307692308,0.19953846153846153,432.0,73.17029024933186,0.020700677439259425,0.493001808318264,931.0,7.411754521898509,0.21985533453887884,14.758167551151152
2023-05-05 08:00:00,2128.0,8,10.0,10.0,6468.0,27239.0,0.0013024116825835442,8.42269635126778,0.20145330859616573,415.0,76.22826711026407,0.02220839857410228,0.4942362054407284,978.0,7.340284994057113,0.21762913469657477,14.634742606479865
2023-05-06 08:00:00,2152.0,8,10.0,10.0,5732.0,20641.0,0.0012566783679022878,7.202023726448012,0.24842986741102582,450.0,73.54664518034762,0.021259900306437877,0.47873165059832373,842.0,6.64417346026815,0.16675548665277845,12.906681640613614
2023-05-07 08:00:00,2176.0,8,10.0,10.0,4830.0,12891.0,0.0011053816936752463,5.3378881987577635,0.1722567287784679,520.0,43.089636688429245,0.013188752090337942,0.4463191373826701,693.0,5.669779732374079,0.10069040415793964,10.048902606402475
2023-05-08 08:00:00,2200.0,8,10.0,10.0,6545.0,28031.0,0.0013089276608620776,8.565622612681436,0.18349885408708938,432.0,66.25748070811072,0.02284230669630696,0.4945060825514609,934.0,7.426736166318427,0.22268203060896863,14.848450587849326
2023-05-09 08:00:00,2224.0,8,10.0,10.0,6540.0,27986.0,0.001308825475750531,8.55840978593272,0.27996941896024463,454.0,88.75345035562357,0.02224898017593664,0.4967841063388837,931.0,7.385768846030728,0.22196812692060316,14.752348401770814
