r_bin_km,phi_mean,r_center_km,abs_dev
0.0,1.0631543114550284,5.0,0.06315431145502837
10.0,1.0821139065341665,15.0,0.0821139065341665
20.0,1.0844419183722196,25.0,0.0844419183722196
30.0,1.0840054762974627,35.0,0.08400547629746269
40.0,1.0687736551929174,45.0,0.06877365519291745
50.0,1.0692405471274204,55.0,0.06924054712742045
60.0,1.059947915291621,65.0,0.05994791529162091
70.0,1.0579827500994121,75.0,0.05798275009941212
80.0,1.061720804774862,85.0,0.06172080477486208
90.0,1.0811678543435916,95.0,0.08116785434359164
100.0,1.0821548272393766,105.0,0.08215482723937662
110.0,1.0910025217163817,115.0,0.09100252171638168
120.0,1.0727703040348138,125.0,0.07277030403481377
130.0,1.057431303539879,135.0,0.05743130353987902
140.0,1.056288929895688,145.0,0.0562889298956879
150.0,1.0672055409196974,155.0,0.06720554091969744
160.0,1.0252117273203716,165.0,0.02521172732037158
170.0,0.9596258841077357,175.0,0.04037411589226425
180.0,0.9736285101617188,185.0,0.026371489838281192
190.0,0.8909943871520971,195.0,0.10900561284790289
200.0,1.0865855882357751,205.0,0.08658558823577511
210.0,1.0896724659209893,215.0,0.08967246592098932
220.0,1.0487551134076247,225.0,0.04875511340762473
230.0,1.0407429774308314,235.0,0.04074297743083144
240.0,1.0396574865715293,245.0,0.03965748657152934
250.0,1.0158764327338108,255.0,0.015876432733810786
260.0,0.8766908454762053,265.0,0.12330915452379465
270.0,0.9003538810017968,275.0,0.09964611899820319
280.0,0.957923505705012,285.0,0.042076494294988054
290.0,1.0321029159568544,295.0,0.03210291595685444
300.0,1.0460282907065181,305.0,0.04602829070651815
310.0,1.0425554864198956,315.0,0.042555486419895594
320.0,1.0794213142854223,325.0,0.07942131428542232
330.0,1.0911528867710123,335.0,0.0911528867710123
340.0,1.0890109770763443,345.0,0.08901097707634431
350.0,1.078128025999908,355.0,0.07812802599990798
360.0,1.073146946534535,365.0,0.0731469465345349
370.0,1.0657882387858297,375.0,0.06578823878582973
380.0,1.066084920088476,385.0,0.0660849200884761
390.0,1.0902879133548948,395.0,0.09028791335489483
400.0,1.0338375245781994,405.0,0.03383752457819944
410.0,1.0629027222426155,415.0,0.0629027222426155
420.0,1.0733454834454692,425.0,0.0733454834454692
430.0,1.0468997711518337,435.0,0.04689977115183375
440.0,1.1107416456565702,445.0,0.11074164565657019
450.0,1.1171097079432761,455.0,0.11710970794327613
460.0,1.0860622088686105,465.0,0.08606220886861049
470.0,1.1264659243043003,475.0,0.12646592430430026
480.0,1.0665174516411087,485.0,0.06651745164110867
490.0,1.108505172947233,495.0,0.10850517294723305
