fit_ok,alpha,slope,intercept,r2_loglog,n_points_fit,r_min_fit,r_max_fit,y_min_fit,y_max_fit,time_min_hours,time_max_hours
1,0.00697681073571608,-0.00697681073571608,-2.7000845815863324,0.00017242002412831692,49,15.0,495.0,0.015876432733810786,0.12646592430430026,24.0,72.0
