r_bin_km,24.0,32.0,40.0,48.0,56.0,64.0,72.0,96.0,104.0,112.0,120.0,128.0,136.0
0.0,1.5029859622358728,1.4062118535052062,1.3004684630137486,1.338655305606134,1.3015441758907225,1.2854233948822082,1.2539919081387674,1.2371914769285162,1.231704175228127,1.2019757516468943,1.1248191226980782,1.199446704394473,1.1585840027084722
10.0,1.5070878405770236,1.402918352579563,1.3487432904228882,1.3385460137736025,1.2971833363608924,1.2605317441328083,1.2602571431630634,1.2389912887722614,1.1783160748983983,1.178161833390142,1.1417900746732086,1.1761130409591407,1.140014538290566
20.0,1.353263695013082,1.3041649594314737,1.2929182334647544,1.2698716961852068,1.2026105160524867,1.1939184933108886,1.1680200795301698,1.1526607215478404,1.1584546829830191,1.162488477219888,1.101671852274565,1.1280031385436913,1.1279482942332488
30.0,1.343281799644173,1.364972430621457,1.269451481845867,1.2425152606097989,1.2455576118846408,1.2011556109143884,1.152843763624575,1.1286134525881293,1.184280582023754,1.1498475285007743,1.0932211799582383,1.160848924843506,1.108633570803102
40.0,1.597486307483562,1.485256931466317,1.402499915736532,1.3988523948605989,1.252151956511769,1.252642892948885,1.240069438558269,1.1948199250248568,1.1819938095904974,1.1569944873067224,1.146326748663338,1.1548386192297442,1.1381897888187482
50.0,1.3222115236470215,1.2911435941978355,1.2336960588621222,1.224744871688919,1.1679839626352948,1.1547649674573683,1.135716604322367,1.10732807060397,1.1093714293239731,1.091934244435849,1.0728318894055455,1.091140471228361,1.086764659521908
60.0,1.3018478161467752,1.2860978416817663,1.2445650847464604,1.2174658297451484,1.1687396601073696,1.14934364565789,1.153369528738503,1.1243475702620531,1.1534097860000183,1.1126117531006696,1.0768500030160777,1.1190826755760943,1.091681557677264
70.0,1.085472493276204,1.1107112090474425,1.1066153754141312,1.083808340721897,1.08634101836066,1.0875409276507184,1.0699303076172555,1.0761314209760575,1.095184995760767,1.0885942240776745,1.0614200947097487,1.087583069956448,1.0792721862329553
80.0,1.1848385315518724,1.2252577652163428,1.182003412194099,1.1451766726431647,1.163588736946006,1.129076920778127,1.114300968152237,1.1327086478099826,1.1508522019140888,1.134691648325325,1.102258393981913,1.1436577526776286,1.1124683954086487
90.0,1.2043577577116122,1.1919927965424328,1.1902066926385555,1.1394217152099635,1.1224289799033904,1.142468460357933,1.1097818886069932,1.1219819647663611,1.1145280366504344,1.1115887234224853,1.105148307196909,1.1119874264015746,1.0792794004775974
100.0,1.1292008996195866,1.138650642440014,1.1298348680314148,1.1193235832119222,1.0941524007642494,1.0845867195223813,1.0833169454748413,1.0672292083041557,1.09293806366335,1.0759845382111748,1.0403679153209422,1.098451369524705,1.090398944318552
110.0,1.1836791649358591,1.1792875751068963,1.166470219545723,1.130614883149878,1.124333034216444,1.1014059871197297,1.113115201122302,1.106511209601446,1.0725782776890502,1.0772575943024747,1.0792394212718508,1.0927022455428366,1.095549434119222
120.0,1.231882255026503,1.2587206154865922,1.2005248310166068,1.1464746443417215,1.146123166419032,1.135316057211213,1.1379412997249652,1.101938248990079,1.1169248403451313,1.0926258510977265,1.059029943152075,1.101050679116255,1.0797437178578568
130.0,1.1967349459901209,1.2070533886671997,1.1747242134325395,1.1246306891403386,1.1280343396474666,1.1120810824543668,1.1142371961413302,1.1206209408740089,1.1169399556512296,1.083800222302589,1.0549400649275722,1.0838883689068357,1.0588559078603448
140.0,1.2222963999914376,1.2182427815860688,1.2067537314129757,1.157854712417448,1.1186224312756443,1.1286706509775828,1.0882182061991887,1.0986763095061618,1.0983260190332935,1.0923563089012964,1.0683715709030406,1.0691327811156603,1.0792707263022123
150.0,1.2180269288555257,1.2309603376579532,1.1946732272717282,1.14919294420287,1.1557493673462096,1.1306213821782525,1.1217305383019316,1.1369970237188654,1.1253351457651888,1.1170879232883777,1.064549764078153,1.0967490179749382,1.0701187947984103
160.0,1.1684967113107467,1.1832281579001682,1.1709689151366998,1.130211787959689,1.1173704249415344,1.1241507707527636,1.0996820092877966,1.1084822409996196,1.117358059642581,1.098306294630577,1.0588849211654892,1.09897153224143,1.0702996744245838
170.0,1.2095299520827136,1.2553401324887408,1.2067137880619487,1.1415903569288683,1.1544264755379745,1.1298744979692836,1.116711127850241,1.115149644673481,1.1386323372439622,1.1196561616641114,1.086621727912732,1.0993033528579268,1.085100512299941
180.0,1.2094740899679943,1.235747701390503,1.173985761419546,1.120328672654965,1.149192550775595,1.1303094960321534,1.0966192560604624,1.107221086996378,1.1355047366149018,1.1104295662314894,1.04677035891025,1.1033031671094171,1.0760380773479004
190.0,1.1924036133624272,1.2107879975766416,1.1638671830286489,1.1218807770156949,1.1298642848031848,1.1116089506556004,1.080084396260087,1.0833497101667724,1.1032531143405784,1.0868007572487857,1.0401154802467245,1.0748251485618583,1.0631853169157817
200.0,1.2428159594771837,1.2550643622558757,1.189632881647116,1.1246403335332138,1.1326659552482603,1.1176618494458292,1.1030480912657423,1.1103122599350066,1.123594071908006,1.1007531702049014,1.0549793080751344,1.1069465856041802,1.066126867360489
210.0,1.1625955055136374,1.1784225663327743,1.132123537481241,1.081719265354637,1.089607020262795,1.0851852845150345,1.0596096783859814,1.0770490318100758,1.0950417091575733,1.0676515801756072,1.0440463479704425,1.0776890884681951,1.0536471438266553
220.0,1.1213622412495567,1.1310278913664589,1.1026929759414823,1.0583648398432894,1.077716241683584,1.0735357143642863,1.0474387289433558,1.05557620323098,1.06701580223886,1.0539581076581692,1.0283906752120302,1.0647215487781363,1.0421091544871093
