window_start_pt,hours_since_quake,r_bin_km,n_tiles,n_tiles_crisis,n_tiles_overlap,baseline_sum,crisis_sum,baseline_sum_overlap,crisis_sum_overlap,path_sector_occupied,phi_aggregate,phi_overlap,tile_overlap_ratio,path_coverage_frac
2024-08-14 08:00:00,0.0,40.0,8,6,6,480.6166842191328,295.8787639257389,434.75500174644003,295.8787639257389,1,0.6156231642404566,0.6805643701330037,0.75,0.08333333333333333
2024-08-14 08:00:00,0.0,50.0,2,0,0,85.12881790628947,,,,1,,,0.0,0.08333333333333333
2024-08-14 08:00:00,0.0,60.0,34,26,26,10337.662917901553,8705.958973999115,9721.81151754233,8705.958973999115,1,0.842159300718072,0.895507895651939,0.7647058823529411,0.08333333333333333
2024-08-14 08:00:00,0.0,70.0,85,80,79,28096.80219227029,29219.97884544681,27933.069219064262,29197.01319571024,1,1.0399752486240414,1.0452490188863075,0.9294117647058824,0.08333333333333333
2024-08-14 08:00:00,0.0,80.0,99,97,97,124754.36863248184,110583.37156853569,124694.32938936932,110583.37156853569,1,0.886408811015725,0.8868356092058454,0.9797979797979798,0.08333333333333333
2024-08-14 08:00:00,0.0,90.0,133,131,131,126732.03278549627,137260.40557131733,126454.14145149529,137260.40557131733,1,1.083075861362069,1.0854559921548086,0.9849624060150376,0.08333333333333333
2024-08-14 08:00:00,0.0,100.0,159,158,158,54951.914977448716,66928.7057931944,54907.140225616924,66928.7057931944,1,1.2179503811770844,1.2189435748826127,0.9937106918238994,0.08333333333333333
2024-08-14 08:00:00,0.0,110.0,172,172,172,39429.6212476857,43567.21439208719,39429.6212476857,43567.21439208719,1,1.1049361625466878,1.1049361625466878,1.0,0.08333333333333333
2024-08-14 08:00:00,0.0,120.0,172,170,168,37092.40942502473,38566.39363035608,36987.10214614056,38524.285592157015,1,1.039738162825759,1.041559985963292,0.9767441860465116,0.08333333333333333
2024-08-14 08:00:00,0.0,130.0,171,169,168,27204.33103874289,29544.950534022813,27148.41269631605,29524.471796104746,1,1.086038487472695,1.087521105796035,0.9824561403508771,0.08333333333333333
2024-08-14 08:00:00,0.0,140.0,171,167,167,28546.296572978375,32197.986590645498,28479.343396934426,32197.986590645498,1,1.1279216730734793,1.130573347211065,0.9766081871345029,0.08333333333333333
2024-08-14 08:00:00,0.0,150.0,160,160,159,47856.62124448921,45895.864121801365,47846.32325543653,45884.754185930884,1,0.9590285090819355,0.9590027208771414,0.99375,0.08333333333333333
2024-08-14 08:00:00,0.0,160.0,139,138,137,27587.553721004188,27607.754865148665,27482.72130082958,27582.626048204867,1,1.0007322557247653,1.0036351839500068,0.9856115107913669,0.08333333333333333
2024-08-14 08:00:00,0.0,170.0,116,114,114,35298.334399464075,36716.16547259356,35221.87392816267,36716.16547259356,1,1.0401670814572772,1.0424251005917118,0.9827586206896551,0.08333333333333333
2024-08-14 08:00:00,0.0,180.0,65,66,65,21954.130331747685,20997.617054283524,21954.130331747685,20971.019528157267,1,0.9564312836349999,0.9552197792062503,1.0,0.08333333333333333
2024-08-14 08:00:00,0.0,190.0,24,22,21,3591.613540905442,3953.681570253241,3533.0859918000992,3941.3170423720935,1,1.1008092951048742,1.1155451782151504,0.875,0.08333333333333333
2024-08-14 08:00:00,0.0,200.0,4,3,3,208.37492095471532,141.47218076017964,198.2527910616995,141.47218076017964,1,0.6789309390592393,0.7135949007454386,0.75,0.08333333333333333
2024-08-15 08:00:00,24.0,40.0,9,8,8,502.46813923270633,310.48825716916565,492.148067029432,310.48825716916565,1,0.6179262582564867,0.630883829419973,0.8888888888888888,0.08333333333333333
2024-08-15 08:00:00,24.0,50.0,2,0,0,80.2311573371718,,,,1,,,0.0,0.08333333333333333
2024-08-15 08:00:00,24.0,60.0,33,28,28,10640.485790274171,8951.85794901126,10194.209658404008,8951.85794901126,1,0.8413016215099517,0.8781316305017756,0.8484848484848485,0.08333333333333333
2024-08-15 08:00:00,24.0,70.0,87,80,79,28525.68751664147,27409.253762072243,28319.367753750255,27398.404394457735,1,0.9608621613793563,0.9674793813442195,0.9080459770114943,0.08333333333333333
2024-08-15 08:00:00,24.0,80.0,99,97,97,122484.04499171303,126077.43466145874,122434.59365788674,126077.43466145874,1,1.0293376142989794,1.0297533637735674,0.9797979797979798,0.08333333333333333
2024-08-15 08:00:00,24.0,90.0,134,132,132,125912.21705505055,131862.0136398442,125875.08055791937,131862.0136398442,1,1.0472535288787133,1.0475624965274206,0.9850746268656716,0.08333333333333333
