r_bin_km,-8.0,0.0,8.0,16.0,24.0,32.0,40.0,48.0,56.0,64.0,72.0,80.0,88.0,96.0,104.0,112.0,120.0,128.0,136.0,144.0,152.0,160.0,168.0,176.0,184.0,192.0,200.0,208.0,216.0,224.0
0.0,0.9312143649877224,1.1129240415029429,0.9261485701875342,0.9820816493319432,1.0974314152349922,1.0011708153231496,1.3095038761456868,1.2404786155348404,1.0257966014741973,1.0834048513806684,1.1480994688763992,0.9499766762998744,1.1235214440360992,1.21613031769325,1.1270054307892985,1.0951220717749386,1.1611038632225466,1.1495243636689494,1.064280954339755,1.092807707383095,1.2430145580831382,1.0489734713690286,1.095945603374371,0.8775568958636472,0.9473589591628376,1.1123173909039448,0.980297594029078,1.0631455387903817,1.2083500516654726,1.0463176734168704
10.0,0.7794934354938539,0.858080495775489,0.9079525087578932,0.7987346340542906,0.8761341898101156,0.8979692477027102,0.9812050099184476,0.9426351661414576,0.8919040085138455,0.8938754117747993,1.0044700033475176,0.986580060273206,0.8622087926309719,0.9592759862766936,1.1380646008079291,1.0485465455315477,1.045441522972789,1.0902512955108052,1.0184118877631252,0.9895024218984554,1.0789470640037275,0.9155583459988044,0.95667058354167,1.0769440687258196,0.9364161748633876,0.9797387408364746,1.0452085493699883,0.9614497750790858,0.993892436175808,1.030197223324261
20.0,1.163516172465707,1.2416710955016366,1.1137802138884532,1.1441396669702888,1.1926983702314469,1.0589008280352714,1.2326838558538893,1.2351975975371476,1.089155768446075,1.1321739867454654,1.206228140120927,1.1589314205906458,1.1571493954467853,1.2014615077606,1.2704068819189405,1.1674212144814204,1.1915588931568866,1.2809947852658183,1.1521830422424126,1.1807065478519454,1.2403820169764468,1.084553618031005,1.1565733665105349,1.2244483505176686,1.033280863100872,1.174953209913332,1.1941045413796445,1.114135684571377,1.1653190556503412,1.1723703524763012
30.0,0.9608257221931208,1.037502696651292,0.9354260494597284,0.8982506283145428,1.002079372830383,0.9041008397777692,1.01561468428744,1.1525850799404245,1.051429441106648,1.1040203991408988,1.2509795765056626,1.206765672048162,1.19570059239077,1.2367471900077591,1.2458393690773792,1.145591940903581,1.2094559383760055,1.2525187564750415,1.144823334043236,1.2165616018038068,1.2292386867627922,1.0957717302097796,1.2014388530750122,1.2171193814816903,1.0542612563712015,1.196648655402211,1.1824019405811832,1.1184075902552677,1.2123637508921692,1.226332948790128
40.0,1.0957943756672366,1.2528590764192813,1.1481770859080564,1.178038141184853,1.2061341435932975,1.0970074185506344,1.2243957813368744,1.301462161938023,1.236960952406066,1.22112028331531,1.3562107459007962,1.3233591303275196,1.3249459960111,1.3332363421094355,1.3083791226213537,1.241530158522866,1.2780001594860615,1.31699448095015,1.2305595321058875,1.2858088245834818,1.319464160300647,1.186476520551791,1.2715982135698358,1.2666385009913563,1.12615498098907,1.260287152180597,1.2434367885497697,1.207681787270711,1.291800536672373,1.2889501994600563
50.0,1.0321564276343844,1.1807652218729694,1.0914503522507155,1.1366032748271235,1.2013504082332136,1.1015338703949935,1.134861069229438,1.2368326226397777,1.1981417254767115,1.1625357731886432,1.2691527853802826,1.2553962852747662,1.2446760591929786,1.2519353656405,1.259084598657019,1.179552054000399,1.2253070688780496,1.2778360301770086,1.185085305837025,1.2363040707026796,1.2753985813827502,1.13504643345792,1.2306315440021078,1.2411402376198857,1.092160772574013,1.2260148606787524,1.2304814285829588,1.1621784366284205,1.241825690951039,1.2605539039614189
60.0,1.0780397536289972,1.1659427688257378,1.0979825656816709,1.1936626684054814,1.2128094694787523,1.044682377374549,1.2035960184157672,1.231377438033207,1.1459063195989354,1.1810812111273297,1.2638655479720753,1.203047519653299,1.2206529333522138,1.2345875660347525,1.2479731587211889,1.1683116845571562,1.2186733487789343,1.257996993455565,1.16312568998621,1.217277915400356,1.2392645585580089,1.0743361102792015,1.1973337700743485,1.209757502398925,1.0523611088602554,1.173459803382029,1.1801028843549304,1.0639845747597,1.207052578791896,1.211157274201212
70.0,1.0996040086950405,1.1747831434383804,1.0721914312477467,1.1478839175711772,1.1737530889126822,1.0481786944380125,1.1746013202516492,1.2040923394029877,1.1377083917628463,1.137074523638295,1.25068314848746,1.2221761199460062,1.240972616659639,1.264673371169411,1.2740816535952737,1.2048894440249995,1.2211887513622472,1.2630384081051689,1.180483206344228,1.2147843916719516,1.2466742009451266,1.1142257384575005,1.2110434520038598,1.2344206333743917,1.0790812468569142,1.1961366283701078,1.190109310191285,1.124704739413644,1.21384324512761,1.221312747973135
80.0,0.981810096109634,1.0463714886196436,1.025873049627032,1.0004089190246104,1.0184850570088786,0.9618476667348688,1.041085362585228,1.06331527468428,0.968413488245472,0.9472014227637542,1.0049712755564166,0.9832964600149696,1.0086674441271524,1.0415276743228508,1.1397384456870048,1.042127751385314,1.0494142009692706,1.1178717630439734,0.9823293820744744,1.020941671553882,1.0992444031734507,0.935214500212368,1.0177221474805642,1.087176813039839,0.8985072685024231,0.9897459144518462,1.0595736020594189,0.9440723754707748,1.000849756993628,1.0357758478385748
