r_bin_km,phi_mean,n_tiles_mean,n_tiles_overlap_mean,r_center_km,abs_dev
100.0,1.00179540020301,160.66666666666666,149.66666666666666,105.0,0.0017954002030100558
110.0,0.9463874729947862,204.66666666666666,188.33333333333334,115.0,0.053612527005213795
120.0,0.8355043846498676,152.0,135.0,125.0,0.16449561535013235
130.0,0.9224984717004681,144.66666666666666,120.0,135.0,0.07750152829953194
140.0,0.9817638176720066,190.33333333333334,162.66666666666666,145.0,0.0182361823279934
150.0,0.9956089533290262,201.33333333333334,181.33333333333334,155.0,0.004391046670973786
160.0,1.000310371441472,251.66666666666666,225.66666666666666,165.0,0.0003103714414720571
170.0,1.01853579608573,234.33333333333334,216.0,175.0,0.018535796085729972
180.0,1.0087963728887226,233.66666666666666,220.0,185.0,0.008796372888722592
190.0,1.0011237266955517,287.0,251.66666666666666,195.0,0.0011237266955517189
200.0,1.027742084784127,370.6666666666667,330.6666666666667,205.0,0.027742084784126986
210.0,1.0275777764884895,335.3333333333333,302.3333333333333,215.0,0.02757777648848947
220.0,1.0120009366575866,274.0,237.33333333333334,225.0,0.012000936657586614
230.0,0.9816137713059284,306.0,259.3333333333333,235.0,0.018386228694071582
240.0,0.9545477000891501,457.0,376.3333333333333,245.0,0.04545229991084987
250.0,0.9137845808630661,461.0,395.0,255.0,0.08621541913693387
260.0,0.9821928313428496,559.0,474.0,265.0,0.017807168657150374
270.0,1.0200937774351921,628.6666666666666,539.3333333333334,275.0,0.02009377743519214
280.0,1.0339287905354242,674.6666666666666,564.6666666666666,285.0,0.03392879053542419
290.0,1.0399472529301141,558.0,457.3333333333333,295.0,0.03994725293011414
300.0,1.0293962800301,326.6666666666667,275.6666666666667,305.0,0.029396280030099975
310.0,0.9850161676258153,361.0,303.0,315.0,0.014983832374184658
320.0,0.9681752613381188,362.0,313.3333333333333,325.0,0.03182473866188118
330.0,0.9324925105026459,346.3333333333333,328.3333333333333,335.0,0.06750748949735408
340.0,0.8798839599766243,317.0,280.0,345.0,0.12011604002337573
350.0,0.7974495111315473,312.6666666666667,272.3333333333333,355.0,0.20255048886845273
360.0,0.7165754540282947,261.3333333333333,224.0,365.0,0.2834245459717053
370.0,0.6795773587087198,250.33333333333334,205.33333333333334,375.0,0.3204226412912802
380.0,0.8684733264868881,388.3333333333333,330.0,385.0,0.13152667351311187
390.0,1.0200410756921254,328.3333333333333,298.3333333333333,395.0,0.020041075692125432
400.0,1.0530082311244122,224.0,211.66666666666666,405.0,0.05300823112441222
410.0,1.0105153275481416,194.66666666666666,180.0,415.0,0.010515327548141551
420.0,1.0098402646578233,191.0,173.33333333333334,425.0,0.009840264657823283
430.0,1.0348802751384865,234.66666666666666,217.0,435.0,0.03488027513848646
440.0,1.0456655202756646,172.33333333333334,164.0,445.0,0.04566552027566462
450.0,1.050576534579769,210.0,200.33333333333334,455.0,0.05057653457976907
460.0,1.0508136993218302,260.3333333333333,245.33333333333334,465.0,0.05081369932183022
470.0,1.057875015893277,369.0,352.0,475.0,0.05787501589327704
480.0,1.0569960917447014,450.3333333333333,425.0,485.0,0.05699609174470144
490.0,1.0462226459515558,379.3333333333333,365.0,495.0,0.046222645951555785
