slug,short_name,window_start_pt,hours_since_peak,return_flow,R_return,denominator_F_out_near_pos,n_vectors_return
the_flooding_across_eastern_bangladesh,bangladesh_fld,2024-09-05 08:00:00,248.0,91.99999999999999,0.30514582813677527,301.49519186204606,13
the_flooding_across_eastern_bangladesh,bangladesh_fld,2024-09-05 16:00:00,256.0,14.666666666666668,0.04864643636963085,301.49519186204606,4
the_flooding_across_gujarat_india,gujarat_fld,2024-09-02 08:00:00,8.0,0.0,,0.0,0
the_flooding_across_gujarat_india,gujarat_fld,2024-09-02 16:00:00,16.0,0.0,,0.0,0
the_flooding_across_gujarat_india,gujarat_fld,2024-09-03 08:00:00,32.0,0.0,,0.0,0
the_flooding_across_gujarat_india,gujarat_fld,2024-09-03 16:00:00,40.0,0.0,,0.0,0
the_flooding_across_gujarat_india,gujarat_fld,2024-09-04 08:00:00,56.0,0.0,,0.0,0
the_flooding_across_gujarat_india,gujarat_fld,2024-09-04 16:00:00,64.0,0.0,,0.0,0
the_flooding_across_gujarat_india,gujarat_fld,2024-09-05 08:00:00,80.0,0.0,,0.0,0
the_flooding_across_gujarat_india,gujarat_fld,2024-09-05 16:00:00,88.0,0.0,,0.0,0
the_flooding_across_gujarat_india,gujarat_fld,2024-09-06 08:00:00,104.0,0.0,,0.0,0
the_flooding_across_gujarat_india,gujarat_fld,2024-09-06 16:00:00,112.0,0.0,,0.0,0
the_flooding_across_gujarat_india,gujarat_fld,2024-09-07 08:00:00,128.0,0.0,,0.0,0
the_flooding_across_gujarat_india,gujarat_fld,2024-09-07 16:00:00,136.0,0.0,,0.0,0
the_flooding_across_gujarat_india,gujarat_fld,2024-09-08 08:00:00,152.0,0.0,,0.0,0
the_flooding_across_gujarat_india,gujarat_fld,2024-09-08 16:00:00,160.0,0.0,,0.0,0
turkiye_earthquake_2023,turkiye,2023-02-06 16:00:00,8.0,0.0,0.0,141.15194510059612,0
turkiye_earthquake_2023,turkiye,2023-02-07 08:00:00,24.0,13.833333333333329,0.09800313643198182,141.15194510059612,2
turkiye_earthquake_2023,turkiye,2023-02-07 16:00:00,32.0,1.333333333333334,0.00944608543922717,141.15194510059612,1
turkiye_earthquake_2023,turkiye,2023-02-08 08:00:00,48.0,4.5,0.031880538357391686,141.15194510059612,1
turkiye_earthquake_2023,turkiye,2023-02-08 16:00:00,56.0,0.0,0.0,141.15194510059612,0
turkiye_earthquake_2023,turkiye,2023-02-09 08:00:00,72.0,9.285714285714285,0.06578523788033204,141.15194510059612,1
turkiye_earthquake_2023,turkiye,2023-02-09 16:00:00,80.0,7.571428571428571,0.05364027088703997,141.15194510059612,1
turkiye_earthquake_2023,turkiye,2023-02-10 08:00:00,96.0,1.0000000000000036,0.0070845640794204,141.15194510059612,2
turkiye_earthquake_2023,turkiye,2023-02-10 16:00:00,104.0,11.142857142857142,0.07894228545639845,141.15194510059612,2
turkiye_earthquake_2023,turkiye,2023-02-11 08:00:00,120.0,14.28571428571429,0.10120805827743395,141.15194510059612,2
turkiye_earthquake_2023,turkiye,2023-02-11 16:00:00,128.0,0.9999999999999964,0.007084564079420349,141.15194510059612,2
turkiye_earthquake_2023,turkiye,2023-02-12 08:00:00,144.0,37.833333333333336,0.2680326743380709,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-02-12 16:00:00,152.0,15.499999999999996,0.10981074323101578,141.15194510059612,2
turkiye_earthquake_2023,turkiye,2023-02-13 08:00:00,168.0,43.83333333333334,0.3105400588145931,141.15194510059612,6
turkiye_earthquake_2023,turkiye,2023-02-13 16:00:00,176.0,13.666666666666664,0.09682237575207843,141.15194510059612,2
turkiye_earthquake_2023,turkiye,2023-02-14 08:00:00,192.0,61.16666666666666,0.43333916952454615,141.15194510059612,6
turkiye_earthquake_2023,turkiye,2023-02-14 16:00:00,200.0,3.833333333333334,0.027157495637778105,141.15194510059612,1
turkiye_earthquake_2023,turkiye,2023-02-15 08:00:00,216.0,86.0,0.6092725108301522,141.15194510059612,6
turkiye_earthquake_2023,turkiye,2023-02-15 16:00:00,224.0,44.0,0.3117208194944965,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-02-16 08:00:00,240.0,86.71428571428572,0.614332913744024,141.15194510059612,5
turkiye_earthquake_2023,turkiye,2023-02-16 16:00:00,248.0,37.714285714285715,0.2671892738524256,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-02-17 08:00:00,264.0,86.57142857142856,0.6133208331612494,141.15194510059612,6
turkiye_earthquake_2023,turkiye,2023-02-17 16:00:00,272.0,46.57142857142856,0.32993826998443454,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-02-18 08:00:00,288.0,118.28571428571429,0.8380027225371529,141.15194510059612,5
turkiye_earthquake_2023,turkiye,2023-02-18 16:00:00,296.0,29.71428571428571,0.21051276121706253,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-02-19 08:00:00,312.0,104.83333333333334,0.742698467659236,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-02-19 16:00:00,320.0,51.66666666666666,0.3660358107700526,141.15194510059612,5
turkiye_earthquake_2023,turkiye,2023-02-20 08:00:00,336.0,196.83333333333331,1.3944783629659103,141.15194510059612,6
turkiye_earthquake_2023,turkiye,2023-02-20 16:00:00,344.0,79.66666666666666,0.5644036049938231,141.15194510059612,5
turkiye_earthquake_2023,turkiye,2023-02-21 08:00:00,360.0,113.66666666666664,0.8052787836941158,141.15194510059612,6
turkiye_earthquake_2023,turkiye,2023-02-21 16:00:00,368.0,40.33333333333334,0.2857440845366218,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-02-23 08:00:00,408.0,139.0,0.9847544070394321,141.15194510059612,6
turkiye_earthquake_2023,turkiye,2023-02-23 16:00:00,416.0,52.85714285714286,0.37446981562650555,141.15194510059612,5
turkiye_earthquake_2023,turkiye,2023-02-24 08:00:00,432.0,117.42857142857142,0.8319302390405068,141.15194510059612,8
turkiye_earthquake_2023,turkiye,2023-02-24 16:00:00,440.0,49.57142857142857,0.35119196222269566,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-02-25 08:00:00,456.0,120.57142857142858,0.8541960118615424,141.15194510059612,6
turkiye_earthquake_2023,turkiye,2023-02-25 16:00:00,464.0,24.71428571428571,0.17508994081996065,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-02-26 08:00:00,480.0,71.83333333333334,0.5089078530383636,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-02-26 16:00:00,488.0,62.83333333333333,0.4451467763235802,141.15194510059612,5
turkiye_earthquake_2023,turkiye,2023-02-27 08:00:00,504.0,161.0,1.1406148167866803,141.15194510059612,7
turkiye_earthquake_2023,turkiye,2023-02-27 16:00:00,512.0,65.16666666666666,0.46167742584222765,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-02-28 08:00:00,528.0,153.16666666666663,1.0851190648312203,141.15194510059612,8
turkiye_earthquake_2023,turkiye,2023-02-28 16:00:00,536.0,67.33333333333334,0.4770273146809719,141.15194510059612,5
turkiye_earthquake_2023,turkiye,2023-03-01 08:00:00,552.0,185.83333333333331,1.3165481580922862,141.15194510059612,7
turkiye_earthquake_2023,turkiye,2023-03-01 16:00:00,560.0,41.16666666666667,0.29164788793613877,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-03-02 08:00:00,576.0,160.0,1.13353025270726,141.15194510059612,8
turkiye_earthquake_2023,turkiye,2023-03-02 16:00:00,584.0,70.71428571428572,0.500979888473298,141.15194510059612,6
turkiye_earthquake_2023,turkiye,2023-03-03 08:00:00,600.0,168.2857142857143,1.1922309265081716,141.15194510059612,9
turkiye_earthquake_2023,turkiye,2023-03-03 16:00:00,608.0,59.57142857142857,0.4220376030168994,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-03-04 08:00:00,624.0,119.28571428571429,0.8450872866165733,141.15194510059612,5
turkiye_earthquake_2023,turkiye,2023-03-04 16:00:00,632.0,28.71428571428571,0.20342819713764215,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-03-05 08:00:00,648.0,47.16666666666667,0.334155272412661,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-03-05 16:00:00,656.0,79.83333333333331,0.5655843656737264,141.15194510059612,5
turkiye_earthquake_2023,turkiye,2023-03-06 08:00:00,672.0,163.0,1.154783944945521,141.15194510059612,8
turkiye_earthquake_2023,turkiye,2023-03-06 16:00:00,680.0,79.66666666666666,0.5644036049938231,141.15194510059612,5
turkiye_earthquake_2023,turkiye,2023-03-07 08:00:00,696.0,161.3333333333333,1.1429763381464868,141.15194510059612,10
turkiye_earthquake_2023,turkiye,2023-03-07 16:00:00,704.0,43.33333333333334,0.30699777677488294,141.15194510059612,5
turkiye_earthquake_2023,turkiye,2023-03-08 08:00:00,720.0,180.83333333333331,1.2811253376951843,141.15194510059612,11
turkiye_earthquake_2023,turkiye,2023-03-08 16:00:00,728.0,50.66666666666667,0.35895124669063233,141.15194510059612,5
turkiye_earthquake_2023,turkiye,2023-03-09 08:00:00,744.0,183.14285714285714,1.2974873071167028,141.15194510059612,9
turkiye_earthquake_2023,turkiye,2023-03-09 16:00:00,752.0,72.71428571428571,0.5151490166321386,141.15194510059612,6
turkiye_earthquake_2023,turkiye,2023-03-10 08:00:00,768.0,153.42857142857142,1.0869745458996403,141.15194510059612,11
turkiye_earthquake_2023,turkiye,2023-03-10 16:00:00,776.0,36.57142857142857,0.2590926291902308,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-03-11 08:00:00,792.0,135.28571428571428,0.9584403118872992,141.15194510059612,5
turkiye_earthquake_2023,turkiye,2023-03-11 16:00:00,800.0,45.71428571428571,0.3238657864877885,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-03-12 08:00:00,816.0,85.83333333333334,0.6080917501502489,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-03-12 16:00:00,824.0,40.5,0.28692484521652517,141.15194510059612,5
turkiye_earthquake_2023,turkiye,2023-03-13 08:00:00,840.0,214.5,1.5196389950356703,141.15194510059612,11
turkiye_earthquake_2023,turkiye,2023-03-13 16:00:00,848.0,58.666666666666664,0.41562775932599527,141.15194510059612,5
turkiye_earthquake_2023,turkiye,2023-03-14 08:00:00,864.0,237.16666666666663,1.6802224475025318,141.15194510059612,11
turkiye_earthquake_2023,turkiye,2023-03-14 16:00:00,872.0,40.33333333333334,0.2857440845366218,141.15194510059612,5
turkiye_earthquake_2023,turkiye,2023-03-15 08:00:00,888.0,178.33333333333334,1.2634139274966334,141.15194510059612,12
turkiye_earthquake_2023,turkiye,2023-03-15 16:00:00,896.0,25.666666666666668,0.18183714470512294,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-03-16 08:00:00,912.0,189.0,1.3389826110104508,141.15194510059612,8
turkiye_earthquake_2023,turkiye,2023-03-16 16:00:00,920.0,50.85714285714286,0.3603006874676648,141.15194510059612,5
turkiye_earthquake_2023,turkiye,2023-03-17 08:00:00,936.0,235.99999999999997,1.6719571227432082,141.15194510059612,12
turkiye_earthquake_2023,turkiye,2023-03-17 16:00:00,944.0,30.999999999999996,0.21962148646203158,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-03-18 08:00:00,960.0,146.57142857142858,1.038394677926472,141.15194510059612,6
turkiye_earthquake_2023,turkiye,2023-03-18 16:00:00,968.0,15.999999999999996,0.11335302527072597,141.15194510059612,2
turkiye_earthquake_2023,turkiye,2023-03-19 08:00:00,984.0,93.83333333333334,0.6647682627856119,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-03-19 16:00:00,992.0,28.666666666666664,0.20309083694338406,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-03-20 08:00:00,1008.0,201.5,1.4275396620032055,141.15194510059612,10
turkiye_earthquake_2023,turkiye,2023-03-20 16:00:00,1016.0,25.166666666666664,0.17829486266541275,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-03-21 08:00:00,1032.0,196.33333333333331,1.3909360809262001,141.15194510059612,12
turkiye_earthquake_2023,turkiye,2023-03-21 16:00:00,1040.0,46.33333333333334,0.32825146901314406,141.15194510059612,5
turkiye_earthquake_2023,turkiye,2023-03-22 08:00:00,1056.0,147.5,1.0449732017145053,141.15194510059612,11
turkiye_earthquake_2023,turkiye,2023-03-22 16:00:00,1064.0,8.166666666666668,0.0578572733152664,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-03-23 08:00:00,1080.0,134.57142857142858,0.9533799089734276,141.15194510059612,12
turkiye_earthquake_2023,turkiye,2023-03-23 16:00:00,1088.0,46.57142857142857,0.32993826998443454,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-03-24 08:00:00,1104.0,153.7142857142857,1.0889987070651888,141.15194510059612,13
turkiye_earthquake_2023,turkiye,2023-03-24 16:00:00,1112.0,40.57142857142857,0.2874308855079123,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-03-25 08:00:00,1128.0,79.28571428571429,0.5617047234397583,141.15194510059612,5
turkiye_earthquake_2023,turkiye,2023-03-25 16:00:00,1136.0,28.714285714285708,0.20342819713764212,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-03-26 08:00:00,1152.0,42.5,0.3010939733753659,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-03-26 16:00:00,1160.0,28.999999999999993,0.2054523583031908,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-03-27 08:00:00,1176.0,190.49999999999994,1.349609457129581,141.15194510059612,14
turkiye_earthquake_2023,turkiye,2023-03-27 16:00:00,1184.0,17.83333333333333,0.1263413927496633,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-03-28 08:00:00,1200.0,168.99999999999997,1.197291329422043,141.15194510059612,14
turkiye_earthquake_2023,turkiye,2023-03-28 16:00:00,1208.0,31.16666666666667,0.22080224714193503,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-03-29 08:00:00,1224.0,164.83333333333334,1.1677723124244586,141.15194510059612,13
turkiye_earthquake_2023,turkiye,2023-03-29 16:00:00,1232.0,24.166666666666668,0.17121029858599238,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-03-30 08:00:00,1248.0,156.2857142857143,1.1072161575551271,141.15194510059612,11
turkiye_earthquake_2023,turkiye,2023-03-30 16:00:00,1256.0,28.142857142857146,0.19937987480654484,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-03-31 08:00:00,1272.0,170.71428571428572,1.2094362964153353,141.15194510059612,13
turkiye_earthquake_2023,turkiye,2023-03-31 16:00:00,1280.0,20.857142857142854,0.1477637650850535,141.15194510059612,2
turkiye_earthquake_2023,turkiye,2023-04-01 08:00:00,1296.0,60.28571428571429,0.4270980059307712,141.15194510059612,5
turkiye_earthquake_2023,turkiye,2023-04-01 16:00:00,1304.0,56.71428571428571,0.40179599136141264,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-04-02 08:00:00,1320.0,56.833333333333336,0.40263939184705794,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-04-02 16:00:00,1328.0,55.16666666666666,0.3908317850480239,141.15194510059612,6
turkiye_earthquake_2023,turkiye,2023-04-03 08:00:00,1344.0,171.33333333333331,1.2138219789406908,141.15194510059612,13
turkiye_earthquake_2023,turkiye,2023-04-03 16:00:00,1352.0,47.83333333333333,0.33887831513227457,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-04-04 08:00:00,1368.0,240.66666666666666,1.7050184217805033,141.15194510059612,15
turkiye_earthquake_2023,turkiye,2023-04-04 16:00:00,1376.0,36.50000000000001,0.25858658889884373,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-04-06 08:00:00,1416.0,207.28571428571428,1.468528925605566,141.15194510059612,11
turkiye_earthquake_2023,turkiye,2023-04-06 16:00:00,1424.0,64.14285714285714,0.4544241816656783,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-04-07 08:00:00,1440.0,118.28571428571426,0.8380027225371527,141.15194510059612,12
turkiye_earthquake_2023,turkiye,2023-04-07 16:00:00,1448.0,36.0,0.2550443068591335,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-04-08 08:00:00,1464.0,64.57142857142858,0.4574604234140014,141.15194510059612,6
turkiye_earthquake_2023,turkiye,2023-04-08 16:00:00,1472.0,60.71428571428571,0.43013424767909414,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-04-09 08:00:00,1488.0,80.83333333333334,0.572668929753147,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-04-09 16:00:00,1496.0,61.499999999999986,0.4357006908843529,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-04-11 08:00:00,1536.0,162.83333333333331,1.1536031842656176,141.15194510059612,14
turkiye_earthquake_2023,turkiye,2023-04-11 16:00:00,1544.0,68.16666666666667,0.4829311180804889,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-04-12 08:00:00,1560.0,171.66666666666669,1.2161835003004977,141.15194510059612,14
turkiye_earthquake_2023,turkiye,2023-04-12 16:00:00,1568.0,43.66666666666667,0.3093592981346897,141.15194510059612,5
turkiye_earthquake_2023,turkiye,2023-04-13 08:00:00,1584.0,152.14285714285717,1.0778658206546714,141.15194510059612,11
turkiye_earthquake_2023,turkiye,2023-04-13 16:00:00,1592.0,36.27001480842573,0.25695724407181797,141.15194510059612,6
turkiye_earthquake_2023,turkiye,2023-04-14 08:00:00,1608.0,141.85714285714286,1.004996018694919,141.15194510059612,14
turkiye_earthquake_2023,turkiye,2023-04-14 16:00:00,1616.0,69.99999999999999,0.4959194855594261,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-04-15 08:00:00,1632.0,39.57142857142858,0.280346321428492,141.15194510059612,6
turkiye_earthquake_2023,turkiye,2023-04-15 16:00:00,1640.0,65.71428571428571,0.465557068076196,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-04-16 08:00:00,1656.0,69.83333333333334,0.49473872487952286,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-04-16 16:00:00,1664.0,76.16666666666667,0.5396076307158519,141.15194510059612,6
turkiye_earthquake_2023,turkiye,2023-04-17 08:00:00,1680.0,106.83333333333334,0.7568675958180767,141.15194510059612,14
turkiye_earthquake_2023,turkiye,2023-04-17 16:00:00,1688.0,84.83333333333331,0.6010071860708283,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-04-18 08:00:00,1704.0,107.99999999999999,0.7651329205774003,141.15194510059612,12
turkiye_earthquake_2023,turkiye,2023-04-18 16:00:00,1712.0,72.16666666666667,0.5112693743981704,141.15194510059612,2
turkiye_earthquake_2023,turkiye,2023-04-19 08:00:00,1728.0,70.5,0.4994617675991364,141.15194510059612,11
turkiye_earthquake_2023,turkiye,2023-04-19 16:00:00,1736.0,68.0,0.48175035740058547,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-04-20 08:00:00,1752.0,10.0,0.07084564079420375,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-04-20 16:00:00,1760.0,75.57142857142857,0.5353906282876254,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-04-21 08:00:00,1776.0,63.0,0.4463275370034836,141.15194510059612,2
turkiye_earthquake_2023,turkiye,2023-04-21 16:00:00,1784.0,10.0,0.07084564079420375,141.15194510059612,1
turkiye_earthquake_2023,turkiye,2023-04-22 08:00:00,1800.0,47.28571428571429,0.3349986728983063,141.15194510059612,2
turkiye_earthquake_2023,turkiye,2023-04-22 16:00:00,1808.0,62.71428571428571,0.4443033758379349,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-04-23 08:00:00,1824.0,74.16666666666667,0.5254385025570112,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-04-23 16:00:00,1832.0,16.66666666666666,0.11807606799033953,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-04-24 08:00:00,1848.0,204.5,1.4487933542414666,141.15194510059612,14
turkiye_earthquake_2023,turkiye,2023-04-24 16:00:00,1856.0,41.33333333333333,0.29282864861604213,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-04-25 08:00:00,1872.0,223.83333333333331,1.5857615931102604,141.15194510059612,16
turkiye_earthquake_2023,turkiye,2023-04-25 16:00:00,1880.0,30.500000000000007,0.21607920442232148,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-04-26 08:00:00,1896.0,236.83333333333334,1.6778609261427253,141.15194510059612,16
turkiye_earthquake_2023,turkiye,2023-04-26 16:00:00,1904.0,36.66666666666667,0.2597673495787471,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-04-27 08:00:00,1920.0,192.28571428571428,1.3622604644142604,141.15194510059612,13
turkiye_earthquake_2023,turkiye,2023-04-27 16:00:00,1928.0,42.142857142857146,0.2985637719184301,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-04-28 08:00:00,1944.0,161.28571428571425,1.1426389779522288,141.15194510059612,15
turkiye_earthquake_2023,turkiye,2023-04-28 16:00:00,1952.0,37.85714285714285,0.2682013544351998,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-04-29 08:00:00,1968.0,122.28571428571429,0.8663409788548344,141.15194510059612,5
turkiye_earthquake_2023,turkiye,2023-04-29 16:00:00,1976.0,33.71428571428571,0.238851017534744,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-04-30 08:00:00,1992.0,100.83333333333334,0.7143602113415545,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-04-30 16:00:00,2000.0,12.499999999999998,0.08855705099275467,141.15194510059612,5
turkiye_earthquake_2023,turkiye,2023-05-01 08:00:00,2016.0,104.16666666666667,0.7379754249396223,141.15194510059612,7
turkiye_earthquake_2023,turkiye,2023-05-01 16:00:00,2024.0,39.83333333333333,0.28220180249691157,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-05-02 08:00:00,2040.0,242.66666666666663,1.7191875499393439,141.15194510059612,16
turkiye_earthquake_2023,turkiye,2023-05-02 16:00:00,2048.0,22.16666666666667,0.15704117042715166,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-05-03 08:00:00,2064.0,244.0,1.7286336353785714,141.15194510059612,17
turkiye_earthquake_2023,turkiye,2023-05-03 16:00:00,2072.0,22.666666666666668,0.16058345246686181,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-05-04 08:00:00,2088.0,220.57142857142858,1.5626524198035798,141.15194510059612,16
turkiye_earthquake_2023,turkiye,2023-05-04 16:00:00,2096.0,59.8414433798543,0.4239505402295839,141.15194510059612,6
turkiye_earthquake_2023,turkiye,2023-05-05 08:00:00,2112.0,233.4285714285714,1.65373967225327,141.15194510059612,16
turkiye_earthquake_2023,turkiye,2023-05-05 16:00:00,2120.0,31.285714285714278,0.22164564762758024,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-05-06 08:00:00,2136.0,134.0,0.9493315866423302,141.15194510059612,6
turkiye_earthquake_2023,turkiye,2023-05-06 16:00:00,2144.0,53.71428571428571,0.3805422991231515,141.15194510059612,3
turkiye_earthquake_2023,turkiye,2023-05-07 08:00:00,2160.0,53.833333333333336,0.3813856996087968,141.15194510059612,4
turkiye_earthquake_2023,turkiye,2023-05-07 16:00:00,2168.0,40.49999999999999,0.2869248452165251,141.15194510059612,5
turkiye_earthquake_2023,turkiye,2023-05-08 08:00:00,2184.0,274.3333333333333,1.9435320791209894,141.15194510059612,18
turkiye_earthquake_2023,turkiye,2023-05-08 16:00:00,2192.0,51.83333333333333,0.36721657144995606,141.15194510059612,6
turkiye_earthquake_2023,turkiye,2023-05-09 08:00:00,2208.0,296.3185349443336,2.0992876487330965,141.15194510059612,18
turkiye_earthquake_2023,turkiye,2023-05-09 16:00:00,2216.0,66.5,0.4711235112814549,141.15194510059612,5
typhoon_yagi_across_northeastern_vietnam,yagi_vn,2024-09-08 08:00:00,37.0,5.857142857142856,,,2
typhoon_yagi_across_northeastern_vietnam,yagi_vn,2024-09-08 16:00:00,45.0,13.142857142857144,,,2
typhoon_yagi_across_northeastern_vietnam,yagi_vn,2024-09-09 08:00:00,61.0,25.42857142857143,,,5
typhoon_yagi_across_northeastern_vietnam,yagi_vn,2024-09-09 16:00:00,69.0,23.581482211742944,,,9
typhoon_yagi_across_northeastern_vietnam,yagi_vn,2024-09-10 08:00:00,85.0,9.714285714285714,,,3
typhoon_yagi_across_northeastern_vietnam,yagi_vn,2024-09-10 16:00:00,93.0,23.57142857142857,,,7
typhoon_yagi_across_northeastern_vietnam,yagi_vn,2024-09-11 08:00:00,109.0,17.5,,,4
typhoon_yagi_across_northeastern_vietnam,yagi_vn,2024-09-11 16:00:00,117.0,23.666666666666668,,,10
typhoon_yagi_across_northeastern_vietnam,yagi_vn,2024-09-12 08:00:00,133.0,39.54744532347891,,,8
typhoon_yagi_across_northeastern_vietnam,yagi_vn,2024-09-12 16:00:00,141.0,45.33333333333333,,,19
typhoon_yagi_across_northeastern_vietnam,yagi_vn,2024-09-13 08:00:00,157.0,37.16666666666668,,,13
typhoon_yagi_across_northeastern_vietnam,yagi_vn,2024-09-13 16:00:00,165.0,84.66666666666664,,,19
typhoon_yagi_across_northeastern_vietnam,yagi_vn,2024-09-14 08:00:00,181.0,56.658233237835056,,,11
typhoon_yagi_across_northeastern_vietnam,yagi_vn,2024-09-14 16:00:00,189.0,34.83333333333333,,,9
typhoon_yagi_across_northeastern_vietnam,yagi_vn,2024-09-15 08:00:00,205.0,32.00921701855212,,,7
typhoon_yagi_across_northeastern_vietnam,yagi_vn,2024-09-15 16:00:00,213.0,92.84963732800396,,,22
typhoon_yagi_across_northeastern_vietnam,yagi_vn,2024-09-16 08:00:00,229.0,26.333786261201617,,,8
typhoon_yagi_across_northeastern_vietnam,yagi_vn,2024-09-16 16:00:00,237.0,99.95260319198908,,,24
typhoon_yagi_across_northeastern_vietnam,yagi_vn,2024-09-17 08:00:00,253.0,61.06602590253678,,,8
typhoon_yagi_across_northeastern_vietnam,yagi_vn,2024-09-17 16:00:00,261.0,133.8632624400056,,,27
typhoon_yagi_across_northeastern_vietnam,yagi_vn,2024-09-18 08:00:00,277.0,35.5,,,8
typhoon_yagi_across_northeastern_vietnam,yagi_vn,2024-09-18 16:00:00,285.0,110.83333333333333,,,21
wildfires_in_boise_county_idaho_27_august_2024,boise_fire,2024-09-02 08:00:00,8.0,0.0,0.0,1.7354545599885984,0
wildfires_in_boise_county_idaho_27_august_2024,boise_fire,2024-09-02 16:00:00,16.0,0.0,0.0,1.7354545599885984,0
wildfires_in_boise_county_idaho_27_august_2024,boise_fire,2024-09-03 08:00:00,32.0,6.666666666666666,3.8414527354207793,1.7354545599885984,1
wildfires_in_boise_county_idaho_27_august_2024,boise_fire,2024-09-03 16:00:00,40.0,15.000000000000002,8.643268654696755,1.7354545599885984,3
wildfires_in_boise_county_idaho_27_august_2024,boise_fire,2024-09-04 08:00:00,56.0,0.0,0.0,1.7354545599885984,0
wildfires_in_boise_county_idaho_27_august_2024,boise_fire,2024-09-04 16:00:00,64.0,14.333333333333334,8.259123381154676,1.7354545599885984,4
wildfires_in_boise_county_idaho_27_august_2024,boise_fire,2024-09-05 08:00:00,80.0,2.0,1.1524358206262337,1.7354545599885984,2
wildfires_in_boise_county_idaho_27_august_2024,boise_fire,2024-09-05 16:00:00,88.0,14.166666666666668,8.163087062769158,1.7354545599885984,4
wildfires_in_boise_county_idaho_27_august_2024,boise_fire,2024-09-06 08:00:00,104.0,1.833333333333334,1.0563995022407147,1.7354545599885984,1
wildfires_in_boise_county_idaho_27_august_2024,boise_fire,2024-09-06 16:00:00,112.0,17.166666666666668,9.891740793708507,1.7354545599885984,5
wildfires_in_boise_county_idaho_27_august_2024,boise_fire,2024-09-07 08:00:00,128.0,0.0,0.0,1.7354545599885984,0
