r_bin_km,phi_mean,r_center_km,abs_dev
0.0,1.0121299776120045,5.0,0.012129977612004517
10.0,1.008692634576143,15.0,0.00869263457614311
20.0,1.0150688636224752,25.0,0.01506886362247517
30.0,1.020172351743901,35.0,0.020172351743900974
40.0,1.0207702878438134,45.0,0.020770287843813406
50.0,1.0276913196016122,55.0,0.027691319601612197
60.0,1.02158224934379,65.0,0.02158224934379005
70.0,1.016614843713944,75.0,0.01661484371394395
80.0,1.023605672390199,85.0,0.02360567239019895
90.0,1.0173170363532913,95.0,0.017317036353291293
100.0,1.016258566951171,105.0,0.016258566951171005
110.0,1.0119723738822173,115.0,0.01197237388221728
120.0,1.0202819197311812,125.0,0.02028191973118121
130.0,1.0202226237107672,135.0,0.020222623710767218
140.0,1.0395976372632865,145.0,0.03959763726328647
150.0,1.0633165556196857,155.0,0.06331655561968574
160.0,1.0456117204124709,165.0,0.04561172041247086
170.0,1.0415933969140905,175.0,0.041593396914090475
180.0,1.044343148693681,185.0,0.044343148693680945
190.0,1.0211511266691726,195.0,0.021151126669172626
200.0,1.041899901500509,205.0,0.04189990150050904
210.0,1.0497570298876995,215.0,0.04975702988769948
220.0,1.0267927906919923,225.0,0.026792790691992252
230.0,1.0277011280217503,235.0,0.027701128021750288
240.0,1.0228860213261373,245.0,0.022886021326137262
250.0,1.0946074865647097,255.0,0.09460748656470974
260.0,1.0372684287863052,265.0,0.03726842878630521
270.0,1.0644781209332081,275.0,0.06447812093320815
280.0,1.2073549889338224,285.0,0.20735498893382243
290.0,1.606832658374591,295.0,0.6068326583745911
300.0,1.0941774670217959,305.0,0.09417746702179586
310.0,1.0279670949929098,315.0,0.027967094992909836
320.0,1.0710295374309342,325.0,0.07102953743093421
330.0,1.0224768735159606,335.0,0.022476873515960616
340.0,0.9955408322943213,345.0,0.004459167705678668
350.0,1.1342306910029962,355.0,0.13423069100299623
360.0,1.0415296967661818,365.0,0.04152969676618179
370.0,1.0373303939059757,375.0,0.0373303939059757
380.0,1.1579109435734405,385.0,0.1579109435734405
390.0,1.0903746138227912,395.0,0.09037461382279122
400.0,1.23408526160935,405.0,0.23408526160935006
410.0,0.8887983998766628,415.0,0.11120160012333724
420.0,1.0682118198291,425.0,0.06821181982909996
430.0,1.0710778826466958,435.0,0.07107788264669579
440.0,1.1437457352158167,445.0,0.14374573521581668
