hours_since_quake,D,near_delta,n_r_bins,t_hours,D_peak,t_peak_hours,D_norm,short_name,slug,name,disaster_type,event_type
-8.0,0.04039958147172558,-0.05895691293336394,31,-8.0,0.1092804966049428,448.0,0.369687023090434,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
16.0,0.022512586364664133,-0.027086185503511134,31,16.0,0.1092804966049428,448.0,0.20600735780007318,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
40.0,0.023659952078018746,-0.025321080252339173,31,40.0,0.1092804966049428,448.0,0.21650663030523415,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
64.0,0.032472182291248326,-0.000595335422316795,31,64.0,0.1092804966049428,448.0,0.2971452665395336,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
88.0,0.05858649540950773,0.034827388009546933,31,88.0,0.1092804966049428,448.0,0.5361111747259194,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
112.0,0.06236987474904501,0.034102058318509765,31,112.0,0.1092804966049428,448.0,0.5707319849992702,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
136.0,0.060131275026885686,0.03480821234852455,31,136.0,0.1092804966049428,448.0,0.5502470879526176,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
160.0,0.05767794977785087,0.029999660168276154,31,160.0,0.1092804966049428,448.0,0.5277972883520194,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
184.0,0.06280894476647249,0.03437894719544754,31,184.0,0.1092804966049428,448.0,0.5747498109706761,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
208.0,0.07053592376086379,0.05724325982222528,31,208.0,0.1092804966049428,448.0,0.6454575697606542,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
232.0,0.07907219073789398,0.05188074420295119,31,232.0,0.1092804966049428,448.0,0.7235709316342686,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
256.0,0.08882181708970552,0.05923185724102398,31,256.0,0.1092804966049428,448.0,0.8127874584135819,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
280.0,0.10018650575341707,0.06440693511963802,31,280.0,0.1092804966049428,448.0,0.9167830387484311,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
304.0,0.091049354722688,0.06020089990126154,31,304.0,0.1092804966049428,448.0,0.8331711288962957,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
328.0,0.08666397135925523,0.05322809099945763,31,328.0,0.1092804966049428,448.0,0.7930415220618185,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
352.0,0.08558418916026815,0.05721804707941869,31,352.0,0.1092804966049428,448.0,0.7831606903257534,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
376.0,0.09315145598387367,0.06664462037874791,31,376.0,0.1092804966049428,448.0,0.8524069607829765,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
400.0,0.09710759485159748,0.06779469796194382,31,400.0,0.1092804966049428,448.0,0.8886086526733926,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
424.0,0.10587857635776472,0.07748430541840173,31,424.0,0.1092804966049428,448.0,0.9688698317369817,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
448.0,0.1092804966049428,0.06919564892759406,31,448.0,0.1092804966049428,448.0,1.0,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
472.0,0.09544788574003749,0.06610479450825235,31,472.0,0.1092804966049428,448.0,0.8734210468047996,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
496.0,0.09186722155448121,0.06901731897009128,31,496.0,0.1092804966049428,448.0,0.8406552350012475,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
520.0,0.09193984622118545,0.07025763216144948,31,520.0,0.1092804966049428,448.0,0.8413198061640853,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
544.0,0.09423200274011181,0.06724553751671891,31,544.0,0.1092804966049428,448.0,0.8622947888017711,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
568.0,0.0981197175555008,0.06941153748455597,31,568.0,0.1092804966049428,448.0,0.897870348358783,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
592.0,0.09868077334696702,0.06241808013182759,31,592.0,0.1092804966049428,448.0,0.9030044373215601,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
616.0,0.10252295498021376,0.07467433640715854,31,616.0,0.1092804966049428,448.0,0.9381633334888836,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
-8.0,0.14035066046167913,-0.30368984094632007,31,-8.0,0.14035066046167913,-8.0,1.0,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
