predictor,status,n_obs,n_events,coef,se,z,p,ci_low,ci_high,aic,bic,message
delta_peak_unit,ok,1770,12,-0.5266523389610086,0.09026321353263983,-5.834628730236458,5.391047262060134e-09,-0.7035649866138312,-0.3497396913081861,,,ok
distance_km,ok,1770,12,2.0101292418670908e-05,1.3377508155991167e-05,1.5026185881761895,0.132937427232933,-6.118141769962609e-06,4.6320726607304425e-05,,,ok
D_peak_unit,ok,1770,12,-0.006744713701146396,0.1304332364996501,-0.051710084654416205,0.958759701599734,-0.2623891596274558,0.248899732225163,,,ok
