fit_ok,alpha,slope,intercept,r2_loglog,n_points_fit,r_min_fit,r_max_fit,y_min_fit,y_max_fit,time_min_hours,time_max_hours
1,0.20434353751733347,-0.20434353751733347,-1.7710099642484414,0.44730850945411793,22,15.0,225.0,0.04483774803563456,0.10372057801598822,24.0,72.0
